Acc,Pre,Rec,f1_score
0.695,0.459954233409611,0.8512941176470589,0.5972268075272368
0.711875,0.507466281310212,0.8901563160118293,0.6464181622948305
0.807125,0.6212938005390836,0.9435120753172329,0.7492280188525922
0.791,0.655497876356772,0.9290969899665552,0.7686773657996678
0.753625,0.5801980198019802,0.8949980908743795,0.7040096110527106
0.847875,0.7427622211675368,0.9592399632240269,0.8372341848334894
0.7635,0.5358038450821956,0.8948348068869242,0.6702683861972814
0.73925,0.575587084148728,0.8701923076923077,0.6928739693757362
0.7365,0.5244865718799369,0.8683522231909329,0.6539724228496389
0.738125,0.5274398486077319,0.8489991296779809,0.6506586626646657
0.81,0.6145658263305322,0.9384088964927289,0.7427217332430602
0.838625,0.7200099552015928,0.9457338999673096,0.8175780698035892
0.819375,0.6810238739847403,0.9489026063100137,0.7929502794096576
0.749875,0.5780115201602805,0.8795731707317073,0.6975970983829529
0.72475,0.4915254237288136,0.8681010289990645,0.6276631721339194
0.7505,0.5616264294790343,0.890769850866586,0.6889027431421446
0.733,0.5685814771395076,0.8912164645350974,0.6942456341253936
0.710375,0.46260538482458524,0.8330068560235063,0.594859241126071
0.769125,0.5516552511415526,0.8750565866908103,0.6767022580080518
0.763875,0.6220292504570384,0.9205275617179574,0.742397381699168
0.809875,0.6170329670329671,0.9464812473662031,0.7470480625311825
0.65125,0.3729497855160232,0.82893998878295,0.5144448311869125
0.82775,0.7075471698113207,0.9231536926147704,0.8010969976905311
0.711625,0.5083572110792741,0.8956668068994531,0.6485910129474487
0.726625,0.5337515683814303,0.866042345276873,0.6604564508616674
0.666875,0.403418339663592,0.7613927291346646,0.5273984749068983
0.762875,0.5945017182130584,0.9081364829396326,0.7185877466251298
0.718625,0.47821656050955413,0.9024038461538462,0.6251457119067444
0.853375,0.7376886909180895,0.9634776987718164,0.8355991590749826
0.69675,0.47097560975609754,0.8825411334552102,0.6141857506361323
