workers,ks,sum_W,sum_W,find
103.0,3,5.142857142857142,604149339470200.6,1
92.0,4,8.57142857142857,15455573141232.322,0
104.0,4,8.57142857142857,15723022596961.389,1
106.0,5,10.285714285714283,1375068652336447.2,1
38.0,6,11.999999999999996,1390524103174897.0,1
64.0,7,13.71428571428571,1375068530307496.2,0
93.0,7,13.71428571428571,1390524103176964.2,1
100.0,7,13.71428571428571,918342368922786.0,1
108.0,8,15.428571428571423,147689985159193.72,0
33.0,9,27.47055393586006,15455573139154.95,0
109.0,9,23.510204081632654,619605035255898.4,1
18.0,10,28.92914618908788,604149461723155.6,0
75.0,11,35.34927113702624,15455573173522.51,0
87.0,11,34.42565597667639,1537947403955982.8,1
91.0,11,28.163265306122447,147423820891603.44,0
107.0,11,30.94810495626822,37137.88684972029,0
82.0,11,35.650145772594755,1538214730517808.0,0
46.0,12,35.650145772594755,604150104408151.5,0
105.0,12,27.42857142857143,1522491830401530.0,0
67.0,13,42.00129945855893,147423178132176.62,0
95.0,13,46.51661807580175,15455573547777.564,0
99.0,13,39.54372344856309,767295019394644.6,0
97.0,14,44.60617409412745,767295019628896.1,0
78.0,15,43.34693877551021,1538214088632834.8,1
79.0,15,49.13156851311953,918342369265765.5,0
98.0,15,39.67346938775511,1522492350711232.5,0
71.0,16,52.24527113702625,15722379868855.186,0
96.0,16,49.609329446064145,1390791032382981.0,0
102.0,16,60.153975843398584,767028212994908.4,0
86.0,17,47.06239067055394,619872361837010.6,0
84.0,18,68.62397810436127,918609941300377.5,0
85.0,18,83.16777533170699,1537948046063079.2,0
2.0,18,189.27114392570388,770919191235204.6,0
32.0,19,95.76069768947092,771186762558454.4,0
14.0,20,155.91138480024836,15455696086937.867,0
83.0,20,78.01249479383586,1538214731165251.8,0
37.0,21,1212.9024893772275,266807140180.89368,0
74.0,22,71.34927113702622,1538214853290557.5,1
80.0,23,95.12771039277847,1537947404456643.8,1
3.0,23,690.8285318973358,751839966843226.4,0
52.0,23,1341.314590915975,1390791553286065.8,0
62.0,23,187.9509432848392,918609175634620.2,0
81.0,23,171.6999904655858,1538214088388966.8,1
68.0,24,117.87404989417666,1538214731464895.2,1
70.0,24,207.54648148270942,1537947924754717.2,0
57.0,25,131.77135539638002,786642214126733.6,0
89.0,25,116.5138811209614,1538214210872111.2,1
44.0,26,422.1957073482285,1538214852990502.5,0
56.0,26,882.5453457797224,1537948046750552.5,0
77.0,26,141.33507546976904,1538214853449254.0,0
88.0,26,585.7461815529026,1538214853700216.8,1
24.0,26,171.184704344161,1538214731199297.0,0
26.0,26,3687.775524596949,1538214853700841.8,1
28.0,26,2686.8007633428683,1390524867985816.5,0
29.0,26,650403.4134487638,1538214853700848.5,1
49.0,26,432.20483073695544,1537948047034597.0,1
48.0,26,1286.5481290688658,1538214853439828.5,1
53.0,26,446.5544375865218,1538214088375705.8,0
31.0,26,2226.7580658339743,1537948046979853.8,0
90.0,26,351.80943703459667,1538214731467231.8,0
94.0,26,234.51979367336352,1538214853470597.0,0
11.0,26,1001.8437589473866,1538214853699341.8,0
59.0,26,626.9356728192932,1538214210878614.5,0
4.0,26,2606.768249779512,1538214853722858.2,1
8.0,26,524.2279863682469,1538214731073479.8,0
30.0,26,389.4769755295414,1538214853475185.5,0
50.0,26,613.8014286364437,1522759280181809.8,0
1.0,26,5646.848257651259,1538214731447051.5,0
12.0,26,184581.68569504583,1538214853688057.2,0
16.0,26,1267356997189661.0,1522759280586730.2,1
22.0,26,1613.2935825202421,1538214853348686.8,0
73.0,26,46197.99389500151,1538214853722424.0,1
20.0,26,5.316514185132698e+16,934065514504127.2,1
35.0,27,3467.6621037947502,1390524103725349.8,0
58.0,28,1062436.37752437,1538214853693298.5,1
69.0,28,277.396588288038,1538214731230819.5,0
10.0,28,1232.4617029375872,1538214853040651.2,0
72.0,29,282.0355126108883,1538214853453777.8,1
25.0,29,11274.820751148682,1537947404475123.2,0
42.0,29,2710.837136226431,1522492473841995.8,0
15.0,29,2325609.0279475637,1538214853687529.5,1
19.0,29,55260.69336339663,1538214853682151.5,1
51.0,29,4540.211334067943,1538214853684781.5,0
76.0,29,391.018443322869,1538214853718734.0,1
5.0,29,8434796254.464319,1538214731480009.8,1
6.0,29,722666.440362366,1538214853711145.8,1
7.0,29,4326.951644136655,1538214853688675.0,1
13.0,29,6.5528131219569576e+16,767295662905030.2,1
17.0,29,17181789.3928173,1538214853478029.0,1
21.0,29,6284.656264106782,1522759280145642.8,0
23.0,29,45620305825.094444,1538214211183804.2,1
36.0,29,7650.765960038383,1538214853703415.2,0
41.0,29,26151431.682191156,1538214853349868.8,1
45.0,29,7638.085657947842,1538214853475150.5,1
55.0,29,17225021.971218318,1538214853454340.5,1
61.0,29,317546.05316944834,1538214853717366.8,1
65.0,30,366.6695236179866,1538214853673471.0,1
9.0,30,15249.226663782505,751840089733502.6,0
39.0,30,1309.8651305274102,1522759280581601.0,0
60.0,30,4024.6930799713564,1538214731446098.5,0
66.0,30,3646.5256251041656,1538214853685894.5,1
27.0,31,5896.051110419461,1522759280284892.0,0
34.0,31,164550.070976817,1538214853688718.5,0
40.0,31,19743693987922.03,1537948047047860.5,1
43.0,31,1.2088700604536576e+16,1390791675619503.2,1
47.0,31,305185.62932964327,1538214853686516.0,0
54.0,31,9204.656302377189,1538214211150110.2,0
63.0,31,48554.30707862648,1538214853722751.8,1
