workers,ks,sum_W,sum_W,find
92.0,2,3.428571428571428,8395597.449823532,1
103.0,3,6.857142857142856,3192.8755855635077,0
106.0,4,8.57142857142857,42114213086.473625,0
38.0,5,11.999999999999996,200248154319.6684,0
64.0,6,13.71428571428571,42114346686.899086,0
100.0,6,13.71428571428571,179973394807.8233,1
104.0,6,13.71428571428571,11679382025.846382,1
108.0,6,13.71428571428571,21959739275.790596,0
109.0,7,20.081632653061224,75519292543.67432,0
29.0,8,183.967662383399,149.90222410433168,0
87.0,8,23.020408163265305,21839426751.89389,0
78.0,9,27.23265306122449,169704125872.0533,1
33.0,10,29.821574344023322,293260467478.54926,0
82.0,10,29.53469387755102,313649389914.3077,0
91.0,10,28.799999999999997,271535200919.05435,0
105.0,11,27.42857142857143,53684360593.65986,1
107.0,11,35.601166180758014,304830753548.45465,0
97.0,12,62.65391461040891,180085355840.48422,0
46.0,13,40.55510204081633,233780137340.01126,1
99.0,14,41.12886297376094,53695029634.33442,0
98.0,15,39.67346938775511,313542254857.9864,1
96.0,16,48.38483965014577,222204356201.03983,1
102.0,16,48.947685131195335,112116664.91101466,0
79.0,16,61.77668828464329,169816398362.82837,1
2.0,17,247.7950603016332,42119018136.08643,0
74.0,17,50.63790087463558,347059172821.0685,0
75.0,17,65.3597667638484,233655137679.99255,1
95.0,17,65.00991253644315,304942743858.4638,1
67.0,18,66.76628765225374,124857320523.16019,0
83.0,18,62.120116618075805,180096025979.51398,0
86.0,18,51.715451895043735,222206433919.97766,1
26.0,19,87.96355976262463,8663803.28880714,0
58.0,19,313.03264491007457,42122842110.22988,0
14.0,19,134.00232958965637,21844653417.90057,0
32.0,20,99.11650145772586,11684353029.81824,0
80.0,20,70.92475495754317,124866131451.48563,0
81.0,21,104.31979056345564,233668219861.4215,0
85.0,21,115.37678348307243,233780590564.74945,1
68.0,22,90.27328175942235,211940986996.37204,0
18.0,23,106.09635645011848,233780420218.37643,1
71.0,23,73.23148688046645,347059247750.51984,1
77.0,23,154.652179969736,211940989484.2441,0
84.0,23,90.4473377492128,188933582656.73804,1
37.0,24,425.71626016727396,33516685805.332798,0
88.0,25,182.2493292030344,75532567746.89499,0
45.0,25,292.11409610257255,53798702649.164276,0
24.0,26,165.93723423027492,177368191404.91376,0
89.0,26,124.69724281549345,347065456244.4809,1
30.0,26,2461.897980375818,166973758006.02957,0
41.0,26,577.4992042228009,135243685006.77547,0
57.0,26,156.90958829971441,135240756448.62312,0
44.0,26,439.9569624781906,293388070462.21564,0
66.0,26,321.0113321380852,325111537490.9364,0
76.0,26,172.60716529573173,166973940929.2736,0
56.0,26,7984.939920578056,346947071039.51306,0
49.0,26,186.662091222719,222210347346.0583,0
70.0,26,351.1303687155906,347067742572.666,1
4.0,26,1617.8086100745104,347067751378.643,1
5.0,26,709.5004065466906,325219712976.2175,0
10.0,26,4846.587736994615,347059329172.1635,0
48.0,26,421.0938609378438,347067749928.4631,1
53.0,26,452.20801130305244,167091972994.67233,0
59.0,26,533.893458024026,188918266874.42276,0
9.0,26,15945.89469089346,233772237782.10727,0
25.0,26,13455.041413239887,347059329633.68787,0
39.0,26,1004.2595025491518,233780605876.04382,0
52.0,26,2541.913104773464,347067677361.333,1
65.0,26,1827.4444111514692,347067710256.58734,1
62.0,26,32227.309284838964,347067752029.41406,1
1.0,26,2880.4159024640776,347065612100.8193,0
22.0,26,1954.5714821622093,346955790425.45276,0
28.0,26,7363662543990.008,233780636623.25418,1
31.0,26,1616114217787.9026,325228371494.15906,1
40.0,26,8397170018.751896,346955790567.4924,1
50.0,26,1237.3297533339032,347067753013.459,0
55.0,26,10102868.683406113,347067594942.43274,1
8.0,27,814.2367034391086,347067707588.0429,0
21.0,27,6902.408590938192,200375919631.2286,0
73.0,27,337.9514785652921,191666284262.6642,0
90.0,27,423.72552964563835,347067749434.624,1
16.0,27,4144.198941588408,346947233677.38556,0
43.0,27,3036623.447834138,347065570054.42194,0
51.0,27,4462.263428067583,188925391651.7357,0
60.0,27,5443.529561476863,325219975067.417,0
72.0,27,519.4003943054751,347067591411.08276,1
19.0,28,499.8959518949548,211820704197.90982,0
17.0,28,1318.3626827578905,347059355267.89496,0
42.0,28,148139.4517031321,347067704314.92145,1
69.0,28,2650.251975628733,347067752345.9792,1
11.0,28,6836379.136366057,347067651000.20337,1
13.0,28,207387.6546717699,347067720170.2112,0
15.0,28,1685176.692620807,347067680274.171,1
63.0,28,519.9189417608198,347067490008.9618,0
3.0,29,902093779064.1792,335502448127.1983,1
6.0,29,128102.26380913254,347067750843.1357,1
7.0,29,3059.225556940996,347067710594.4663,1
12.0,29,390736139.6253511,347062929227.9695,1
20.0,29,3369134851682.694,304953567479.7077,1
23.0,29,154081949.6155409,347065600172.338,1
27.0,29,7220.700195183176,347067749195.3462,0
34.0,29,322041.1377781924,347067749111.68243,0
35.0,29,11860047410510.37,188933787490.94598,1
36.0,29,10911.97594157836,347067752776.05884,0
47.0,29,217553.41147888388,347067749991.02826,0
54.0,29,10606285.992198126,347067592235.0215,1
61.0,29,503735260.05320275,347059356486.4782,1
94.0,29,495.66347491583593,347067752463.2301,1
