workers,ks,sum_W,sum_W,find
78.0,5,8.57142857142857,219225.10871175307,0
38.0,6,11.999999999999996,23723067807780.406,0
92.0,6,11.999999999999996,15947260935739.078,1
103.0,6,11.999999999999996,10329184686992.496,1
104.0,6,11.999999999999996,3000280544063.79,0
106.0,6,11.999999999999996,23741233020338.977,1
64.0,7,13.71428571428571,23723051606717.062,0
100.0,7,13.71428571428571,13393867147195.246,1
108.0,7,13.71428571428571,6465.197144960666,1
109.0,8,18.36734693877551,10329184508437.43,0
29.0,9,176.4370968147367,464.5344189539503,0
82.0,10,28.058309037900877,13393867190011.705,0
46.0,11,30.612244897959183,15882859497346.14,0
33.0,12,35.06239067055394,16394147697825.713,1
99.0,12,34.8906622240733,28609.186801383246,0
105.0,12,27.42857142857143,23723068036041.086,0
107.0,12,38.28804664723032,18181658072.87714,0
84.0,13,39.4123781757601,15929079784553.086,0
87.0,13,34.999416909621,26723349047903.496,1
18.0,13,38.333227821740934,10347366628340.357,0
97.0,14,63.73146563081708,10347366627536.297,0
67.0,15,42.33715951686797,2535229296956.682,0
75.0,16,45.781924198250735,16394148372707.5,0
85.0,16,66.98755708930801,10329185212410.89,0
74.0,17,45.98483965014578,23723051846444.875,0
95.0,17,54.98309037900875,16394148598503.748,1
96.0,17,46.670553935860056,29258544753879.29,0
86.0,18,47.06239067055394,12882595389654.48,1
91.0,18,48.04897959183674,29258561535772.707,1
98.0,18,41.38775510204083,29258560953855.676,1
58.0,18,288.214400263148,16255285.490667816,0
32.0,19,89.03354067156171,16016.5476363779,0
79.0,19,59.41028571428571,18947558598420.22,1
83.0,20,68.47546855476882,18929376495926.2,0
80.0,21,77.2831456280971,10329185456137.084,0
81.0,22,87.88041173320634,26258280419692.65,0
3.0,23,303.27850128229295,12864413084204.404,0
102.0,23,81.74440840126131,18947558683349.4,0
14.0,24,163.16928381095838,962911.7409525504,0
2.0,25,276.7354103104962,18947541745076.645,0
68.0,25,89.99007976025534,29276726219118.906,0
71.0,25,94.14020348664239,29258561025424.945,1
77.0,26,148.3991260312368,29258545481224.773,0
7.0,27,301.81352297409984,26276462619032.74,0
72.0,27,173.50807965856612,29258561710628.484,0
89.0,28,123.37602189563862,29258560832586.652,0
26.0,29,1401.6858371561382,29276742931060.812,1
28.0,29,2535.7029582829446,29258560799415.785,0
88.0,29,208.92317810850287,29258561754203.33,1
16.0,29,6469.533748867171,26741514545326.152,0
48.0,29,1362.732360301864,29276743169344.3,1
5.0,29,706.5928255216384,29276742948156.45,0
10.0,29,1874.5902017092235,29276726242163.543,0
52.0,29,1303.4907825970708,26741530782584.867,1
94.0,29,463.93677355399024,29276743175707.117,1
30.0,29,308.43358098845454,26741530574336.824,0
56.0,29,898.0617323580504,29276726259326.984,0
17.0,29,844.9001749856276,29276726972413.18,0
31.0,29,1824.8077436445617,29276743163465.89,0
42.0,29,69962.73734118565,29276743168866.37,1
59.0,29,417.78004187625874,29276743172064.957,0
22.0,29,1280.9172776052787,29276742943636.73,0
41.0,29,616.4773751277373,18947557936174.28,0
55.0,29,2904.299051884475,29276726974291.285,0
62.0,29,15811.019470121539,29276743137775.875,1
9.0,29,8418.389844148316,29276743176749.137,0
12.0,29,15768746.40308191,29276742958289.18,1
50.0,29,2154.6515850295777,29276743175716.645,0
21.0,29,1236336153920.1633,29258561763332.094,1
47.0,29,190140928667502.3,26741530795077.62,1
53.0,29,49438822.89899288,29276742481002.94,1
54.0,29,882511.5386687272,29276743163981.17,0
66.0,30,325.181034131053,29276726706002.047,0
4.0,31,510.3955756552141,29258545482805.094,0
57.0,31,164.59302449768876,18947558694561.695,1
25.0,31,11723.782757570143,29276726929842.9,0
45.0,31,287.21664805299946,15882859082946.674,0
69.0,31,279.27742598580323,29276742251387.73,0
90.0,31,326.2956873554663,29276742910978.258,0
60.0,31,1990.2498204525166,29276743135096.492,0
15.0,31,35000.7553539119,29276743169832.953,1
23.0,31,101107.15784608101,29276743175499.12,0
27.0,31,161950.3190305547,29276743174509.008,1
37.0,31,1069317695.4138952,29276726969258.22,1
39.0,31,8199.017115103085,29276743175273.324,0
43.0,31,488412.3477290655,29276743168825.23,0
44.0,31,6799.267809358728,29276743175457.816,1
65.0,31,669.6980994968594,29276742957908.367,1
76.0,32,1065.2680752343388,29276743175706.703,1
24.0,32,243.0944812621886,26741530786463.234,1
70.0,32,235.22834950382497,29258561725331.586,1
35.0,32,6645.4159674717475,29276743166959.37,0
61.0,32,518.4047247442145,29276726752449.902,0
1.0,32,4844.204153190394,29276743173472.07,0
6.0,32,15507.165434216646,29276743176801.52,0
8.0,32,74074.85305569496,29276743176267.43,1
11.0,32,2751889.647242056,29276743135674.598,1
13.0,32,1151872573958526.5,15882876038410.414,1
19.0,32,2197180.3728364683,29276743140721.48,1
20.0,32,857322310718861.0,18947558710960.668,1
34.0,32,234021881840266.28,26276462641031.79,1
36.0,32,59403.04144930401,29276743176503.57,1
40.0,32,441968.8357195814,29276726969586.746,0
49.0,32,3530.834894547696,29276743175564.49,1
51.0,32,551614.7362901566,29276743168776.117,1
63.0,32,18440.96243462324,29276743176868.22,1
73.0,32,407.4500416454686,26741530780398.586,0
