woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
93.0,2,1.655792611486234,0
100.0,2,1.655792611486234,0
117.0,2,1.655792611486234,0
111.0,2,1.6784841144101428,0
97.0,2,1.6985536982053149,1
118.0,3,1.9174166833685078,0
105.0,4,2.2110159846437902,0
90.0,4,2.238482844052709,0
112.0,5,2.3342161913830286,0
113.0,5,2.3342161913830286,1
116.0,6,2.4367410953187845,0
120.0,6,2.464070301587716,0
114.0,7,2.5944334328193426,0
95.0,8,2.6536284407934225,0
115.0,7,2.6819378877931768,0
102.0,8,2.753610618811775,0
101.0,9,2.7570763223595915,0
108.0,9,2.8424736546234834,0
104.0,10,2.857976505138228,0
79.0,10,2.8699292655650055,0
80.0,10,2.917226317499846,0
110.0,11,2.9253970144187083,0
119.0,11,2.9353743216834807,1
109.0,10,2.997270928238511,1
91.0,10,3.027721810506213,0
81.0,12,3.1458428754173813,0
94.0,11,3.1581539276233093,0
73.0,12,3.179727826288379,0
106.0,15,3.215517633851329,1
89.0,13,3.2361332987930185,0
76.0,12,3.2609645637385904,0
61.0,14,3.2699547325674017,0
96.0,14,3.281464118989085,0
99.0,15,3.3380751875998023,1
103.0,16,3.3981990999011025,1
86.0,17,3.418672127387369,0
56.0,13,3.432394708511522,0
52.0,14,3.4486053856412546,0
67.0,19,3.4851693123516005,0
43.0,15,3.5250846836129197,0
92.0,19,3.5467352438646746,0
98.0,19,3.554444087795308,0
75.0,18,3.5720628568219746,0
4.0,13,3.620283643668981,0
82.0,20,3.66220964279188,1
21.0,14,3.667569728058451,0
87.0,20,3.7349379648727945,0
70.0,18,3.7629115609185892,0
83.0,20,3.7663176063743453,0
84.0,19,3.7678376180820154,1
85.0,20,3.795136446561605,0
88.0,19,3.797183445323692,0
71.0,22,3.8862092094562635,1
78.0,22,3.917874519744058,0
72.0,19,3.9374974621364607,0
77.0,24,3.948684735828113,1
68.0,22,3.9524522170008813,1
45.0,20,3.965882544788231,0
47.0,19,4.031099651972481,0
69.0,27,4.0321932567527,0
22.0,19,4.0340260154521435,0
62.0,26,4.068201682936398,1
42.0,22,4.069318924641135,0
20.0,18,4.084474695298486,0
74.0,26,4.090522611806812,1
66.0,24,4.093177967384506,1
9.0,19,4.128348149824143,0
23.0,15,4.172876077639564,0
46.0,19,4.198698920152582,0
49.0,26,4.255495265449693,0
1.0,17,4.260735264727533,0
59.0,22,4.299807530971217,0
44.0,20,4.308860292236416,0
5.0,21,4.308927025370871,0
27.0,20,4.3266664421142425,0
11.0,22,4.388816529752465,0
65.0,25,4.439669678662429,0
37.0,22,4.481425586371795,0
64.0,26,4.49816134203441,1
14.0,25,4.527475787945095,0
63.0,26,4.537460293773267,1
53.0,26,4.555525488080479,0
39.0,26,4.6550300232756365,0
58.0,26,4.690161671010527,1
26.0,26,4.709369734124963,0
31.0,29,4.829834544679481,0
33.0,24,4.855576282920813,0
57.0,29,4.872188437316093,1
30.0,28,4.8839656087805015,0
6.0,23,4.998377131852295,0
18.0,30,5.058564196465926,0
51.0,29,5.1478714468645865,1
60.0,30,5.179027693766643,1
55.0,26,5.214052498141453,0
54.0,29,5.28497997211755,1
48.0,29,5.323329306586319,0
50.0,30,5.517662016211456,1
36.0,26,5.66253509156369,0
38.0,26,6.501026656778938,1
10.0,26,6.52582314536677,0
29.0,26,6.692345802801194,0
3.0,29,6.6930355822411975,0
32.0,30,6.816087432682475,0
41.0,30,6.822169515169785,1
40.0,26,7.011028175713333,1
35.0,30,7.420504386560815,1
34.0,30,8.44178307862623,1
17.0,30,9.068077154865117,0
25.0,26,9.253993254725286,1
2.0,30,9.390179137464152,0
7.0,26,9.592083075724322,0
16.0,30,9.69199224773026,0
24.0,30,10.715400154271146,1
19.0,30,10.960289528029385,1
28.0,30,11.128222230103814,1
13.0,30,11.207005005294096,1
15.0,26,11.2175797790841,1
12.0,30,12.467737075189435,1
8.0,30,12.514050989110618,1
