workers,ks,sum_W,sum_W,find
100.0,8,12.799999999999999,8234.753762645914,1
93.0,9,14.399999999999999,2292.449834472463,1
97.0,9,14.399999999999999,12682.83932739293,0
117.0,9,14.399999999999999,41818.464342848565,0
105.0,10,18.880000000000003,8020.560906250644,0
118.0,10,15.999999999999998,19895.405588704547,0
111.0,11,19.235555555555557,9596.909873722896,0
112.0,11,19.520000000000003,128296.08378687764,0
90.0,12,26.28266666666667,129250.0352006696,0
95.0,12,20.16,150275.33936216932,0
109.0,12,22.75555555555556,130137.15814406877,0
115.0,12,24.576000000000008,116794.495583416,0
116.0,12,20.16,43636.027337613705,0
119.0,12,20.16,20698.144024569003,0
108.0,13,23.39555555555556,94747.91618437701,0
113.0,13,24.640000000000004,216125.87174777046,1
114.0,13,23.296000000000003,12802.68086437279,0
120.0,13,22.720000000000006,17578.673868262165,0
73.0,14,32.67982222222223,15467.545520779095,0
102.0,14,28.26666666666667,223681.86282687326,0
106.0,14,23.36,219041.7181107214,0
80.0,15,31.07555555555556,10702.1260310651,0
99.0,15,32.53333333333334,17235.181323729976,0
101.0,15,28.19555555555556,43203.3118108229,0
4.0,16,67.73458915052527,77.781598030533,0
91.0,16,37.37856000000001,123861.93833772509,0
103.0,16,33.607111111111124,29652.529137781097,0
79.0,17,32.64000000000001,164634.707825106,0
82.0,17,42.507093333333344,33231.51080937437,0
94.0,17,42.94798222222224,124775.24996148518,0
104.0,17,32.32000000000001,115116.41101710816,0
110.0,17,32.320000000000014,167458.9814756222,0
76.0,18,52.51271111111112,37873.5095547762,0
52.0,19,57.93553445925927,1105.7885674011206,0
56.0,19,52.23063703703705,2317.9026224761496,0
70.0,19,61.82692701460319,87562.14428959927,0
81.0,19,44.52266666666668,95305.52624828073,0
89.0,19,44.19982222222224,213396.7351899424,0
84.0,19,57.67937354497356,123431.71529304008,0
5.0,20,144.875237157576,239640.27932917044,0
61.0,20,47.72980486772488,128830.23557622787,0
9.0,21,147.96562674164457,19993.020213087897,0
67.0,21,43.08622222222224,259997.8582132018,0
96.0,21,51.733333333333356,259421.73504180493,0
54.0,22,93.8365441567297,174097.36197018676,0
64.0,22,73.90834239412365,8850.137739807844,0
86.0,22,51.389155555555575,266156.37207317405,0
11.0,23,154.1595213122552,208.80281801269683,0
34.0,23,129.54758156944771,205609.54338698412,0
87.0,23,64.3882666666667,145522.15601464806,0
35.0,24,170.01570173705912,144718.479856912,0
46.0,24,85.14990247224097,99079.07429057204,0
92.0,24,53.447111111111134,59099.49720007068,0
13.0,24,349.8021483663537,100178.39341982857,0
27.0,24,124.91982418682443,211754.2938803008,0
12.0,24,283.1993389622262,218095.46742273003,0
14.0,24,180.16819191665084,5063.018518006474,0
45.0,24,110.60042014368899,115141.09689509665,0
98.0,24,56.39822222222225,104344.7149287881,0
28.0,24,173.94847317607116,146171.98523873216,0
75.0,24,68.07864888888889,239289.76625154677,1
10.0,24,1626.6118032291258,264792.6622770602,0
88.0,24,79.15730488888886,149949.92161426748,0
6.0,24,403.1813770332092,217570.07262701236,0
62.0,24,103.09257298497909,140479.70300226563,0
47.0,25,124.64583635036492,95462.52834422182,0
1.0,26,200.35712874188556,20873.290315263665,0
44.0,26,175.71794775621134,102677.7683970725,0
20.0,27,161.97309007818163,24636.141976574716,0
50.0,28,126.45731218264729,218925.97642189698,0
77.0,28,72.96625777777777,221509.29173077462,0
57.0,29,155.25092723364338,232470.611199195,0
59.0,29,168.56109485849043,129212.07634791755,0
78.0,29,102.08730074074072,252177.07378640084,0
58.0,29,137.62672477460313,269103.00713181455,0
63.0,29,94.46063588054479,45207.67530564223,0
19.0,29,630.749392186955,234886.90058406658,0
65.0,29,178.38940123901952,264643.57345227414,0
74.0,29,79.97582222222219,175055.60891348933,1
60.0,29,311.6117204878084,237069.2641908255,0
69.0,29,97.10564910052905,118504.10810674347,0
85.0,29,122.31264548571424,142180.9073370951,1
23.0,29,100320.4225806518,152994.07994396726,1
26.0,29,300.0548458100543,266449.43434253527,0
