woekers,ks,Ki,find
107.0,3,1.3681105390344532,1
113.0,3,1.3681105390344532,0
100.0,4,1.9356005054539454,0
118.0,5,2.1566990641423924,1
112.0,6,2.3021767630407677,0
111.0,6,2.320937982702312,0
105.0,6,2.3376526310269097,0
99.0,6,2.356472056776877,0
97.0,7,2.393745871391023,0
117.0,7,2.393745871391023,0
93.0,7,2.4282423071344987,0
90.0,7,2.4465689659585164,0
115.0,7,2.4605115677032843,0
95.0,8,2.5805821315446744,0
120.0,8,2.607911337813607,0
119.0,9,2.7125199586216144,0
116.0,9,2.7362210780689065,1
106.0,10,2.7980759052319177,0
110.0,10,2.7980759052319177,0
91.0,9,2.806791704538239,0
108.0,9,2.8155588652816803,0
109.0,10,2.8522992340867654,0
102.0,10,2.9107374016254886,0
103.0,11,2.989831704178064,0
114.0,12,3.0428835316402987,1
104.0,13,3.0673847257797426,0
101.0,12,3.0975899691402846,1
79.0,13,3.1103153710829385,0
94.0,13,3.1445957263871094,0
80.0,13,3.206648221682638,0
73.0,13,3.2372372092336446,0
67.0,16,3.2554206304855082,0
96.0,15,3.2607461889289544,0
76.0,14,3.3320765709188738,0
81.0,16,3.3878490446220413,1
82.0,16,3.437353441418927,0
92.0,20,3.5041708673566436,0
86.0,21,3.5397216197401375,0
64.0,17,3.5646037354235154,0
61.0,20,3.5655752372233254,0
89.0,21,3.5940803978129834,0
68.0,21,3.608394145354655,0
84.0,19,3.6202555322369094,0
70.0,16,3.621671769366113,0
98.0,21,3.64921489714113,1
52.0,18,3.6568199608612506,0
77.0,21,3.697164615248477,0
56.0,19,3.7077927883478807,0
75.0,23,3.711056020181103,0
88.0,21,3.7145936608831507,0
21.0,16,3.740425375405245,0
87.0,21,3.7639495288298486,0
63.0,21,3.776896460363143,0
66.0,21,3.7918251804077183,0
22.0,18,3.8219043003430886,0
40.0,20,3.865037213384136,0
85.0,24,3.8830873462074837,0
62.0,27,3.9388522945340814,0
59.0,26,4.0032926349051525,0
74.0,28,4.047414370994309,0
69.0,33,4.070985017518963,0
83.0,28,4.090075072937132,1
45.0,24,4.09457760960221,0
72.0,24,4.104091031879106,0
71.0,21,4.106273270792281,1
47.0,21,4.124470684908015,0
54.0,21,4.135047787053448,0
58.0,24,4.136661128428307,0
23.0,16,4.141757703487801,0
42.0,23,4.1897394812853594,0
50.0,28,4.19771261456297,0
46.0,21,4.223264907559145,0
20.0,22,4.225538249631692,0
9.0,21,4.281502566762188,0
27.0,24,4.282987744951864,0
78.0,28,4.308244294208479,1
53.0,31,4.351937592046795,0
57.0,30,4.36821470783709,0
44.0,24,4.4205646169454225,0
35.0,26,4.428163839993018,0
28.0,28,4.473689057366094,0
37.0,25,4.527908865021698,0
34.0,28,4.5705901039030055,0
39.0,32,4.59347932057339,0
25.0,28,4.600695312637585,0
14.0,32,4.704973022773586,0
26.0,28,4.723005667134719,0
60.0,28,4.807523614213664,0
13.0,28,4.918253771212099,0
30.0,32,4.933501558008031,0
51.0,28,4.953853226281904,1
12.0,27,5.054392993941006,0
18.0,32,5.1244055160466475,0
15.0,28,5.2177616699262375,0
55.0,32,5.250655238675019,0
65.0,28,5.3242894023888825,1
48.0,33,5.348379334060218,0
19.0,28,5.498403850563168,0
36.0,31,5.512004154502614,0
49.0,28,5.77590337574329,1
10.0,28,5.818908083680555,0
43.0,29,6.201197984791033,1
41.0,32,6.281358296459489,0
3.0,31,6.3124784417763316,0
32.0,32,6.81495192770062,0
29.0,31,7.290175341019895,0
24.0,32,7.54536182273646,0
38.0,28,7.8420289753743475,1
17.0,32,8.101959266783346,0
31.0,31,8.85684612346631,1
7.0,28,9.557001998638329,0
16.0,28,9.564397242361366,0
33.0,31,9.805406535759833,1
11.0,31,11.746553486173566,1
5.0,28,13.590458303155083,1
8.0,31,13.852211409585,1
6.0,28,13.907487978184372,1
1.0,28,14.409875734192212,1
4.0,28,15.196977744700535,1
2.0,28,15.294619093674918,1
