workers,ks,sum_W,sum_W,find
104.0,1,1.714285714285714,46462408660035.24,1
106.0,2,6.857142857142856,707.2046950483391,0
38.0,3,11.999999999999996,5948.500622616961,1
78.0,3,13.224489795918364,466120.0228389674,0
92.0,3,11.999999999999996,41370638448223.89,0
103.0,3,11.999999999999996,41370638913712.086,0
64.0,4,13.71428571428571,72179.14350777525,0
100.0,4,13.71428571428571,75773.90872985615,0
108.0,4,13.71428571428571,77016.45458968688,0
82.0,5,26.59591836734694,24851.012331831844,0
109.0,5,23.510204081632654,46462416087387.2,0
46.0,6,28.89795918367347,11227.395081375947,0
33.0,7,30.899125364431487,3899799.2880807817,0
91.0,7,30.514285714285716,11869842.268439451,0
87.0,8,31.186005830903795,41370646806435.22,0
67.0,9,42.68025655976677,477023.32961811003,0
97.0,9,62.01717991653136,4553818.472521966,0
105.0,9,29.142857142857146,87833047597207.14,1
107.0,9,40.97492711370262,87833058891907.61,1
18.0,10,45.2601016243232,87833055463427.23,0
74.0,11,43.04606413994169,41370650196693.91,0
99.0,11,52.83318617242816,87833058907333.02,0
79.0,12,52.070344023323614,87833052047499.81,1
84.0,12,57.43024216100434,46462409145806.79,0
95.0,12,54.3463556851312,41370642939968.16,0
96.0,12,49.609329446064145,544845.1453415714,1
98.0,12,42.612244897959194,41370642878948.44,0
58.0,13,173.94715254961122,7415989.405762122,0
83.0,13,62.10812161599333,114057.34072021475,0
85.0,13,73.05598857618845,41370642372851.516,0
86.0,13,47.06239067055394,41370643470820.44,0
26.0,14,91.7643555778879,41370645879884.92,0
102.0,14,67.06452501933717,41370646815938.22,0
2.0,15,182.1213091748879,483755.24730344303,0
81.0,15,80.07546379484734,3929545.739694916,0
71.0,16,64.1652644731362,87833051531420.4,1
14.0,17,163.4762356188848,4529135.693633142,0
32.0,18,105.42527078401483,87833052137417.97,0
48.0,19,199.5841390686314,5041887.642220571,0
70.0,19,146.0243512388381,16232499.99378255,0
75.0,19,86.56093294460635,46462417050961.65,1
80.0,19,101.6009453398304,87833063423596.77,0
88.0,19,162.77501298314507,12366964.785596274,0
37.0,20,509.46877774680917,87833056031484.92,0
68.0,20,105.27881289501575,46462409152663.09,0
89.0,21,100.6391070387338,87833058962684.03,1
52.0,22,1336.0656981831803,87833055075467.94,0
65.0,22,192.06905670133204,41370642981308.31,0
72.0,22,144.92251184784726,46462417512203.57,0
77.0,22,167.16809445143284,87833052089945.12,0
56.0,22,783.8912980837656,46462413076291.75,0
57.0,22,142.65400381668115,87833055546486.7,0
4.0,23,623.9479371255538,11864524.999193002,0
16.0,23,6375.830008493588,16325392.3044624,0
17.0,23,869.006837093632,87833055091805.31,0
45.0,23,304.41418606200506,41370643046544.055,0
7.0,23,3645.1116283164934,87833063451619.16,1
90.0,23,279.02721753664684,41370654768572.125,0
24.0,23,247.97361503697113,87833063455249.8,1
49.0,23,201.08381056145458,41370654313003.16,0
59.0,23,849.9685092853753,87833063386097.81,0
19.0,23,400.4216701947959,87833052156052.14,0
28.0,23,233347737.92782354,87833059568095.95,1
42.0,23,170584.528898524,87833063448977.03,1
55.0,23,2134.4147995077456,87833059554344.02,0
61.0,23,464.7675323581651,87833062988540.67,0
62.0,23,5509.859647354689,87833063435194.98,1
94.0,23,261.6873607342213,87833058928382.38,1
3.0,23,3020056562902290.5,41370654800911.29,1
12.0,23,33953021.86749886,87833062993927.0,1
20.0,23,187895.80712799446,87833063434745.9,0
53.0,23,299109481.0827233,87833058995869.67,1
73.0,24,358.1932054261655,46462413620201.25,0
11.0,25,842.6788751015598,46462421094097.23,0
8.0,25,417.2526065371849,41370650882186.484,0
35.0,25,5936.243206850951,46462424941645.65,0
66.0,25,550.7214192165047,87833058505786.56,0
31.0,26,2289.743514630911,87833059563633.34,0
29.0,27,1047736.5805957218,87833063426521.14,1
39.0,27,3851739.851875016,87833063392347.38,1
22.0,27,948.2488217257428,87833051642158.42,0
10.0,27,106375.337533586,87833063459859.97,1
60.0,27,4345.820147424179,41370654694683.12,0
76.0,27,262.07874988267406,87833063457910.78,1
1.0,27,8369.218558636256,87833063438224.9,0
13.0,27,205097.87239945948,87833062970524.66,0
27.0,27,43536.70799806642,41370650887815.734,0
30.0,27,7996.000466660592,87833058992708.98,1
36.0,27,45579.98219657776,87833063460976.17,1
50.0,27,1361152.8544328436,87833063439775.19,1
51.0,28,15552.720089806096,87833063460979.88,1
41.0,28,676.331643962455,41370650838646.85,0
44.0,28,243519.0831737313,87833063451525.06,1
5.0,28,34951.961285373596,87833063460431.39,1
6.0,28,6665.800716609748,87833063461537.95,1
9.0,28,3020056606200440.0,46462425020620.42,1
15.0,28,1175.4034485236305,87833059476258.1,0
23.0,28,100798.11695200251,87833058908464.72,0
34.0,28,246026.80621320353,87833063374234.64,0
40.0,28,131747.83280285474,87833063460099.12,0
43.0,28,276258.69043768547,87833059548603.03,0
47.0,28,230759.37351561093,87833063458452.95,0
54.0,28,458361804.8839426,87833056068947.86,1
63.0,28,722928.1234823328,87833063450911.45,1
69.0,28,306.6360618694703,87833058528023.95,0
21.0,29,13874.180884335326,87833063396833.27,0
25.0,29,11537.83685961995,87833063459391.12,0
