workers,ks,sum_W,sum_W,find
106.0,3,5.142857142857142,205.12112169472428,0
104.0,4,6.857142857142856,3269.415713246983,0
103.0,5,8.57142857142857,4185.900998208001,0
92.0,6,10.285714285714283,27382.683801341045,0
38.0,7,11.999999999999996,219634659153685.28,0
64.0,8,13.71428571428571,4681.8292468550535,1
100.0,8,13.71428571428571,10433595453982.41,1
108.0,8,13.71428571428571,266501560.989632,0
29.0,9,186.9509825986154,301.2489047104224,0
78.0,9,29.667638483965014,430377255855213.4,1
109.0,9,21.79591836734694,430375890659437.8,1
33.0,10,26.83381924198251,209201064005445.06,0
46.0,11,28.31020408163265,10433596309909.174,0
82.0,11,28.310204081632655,219636024139167.78,0
97.0,12,37.905777354673646,219634659169264.62,0
105.0,12,25.714285714285715,29949.742959378513,1
107.0,12,35.349271137026236,10433595458079.904,0
91.0,13,32.22857142857143,219636024149335.9,0
102.0,14,71.18919497828283,430376156651680.3,1
79.0,14,49.482810733622884,221175092653342.2,1
75.0,15,41.12886297376094,419942295431030.5,0
87.0,15,35.755102040816325,419942295752179.25,1
18.0,15,43.06581917398363,419943660206908.9,0
26.0,16,63.08240709228298,300334.2579345418,0
67.0,16,46.654360683048736,535338.1888921232,0
58.0,17,291.0618947014982,302531.0824768022,0
74.0,17,48.08396501457727,219634924837845.78,0
86.0,17,45.34810495626822,219634659172162.03,0
95.0,17,54.3463556851312,219634925371694.38,0
98.0,17,39.67346938775511,10434694767343.254,1
99.0,17,52.83318617242816,430377255648210.4,0
84.0,18,58.6547319569227,210742331349006.25,0
96.0,18,49.609329446064145,209201329416757.0,1
2.0,19,241.7863880811883,13717.718406513453,0
32.0,20,102.52343988022476,221175093177211.94,0
81.0,21,102.60550484916992,221174827490178.3,0
83.0,21,79.38135300767533,430377256175264.06,1
85.0,21,108.52564955078235,430377256478620.44,1
14.0,21,180.78706098438423,209201329710695.47,0
37.0,22,462.8562716080543,210741231733242.53,0
48.0,23,206.41722139705877,10434695072917.332,0
71.0,23,71.81611661807578,430376156856786.9,0
80.0,24,82.78184319215872,430376990779390.94,0
68.0,25,109.98729615818475,430377255640886.75,0
70.0,25,165.69733363599323,219635759074073.1,0
89.0,25,106.02502290712196,430376156359102.3,0
52.0,25,269.52190153869714,430376156560398.5,0
88.0,26,194.5943345742979,419943660217211.75,0
24.0,27,157.72757280674966,419943395047702.8,0
65.0,28,189.51996796782674,209202429324603.62,0
72.0,28,162.5222741237697,430377255663565.94,0
31.0,28,1674.3160887362394,219635759061306.88,0
42.0,28,2553.1599320861287,1365002170.8127754,0
49.0,28,199.81410809406833,10434694772519.094,0
10.0,28,992.9741485570089,219636024744800.47,0
30.0,28,794.8252198028509,210741498031196.88,0
28.0,28,1888.294145293752,430377255954484.3,0
59.0,28,711.9145203187342,419942561744099.06,0
94.0,28,229.49639581274602,430377255658622.1,0
7.0,28,3533.6497225047906,430377256488630.75,1
55.0,28,2065.8913931775996,419943395067632.3,0
61.0,28,17370694.106218588,430377256187900.4,1
76.0,28,253.85995716066893,430377255357593.8,0
8.0,28,559.768663037192,430377255948815.2,0
9.0,28,16561.6657276274,10434960775333.562,0
16.0,28,1.506247658653024e+16,221176192791244.94,1
11.0,28,17370909.883668922,430377256196894.56,1
60.0,28,4214.394661326911,430377255883141.4,0
3.0,28,1.4330403720978354e+16,219636025304458.47,1
17.0,28,880.1713240974268,430377255668389.2,0
35.0,28,782519658537817.6,419943661046308.4,1
51.0,28,29599.21359172972,430377256194795.75,1
54.0,28,37434.11366018567,430377256495068.5,0
63.0,28,13644.302574823365,430377256495278.44,1
62.0,29,398.15452900517545,430377256485323.3,1
66.0,30,244124.13831348042,430377256478089.94,1
77.0,30,189.37930180347945,430377256178859.8,1
57.0,31,133.61388819419463,209202429833588.16,0
4.0,32,491.6575110916787,10434961601097.125,0
44.0,32,530.015491124692,430377256488210.4,0
5.0,32,1156739.6899700612,430377256473804.56,1
19.0,32,373.9529027940681,221175926285342.16,0
45.0,32,2252.2494422218706,430377256488130.8,1
90.0,32,284.04752039934755,10434961577755.734,0
13.0,32,229723.67175322236,430377256187373.75,0
36.0,32,6176.105132383809,430377256489808.5,0
39.0,32,980.0080143296964,10434961597115.617,0
50.0,32,3978.7921165743446,221176191953830.4,0
53.0,32,826426.7603582896,430377256482567.9,1
69.0,32,780.0909850996503,430377256494867.44,1
73.0,32,11251.813480197447,430377256495214.9,1
20.0,33,84973.82500395042,210741232060825.5,0
21.0,33,6886.824413606926,221175092894371.4,0
22.0,33,882.3554601839696,430376990292859.6,0
23.0,33,74752374201.25977,430376157194668.9,1
40.0,33,18863272781.198353,430376990814471.8,1
41.0,33,30269195.229909025,430377255973236.4,1
1.0,34,8453.659418898826,430377256477415.0,0
6.0,34,2838.30243325552,430377255960797.75,0
12.0,34,189502.68018658264,430377256169958.7,0
15.0,34,1126.9508951491312,419943660745028.4,0
25.0,34,11481.061771663035,430377256195499.2,0
27.0,34,46568.9896604018,210742597027245.6,0
34.0,34,242515.70274541187,430377256198055.94,0
43.0,34,269180.7564602409,430377256486485.9,0
47.0,34,402107.76219995774,430377256490112.3,0
56.0,34,56606.136667230094,430377256494775.94,1
