workers,ks,KKKj,find
107.0,1,0.669350343449916,0
113.0,2,3.8161190590421383,0
108.0,5,5.245448737293751,0
97.0,5,5.254940772681259,1
4.0,13,7.406479049905489,0
90.0,3,7.513508122158633,0
9.0,19,7.804577971679647,0
22.0,21,8.91285642343347,0
112.0,3,9.386023997683104,0
21.0,16,9.504140398655498,0
20.0,19,9.739256611340496,0
105.0,4,9.790056831771341,1
93.0,3,10.012636675878262,0
115.0,5,10.272109012150704,0
118.0,3,10.308012618217088,1
119.0,6,10.347877017257217,0
81.0,12,10.417362320895919,0
89.0,12,10.430741012096702,0
110.0,11,10.431314482242895,1
111.0,7,10.513252050991294,1
82.0,14,10.539306351797645,0
84.0,14,10.570897209312733,0
116.0,8,10.621351278440377,0
103.0,7,10.641520897551946,0
106.0,8,10.650902545552809,0
62.0,20,10.665852749941594,0
102.0,9,10.681744048540898,1
43.0,18,10.725956129555362,0
95.0,7,10.727190545912721,0
104.0,11,10.741610504483607,1
100.0,9,10.745636552887147,1
120.0,7,10.758468641647505,0
61.0,10,10.758714354551756,0
58.0,23,10.78953188777611,0
101.0,9,10.837622592118057,1
109.0,10,10.843292879241696,1
114.0,10,10.92542668753568,1
78.0,20,10.931595456937941,0
59.0,24,10.949596412209063,0
75.0,22,10.967465807574872,0
87.0,15,10.974360232456998,0
28.0,25,11.003586728831229,0
64.0,12,11.011312821353485,0
79.0,12,11.09350951762518,0
86.0,19,11.152774323588298,0
76.0,16,11.168270652278608,0
47.0,22,11.204484557909023,0
42.0,24,11.214771013756163,0
85.0,22,11.235436802921969,0
80.0,16,11.238164802350797,1
117.0,18,11.27197833718613,1
34.0,24,11.314632883314644,0
96.0,17,11.327418421078313,1
98.0,22,11.354298443373017,0
37.0,23,11.374387244570357,0
91.0,19,11.426238708143968,1
92.0,24,11.476864593915938,1
6.0,23,11.491258909802813,0
83.0,22,11.499618981544229,0
99.0,20,11.526936271811765,1
50.0,22,11.529923851350508,0
88.0,24,11.548296833984256,1
94.0,20,11.59045581969214,1
67.0,26,11.659266386392007,1
74.0,26,11.692252215014552,0
77.0,26,11.749733249463212,1
73.0,24,11.759002396507803,1
71.0,24,11.816813438405788,1
31.0,29,11.818818574685553,0
53.0,29,11.865049689354537,0
68.0,30,11.869442866235392,1
69.0,29,11.886413894238947,1
14.0,30,11.96484625613735,0
70.0,27,12.030528583619914,1
66.0,29,12.034879918434353,1
13.0,24,12.089670924886454,0
30.0,29,12.090103697132381,0
49.0,29,12.106193151174836,0
60.0,29,12.13388374554033,0
63.0,26,12.165066293568408,1
52.0,29,12.207713104576545,1
72.0,29,12.214353428077327,1
10.0,29,12.3675048377562,0
57.0,32,12.38225264469774,1
36.0,28,12.419942242809887,0
65.0,32,12.498251865596771,1
55.0,29,12.500196023235658,0
48.0,29,12.506534734201676,1
51.0,32,12.606445349719346,1
45.0,29,12.772557003180196,1
44.0,32,13.00798176285594,1
54.0,29,13.008973978868944,1
56.0,32,13.063834667555357,1
3.0,29,13.325849771124535,0
40.0,32,13.641069898515125,1
46.0,32,13.853996619673675,1
41.0,31,13.956815465528683,0
38.0,32,14.292601567785523,1
32.0,32,14.334099383350141,1
35.0,32,14.373748770972375,1
27.0,32,14.51670790401071,1
7.0,29,14.821480479683348,0
39.0,29,14.822297043865085,1
17.0,29,15.023469949366653,0
33.0,32,15.041778766648333,1
2.0,29,15.158536559982888,0
29.0,32,15.65912882027723,1
23.0,29,16.17435268966852,1
24.0,32,16.271097155291397,1
18.0,32,16.38960183310724,1
25.0,32,16.591257102016975,1
19.0,32,16.662338667574325,1
26.0,32,17.819166008269367,1
12.0,32,18.322583857270658,1
16.0,32,18.6294012517869,1
15.0,32,18.911910334950885,1
8.0,32,19.68539903338921,1
11.0,32,19.927162685932977,1
5.0,32,20.14305524164516,1
1.0,32,20.17882921504532,1
