woekers,ks,Ki,find
100.0,7,2.2154083994216567,0
117.0,8,2.407831309874371,0
105.0,8,2.5146183600234004,0
99.0,9,2.6045757684050956,0
97.0,10,2.651195345967836,1
118.0,11,2.710899211659529,1
102.0,10,2.761301561220512,0
90.0,10,2.767000024568623,0
106.0,12,2.8211705964666054,0
120.0,12,2.8465567591533167,0
112.0,12,2.8707160477887204,1
115.0,12,2.930953461449768,0
108.0,13,2.9319778991135723,0
114.0,14,2.955282164510158,0
95.0,14,2.966312023542524,0
111.0,14,2.9894067147772114,1
93.0,13,2.995341450297026,1
119.0,15,3.0426446971480576,0
116.0,15,3.05257879875642,1
113.0,15,3.128481805190422,1
104.0,17,3.158324411977672,1
80.0,16,3.159340627588387,0
109.0,17,3.1966656761738568,1
82.0,14,3.2173618315473407,0
101.0,17,3.233478003042352,1
91.0,16,3.2511875897289695,0
79.0,18,3.256948015482987,0
110.0,19,3.274080312470035,1
64.0,18,3.458436243053858,0
67.0,21,3.4634225236063205,0
86.0,22,3.493574689927147,0
103.0,21,3.497905504202529,1
68.0,21,3.5692688747901533,0
92.0,23,3.584136740401066,0
61.0,22,3.6022159675263112,0
56.0,20,3.6284489536284363,0
52.0,19,3.6684706711382624,0
87.0,22,3.7019659605079256,0
96.0,24,3.726484573232824,1
89.0,25,3.753066995272655,1
4.0,19,3.788959254030977,0
98.0,27,3.8495922198422097,1
88.0,23,3.8517349674964456,0
73.0,27,3.9196683562416923,1
81.0,24,3.943643302617992,1
75.0,27,3.9587170520213344,1
76.0,28,3.959438008013012,1
62.0,26,3.9986233070429407,0
71.0,26,4.0014904812778775,1
40.0,24,4.019145615090872,0
77.0,28,4.038086041227372,1
69.0,28,4.0386999279663325,0
50.0,25,4.094993955444924,0
74.0,28,4.105857320581359,1
84.0,28,4.114991713474478,1
85.0,28,4.123090548903443,1
72.0,28,4.12439773999986,0
94.0,30,4.136408201769001,1
42.0,26,4.155344881336547,0
83.0,31,4.193261666944595,1
9.0,23,4.242238540107396,0
70.0,27,4.261472808607969,1
66.0,28,4.272076492788438,1
78.0,27,4.298967255247012,1
46.0,25,4.328758732552845,0
20.0,26,4.3314913193474975,0
57.0,29,4.357276399596147,0
63.0,27,4.359450355876525,1
11.0,25,4.367077754590089,0
35.0,25,4.376285976374412,0
65.0,25,4.387198088008831,0
5.0,25,4.42652911076366,0
1.0,26,4.497750543602664,0
14.0,28,4.519242038919879,0
13.0,28,4.575842921835318,0
37.0,28,4.579774271350618,0
53.0,28,4.600899101758732,0
23.0,28,4.670213316530592,0
39.0,35,4.8059778851875965,0
51.0,33,4.8392065711291865,1
58.0,33,4.853091419597453,1
26.0,28,4.883774108931698,0
55.0,35,4.950881035075088,1
59.0,31,4.960861269981137,1
48.0,31,5.0289245628020165,1
60.0,35,5.122267344144824,1
44.0,33,5.318914664193,1
19.0,33,5.536288066933858,0
31.0,31,5.592266198996055,0
54.0,33,5.620654885683341,1
36.0,32,5.792382195900728,0
49.0,31,6.582178761176273,1
18.0,31,6.605203493060907,0
43.0,31,6.969376211159435,1
45.0,33,7.147827288874052,1
47.0,34,7.2511297971492805,1
41.0,31,7.428142788403068,0
34.0,35,7.433091839874874,1
38.0,35,7.607395124052314,1
25.0,31,7.727299852084716,1
33.0,35,7.827106232156261,1
29.0,33,8.28803298564711,1
27.0,33,8.38866705979147,1
32.0,35,8.602375555748232,1
7.0,31,8.873010227537467,0
21.0,35,9.170026466889642,1
30.0,31,9.548854311022813,1
8.0,35,10.132034060572762,0
28.0,35,10.141905821557382,1
15.0,31,10.161130071209746,1
22.0,33,10.344684817890956,1
17.0,35,10.37462506697,1
12.0,31,11.118509352102924,1
16.0,35,12.137518159344447,1
6.0,35,12.26934007392049,1
24.0,31,12.441159786261432,0
2.0,35,12.506354700411999,0
10.0,31,13.204193227524138,1
3.0,31,13.288703055392869,1
