woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
111.0,2,1.661121258723228,0
97.0,3,1.8585251655403163,0
100.0,3,1.8585251655403163,0
120.0,4,2.0994442089866854,0
109.0,5,2.292275449392678,0
105.0,5,2.322587760300895,1
112.0,6,2.425376969780006,0
99.0,6,2.4683076150832024,0
113.0,7,2.5670581754336386,1
102.0,7,2.568067257511757,0
118.0,8,2.5916936999370295,1
119.0,9,2.7744075674611937,1
95.0,10,2.7980759052319177,1
116.0,10,2.8203017865173345,1
114.0,12,3.001068132104093,0
115.0,11,3.03039194795383,1
93.0,12,3.042788011533026,1
80.0,12,3.0658438925110385,0
79.0,13,3.0708211654236237,0
110.0,14,3.0974941557762694,0
108.0,14,3.1233854983292124,1
106.0,14,3.1585455041767196,1
104.0,15,3.200501490301891,1
96.0,15,3.2266357045747696,0
101.0,16,3.2873463664787748,1
117.0,17,3.3623085311408136,1
103.0,17,3.3875192740915714,1
98.0,18,3.4195988323468596,0
52.0,14,3.424624220258103,0
86.0,17,3.430589785357671,1
90.0,17,3.461558285627241,1
89.0,18,3.4886879125801125,0
92.0,18,3.5348180520299737,1
68.0,18,3.550033558090993,0
56.0,17,3.557785536927733,0
81.0,18,3.6008667899732028,1
91.0,19,3.6167514439153154,1
87.0,19,3.6657421182225223,1
94.0,20,3.6847372288316844,1
88.0,18,3.700747997664862,0
40.0,17,3.7050924595545354,0
75.0,20,3.707207049778945,0
21.0,17,3.740819586197461,0
66.0,19,3.7707493852760785,0
85.0,20,3.7724490943214004,0
78.0,19,3.790036477454967,0
63.0,20,3.8101820765070435,0
67.0,22,3.8243754359670357,1
77.0,21,3.8796757053786672,1
76.0,20,3.8809453511186653,1
61.0,18,3.901950495708572,1
71.0,23,3.910028380862307,0
22.0,18,3.9156055352606165,0
82.0,22,3.917713158073768,1
45.0,21,3.9513795256718156,0
83.0,24,3.9856702174162404,1
74.0,24,3.999672654831275,0
47.0,19,4.071247507819727,0
9.0,18,4.09030782452366,0
73.0,26,4.092026499371035,1
84.0,23,4.097479079438212,1
46.0,18,4.101800894298298,0
59.0,19,4.18185131541086,0
65.0,23,4.183119888066057,0
1.0,19,4.2141061174693775,0
58.0,25,4.224948318258429,0
44.0,19,4.226245582111304,0
69.0,24,4.264352162430635,1
11.0,20,4.267412623600184,0
70.0,24,4.27401522007916,1
23.0,18,4.291430305504287,0
62.0,24,4.320152500032951,1
35.0,21,4.32081678560945,0
51.0,24,4.3485046936583895,0
64.0,24,4.393166686755122,1
28.0,22,4.451445840237185,0
53.0,24,4.489460699428572,0
26.0,24,4.61527456776162,0
57.0,24,4.6826473134805475,1
39.0,24,4.737301410971094,0
72.0,26,4.737533299121263,1
31.0,24,4.791713038036825,0
50.0,26,4.856462892045124,1
33.0,24,4.887163246251966,0
49.0,24,4.961994471417531,1
48.0,28,5.005906656765171,1
60.0,24,5.02856228087803,1
10.0,24,5.166942558461616,0
42.0,26,5.198537010505459,1
6.0,21,5.217698723567386,0
55.0,26,5.224756028816163,0
54.0,26,5.62133850363963,1
36.0,28,5.706871214565452,0
15.0,26,6.137282654956271,0
43.0,24,6.424805306252249,1
27.0,24,6.576064351071574,1
34.0,28,6.748041330388118,1
32.0,28,6.770382857882742,0
30.0,26,6.880970652715448,1
37.0,28,7.159592689876296,1
41.0,28,7.345938250044888,0
25.0,28,7.612344202742141,1
7.0,24,8.621022049084337,0
38.0,26,8.928242272081157,1
17.0,28,8.983931804275418,0
14.0,28,9.208717625413483,1
12.0,24,9.512985704909475,1
20.0,27,9.608266978690022,1
29.0,28,10.793643025738108,1
16.0,28,11.973600461006717,1
18.0,26,12.114312835709375,1
2.0,26,12.353986931279708,0
24.0,28,12.39022972063347,0
13.0,28,12.781673451734633,1
19.0,28,13.36609100894986,1
8.0,28,14.193616214548875,1
5.0,26,17.71271543912614,1
4.0,24,20.2232996159687,1
3.0,28,20.30340962593175,1
