workers,ks,KKKj,find
107.0,1,0.6638248236115366,0
99.0,3,7.053470064451849,0
111.0,3,7.060261300052298,0
97.0,4,7.115357249451276,1
21.0,12,7.152152242186773,0
5.0,18,7.628383851776825,0
95.0,5,9.02101861930484,0
109.0,6,9.154402081692215,0
117.0,3,9.282114195776632,0
105.0,5,9.591156555801266,1
104.0,7,9.718911851847777,0
73.0,14,9.763649788037922,0
118.0,4,9.835168242076712,0
1.0,22,10.419904148651394,0
80.0,11,10.46800365861716,1
113.0,2,10.475265330846216,0
110.0,12,10.477953452202852,1
56.0,15,10.76971763440159,0
20.0,22,10.903447508921042,0
100.0,4,10.987303090577601,0
68.0,19,10.991874745519077,0
22.0,18,11.053022131602985,0
94.0,23,11.065336214352268,1
119.0,6,11.210831591040728,1
112.0,7,11.317573473617252,0
42.0,25,11.353394488331343,0
14.0,22,11.413545202392452,0
11.0,24,11.44117521630616,0
120.0,9,11.458154537365402,0
93.0,10,11.489933431862202,1
116.0,10,11.503749047326371,1
102.0,9,11.519353626472617,0
79.0,12,11.623662757809376,1
115.0,8,11.661851356788159,0
114.0,9,11.677935168664892,1
90.0,12,11.683817031963692,1
103.0,13,11.687512272232734,0
108.0,9,11.713349292343025,1
101.0,15,11.80066641777203,1
67.0,17,11.846497984893658,0
82.0,16,11.924509550381966,0
84.0,18,12.028347618681538,0
92.0,21,12.065488215750065,1
96.0,22,12.124979687433456,1
106.0,19,12.14005460980605,1
69.0,22,12.176297487748961,0
86.0,19,12.213069968265856,1
43.0,22,12.223647943473384,0
91.0,17,12.227224606839549,1
87.0,18,12.276031599100804,1
89.0,20,12.288021402687537,0
98.0,22,12.295304296486577,1
75.0,20,12.295972519891025,0
77.0,21,12.33009788110149,0
61.0,26,12.34353965399776,1
88.0,22,12.352936185128586,1
83.0,22,12.39077018056875,0
9.0,20,12.40076017765919,0
44.0,22,12.415559030797784,0
76.0,22,12.425258761172373,1
65.0,27,12.497282102789606,0
71.0,25,12.510815531098011,1
74.0,27,12.524971643257212,0
81.0,22,12.525149810453893,1
59.0,26,12.549376441162579,0
70.0,25,12.611511351713366,1
60.0,22,12.632426925937198,0
35.0,24,12.634144193665733,0
26.0,27,12.723069582951366,0
62.0,29,12.728631815003938,1
78.0,27,12.755413934071559,1
58.0,27,12.79884690827688,0
34.0,26,12.821021941611384,0
66.0,26,12.833147614090281,1
30.0,27,12.834720039811735,0
85.0,28,12.904306169401691,1
28.0,28,12.9299255276187,0
63.0,26,12.939396732943413,1
57.0,30,13.00637157820303,1
53.0,29,13.015657475914438,0
55.0,27,13.044128518889256,0
48.0,29,13.132735472228642,0
54.0,29,13.133122055213606,1
52.0,30,13.145674636808298,1
18.0,27,13.194628561732303,0
72.0,29,13.280866629267251,1
50.0,31,13.376770882873675,1
64.0,31,13.440021765261587,1
47.0,29,13.460865616258486,1
10.0,29,13.481181345102119,0
32.0,28,13.60378350579441,0
36.0,29,13.667345659352428,0
51.0,31,13.741370702595267,1
38.0,30,13.763182625399006,0
45.0,29,13.85225995461978,1
37.0,30,13.922563192876769,1
46.0,30,13.99122489730292,1
39.0,31,14.176835492777561,1
49.0,31,14.26344481108873,1
40.0,31,14.349141674713614,1
29.0,29,14.774465888937538,0
41.0,30,14.862071384918089,0
31.0,31,15.242908930103107,1
27.0,29,15.510710241518794,1
33.0,31,15.564812180080844,1
23.0,31,15.725557311257456,1
17.0,29,15.835632621763546,0
25.0,31,16.410020503188544,1
15.0,31,17.310464921810507,1
19.0,30,17.394630513321154,1
13.0,31,17.41385077618332,1
24.0,30,18.13313461996004,0
2.0,30,18.13355284747233,0
4.0,31,18.325640407357564,1
12.0,31,19.841995464473065,1
8.0,31,20.013646614201807,1
16.0,31,20.520677480167947,1
7.0,31,20.95011536682346,1
3.0,31,21.851414702272272,1
6.0,31,21.854687772036925,1
