workers,ks,sum_W,sum_W,find
107.0,1,1.6,3.463109883164377,0
113.0,2,6.4,11305509139.434038,0
99.0,3,16.46222222222222,1081546.824950804,0
111.0,3,14.435555555555554,1246586.9088386293,0
117.0,3,12.799999999999999,600578106.9718747,0
97.0,4,14.399999999999999,1068300.4343856934,1
100.0,4,14.399999999999999,12096414156.182196,0
118.0,4,14.399999999999999,791265379.2880399,0
95.0,5,15.999999999999998,125573022.15026289,0
105.0,5,18.880000000000003,599472841.8166991,1
109.0,6,19.520000000000003,127152811.2259929,0
119.0,6,18.275555555555556,13128814791.819153,1
104.0,7,20.16,600323747.0766333,0
112.0,7,22.080000000000002,12029936057.401968,0
115.0,8,26.17600000000001,23959457606.15795,0
102.0,9,29.226666666666667,13444737040.957214,0
108.0,9,26.81600000000001,25348657377.885227,1
114.0,9,24.896000000000004,23885827626.307278,1
120.0,9,24.320000000000007,13969205304.859512,0
21.0,10,46.9813322871474,82616.66789674292,0
93.0,10,25.635555555555563,12820813819.400955,1
116.0,10,25.92000000000001,13129921701.480194,1
56.0,11,45.735914328042334,4141.182743368785,0
80.0,11,32.675555555555555,841778899.1628311,1
79.0,12,32.64000000000001,11431804156.419405,1
90.0,12,37.802666666666674,12221661414.250504,1
110.0,13,30.720000000000013,916253131.7084478,1
73.0,14,47.371377777777795,1393881.4885806278,0
103.0,14,35.207111111111125,12746459256.224432,0
5.0,15,127.17964342261553,5101.35886958481,0
9.0,15,109.76860383577079,980960.7925766201,0
82.0,15,52.39864888888891,12220402439.76282,0
101.0,15,41.14915555555557,12705415165.894783,1
22.0,15,96.96707672860255,2411.2308868787522,0
91.0,15,63.392047407407425,24800667073.33103,1
67.0,16,39.88622222222224,13256049834.873446,0
84.0,16,57.41844317460318,13970516178.204994,0
68.0,17,61.21481481481484,1565419356.3712566,0
87.0,17,69.39164444444445,25399799058.79008,1
1.0,18,148.69670669031174,980898.3088693079,0
86.0,18,55.86915555555558,25350303388.656845,1
106.0,18,46.40000000000002,25399800663.399593,1
14.0,19,160.34090569247653,1161012.7768882988,0
75.0,20,64.96085333333336,13180110395.060575,0
35.0,21,203.54223459330757,12081813219.204336,0
43.0,21,85.64948920920496,11904920191.589018,0
77.0,21,71.08181333333332,24750941759.229397,0
89.0,21,65.52320000000003,24750927222.64642,0
76.0,21,89.6673185185185,25275711758.415485,1
11.0,22,174.7641300610941,50966084.46491318,0
69.0,23,82.01160465608463,1442155299.3133428,0
83.0,23,79.16033354497353,13919646495.294416,0
92.0,23,62.20800000000003,14096292071.231464,1
94.0,23,72.96028444444444,1516368333.9573882,1
20.0,23,161.50208936939865,600319241.4702109,0
42.0,23,124.24282299835967,125168791.28710099,0
44.0,23,148.38268584821074,12746980304.180063,0
96.0,23,74.05511111111112,12872038358.762566,1
34.0,23,165.41690325501168,24750626570.59515,0
81.0,23,108.04930559999994,25349282924.322258,1
59.0,24,103.82905468996842,24558914101.422977,0
70.0,24,122.9373053516754,25225221427.947308,1
88.0,24,73.00238222222222,25275974046.09542,1
98.0,24,61.198222222222256,25401112324.978676,1
60.0,25,139.42995167982957,23836674420.53036,0
28.0,25,213.4345606378135,12871564847.872278,0
26.0,26,237.7028426985635,127328935.32933953,0
30.0,27,196.79130107452943,13446108476.8917,0
61.0,27,104.92319559788353,14094550153.251999,1
63.0,27,272.3649938733275,25402170680.101906,1
66.0,27,201.39173458194716,25348894315.283535,1
71.0,27,93.30251851851847,25400861335.161926,1
18.0,27,416.5326198836779,24802356187.61917,0
74.0,27,92.38063407407404,12223102870.981403,0
55.0,27,343.9294632089932,25350942716.23571,0
32.0,28,887.1830599591509,14045320651.592972,0
58.0,28,185.30115989177696,25402002391.37296,0
65.0,28,147.56247453979876,13306507386.06074,0
10.0,29,611.0692996191622,14096601744.769062,0
85.0,29,225.9907811977173,25402168537.571613,1
24.0,29,68267217.49333155,14095522869.740623,0
47.0,29,728.5977167844608,25400037601.750603,1
52.0,29,367.13377639840314,25349283013.995113,1
36.0,29,1096.926840253576,25401614979.199554,0
48.0,29,400.0708279096814,25351012054.08654,0
54.0,29,381.12493232305275,25402173843.846836,1
17.0,29,171453.92227947852,25401783428.440727,0
57.0,29,285.75207496638365,25401193487.227734,1
62.0,29,155.17679337876532,25401016993.466995,1
64.0,29,737.1575505988296,25400038172.23787,1
3.0,29,964729453401.3632,12873220558.254774,1
4.0,29,26387895.841555927,25401783337.073006,1
