workers,ks,KKKj,find
107.0,1,0.6621326461491676,0
99.0,8,6.0298359567266395,0
63.0,15,6.564775176854225,0
119.0,6,6.820744615146684,0
111.0,5,7.011677767297105,0
97.0,4,7.03719129848881,1
118.0,7,7.065986611492922,0
4.0,14,7.297414699856285,0
85.0,20,7.314992653452004,0
9.0,18,7.649057851920456,0
105.0,4,7.659535395957737,0
89.0,15,7.830792528144543,1
22.0,15,7.868618734518657,0
113.0,2,8.091215793132497,0
5.0,17,8.172070913839088,0
73.0,10,8.26285820019859,0
100.0,3,8.339538551664095,0
26.0,21,8.527549672004202,0
25.0,21,8.576351952292073,0
93.0,7,8.839400720414595,1
120.0,7,8.901052835348043,1
95.0,6,9.004637763748505,0
109.0,9,9.041136753539394,1
116.0,9,9.052929506871397,1
101.0,10,9.055719554533326,0
47.0,21,9.068835697941068,0
104.0,10,9.07975013637732,1
65.0,21,9.134889736595484,0
117.0,11,9.177815961373103,1
112.0,8,9.193399377127223,1
102.0,11,9.212122114306801,1
114.0,9,9.236389189061471,1
37.0,21,9.239439995494614,0
20.0,20,9.244809264769684,0
110.0,13,9.245043747679595,1
51.0,25,9.25767133596064,0
52.0,12,9.325586282806027,0
108.0,10,9.363618220912588,1
96.0,14,9.376423216218296,0
86.0,15,9.412906341928226,0
61.0,15,9.419556253313175,0
92.0,16,9.419874785748176,0
79.0,12,9.446178709849297,0
115.0,12,9.472816761143807,1
76.0,11,9.488391053896365,0
80.0,12,9.491763886508767,1
90.0,14,9.584481255104325,1
81.0,14,9.590726920072242,0
103.0,15,9.599514928447535,1
91.0,14,9.600931138079828,0
64.0,15,9.614090639566053,0
75.0,20,9.639434415458398,0
19.0,25,9.659897772971954,0
12.0,25,9.677244111455725,0
106.0,18,9.711115222900329,1
88.0,18,9.714092093140811,0
78.0,23,9.771106172494422,0
67.0,24,9.782391260341305,1
68.0,18,9.78960503731995,0
98.0,21,9.80643416296487,0
54.0,21,9.818024701898102,0
87.0,17,9.818254122829906,1
56.0,16,9.837973814215637,0
82.0,21,9.90951376228145,1
62.0,18,9.92804146021259,0
28.0,19,9.94818104932423,0
57.0,25,9.973641019394748,0
94.0,20,9.97601034513681,1
58.0,22,9.987937239121866,0
83.0,23,10.028343223486647,1
27.0,21,10.033380956747258,0
35.0,21,10.06600104699324,0
77.0,23,10.072760074517081,1
74.0,25,10.119401138989165,1
84.0,23,10.122417314607757,1
69.0,25,10.191710660112008,1
71.0,25,10.192530791289148,1
66.0,23,10.280332135153785,1
72.0,25,10.315820101097582,1
70.0,23,10.329322475666721,1
33.0,23,10.411791469931222,0
30.0,25,10.428822481374148,0
53.0,25,10.586990111911,1
59.0,23,10.612010735310616,1
49.0,25,10.669955984396543,1
50.0,27,10.778366283635288,1
48.0,25,10.95115440506984,1
46.0,25,10.984327510919028,1
55.0,27,10.993443317507838,1
39.0,27,11.041765573666645,1
60.0,25,11.046414573481881,1
31.0,25,11.07790029025032,0
38.0,27,11.24355614165439,0
10.0,25,11.312778448431125,0
40.0,27,11.367190248484835,1
44.0,27,11.442244201858916,1
42.0,27,11.71162361274337,1
43.0,25,11.755857518445332,1
3.0,25,11.871378086083979,0
45.0,26,11.924901580796416,1
41.0,25,12.287821223684464,0
34.0,27,12.329046614124,1
36.0,27,12.443092953151572,1
18.0,27,12.448428054729291,1
23.0,27,12.736625929032119,1
32.0,27,13.015804662328453,1
29.0,27,13.090683879635323,1
7.0,25,13.269650903002805,0
21.0,25,13.32855024183836,1
24.0,27,13.415233105580942,1
2.0,28,14.13544085559751,0
15.0,27,14.687672237794834,1
17.0,27,14.698592693860306,0
8.0,27,14.741576363080394,0
14.0,27,15.174532306574473,1
11.0,27,15.304999444373983,1
13.0,28,15.45099407589305,1
16.0,27,16.19959199544293,1
1.0,27,16.9083958721723,1
6.0,27,16.92600586627423,1
