workers,ks,KKKj,find
107.0,1,0.6478353012206346,1
93.0,3,3.212399141573171,0
113.0,2,4.371324693977454,0
22.0,15,4.720155698293799,0
56.0,17,5.9392691481829445,0
43.0,17,6.4926910183444955,0
108.0,9,6.660375052721616,0
21.0,15,6.825764302408381,0
91.0,10,6.826311384045093,0
100.0,3,6.982247169990986,0
94.0,13,7.227116815115729,0
116.0,6,7.324224124154259,0
40.0,17,7.330042294231303,0
90.0,6,7.4437496752128816,0
80.0,9,7.6177107150781955,0
109.0,9,7.823117646158449,0
73.0,12,7.825736316333882,0
96.0,14,7.9211297703724375,0
76.0,13,7.949055973471122,0
5.0,18,8.005943322339828,0
52.0,15,8.105821065938219,0
117.0,4,8.239077126384068,0
83.0,21,8.25242459379698,0
87.0,18,8.388439210807594,0
105.0,5,8.401488101510026,0
112.0,6,8.470812067765213,1
45.0,19,8.568063328589036,0
62.0,20,8.61705185291714,0
104.0,12,8.849104321513384,0
111.0,4,8.900629844523133,0
25.0,25,8.973332908876163,0
97.0,6,9.010961994142718,0
61.0,15,9.09157780561934,0
118.0,5,9.15806975624163,0
99.0,7,9.174914462089026,0
115.0,7,9.187127554198106,0
120.0,7,9.19700669990597,0
95.0,8,9.197534526571673,0
30.0,26,9.202970484670331,0
64.0,16,9.20413322840341,0
119.0,8,9.25012671234583,0
66.0,18,9.308032030983004,0
102.0,10,9.363185674090941,0
88.0,19,9.381265787177185,0
69.0,22,9.454020197774057,0
110.0,13,9.479290271977439,0
79.0,13,9.482140409843712,0
72.0,19,9.491492713237628,0
6.0,22,9.537684569284767,0
103.0,12,9.547852972723092,1
114.0,10,9.564792606792649,0
106.0,10,9.566239905810278,0
42.0,22,9.583414481034985,0
101.0,11,9.64036649827525,0
20.0,19,9.659618673791165,0
11.0,21,9.67107254832841,0
58.0,26,9.672774164589047,0
35.0,19,9.674748258766698,0
81.0,14,9.682728820029649,0
27.0,22,9.702505673539335,0
1.0,19,9.73322366679606,0
67.0,18,9.750917465017011,0
65.0,22,9.787553912284707,0
86.0,18,9.795943893560707,0
92.0,18,9.801355093842757,0
98.0,18,9.803255179253075,0
68.0,18,9.84318255764278,0
70.0,17,9.90231932968759,0
82.0,15,9.93412304795904,0
89.0,17,9.940565174477417,0
77.0,21,9.97134170188954,0
26.0,22,9.98233524259949,0
49.0,26,10.032553707519558,0
84.0,17,10.049779610392001,0
33.0,22,10.059175811606123,0
63.0,22,10.082874734810222,0
74.0,22,10.08700726096442,0
54.0,19,10.11772767471315,0
75.0,22,10.191628857459126,0
50.0,22,10.214047331279893,0
23.0,17,10.269147874236644,0
85.0,22,10.273938274655322,0
71.0,23,10.281121578850122,0
47.0,24,10.304728670808645,0
78.0,22,10.309529774600446,0
46.0,20,10.323753426573198,0
37.0,22,10.397307144851528,0
44.0,22,10.407866403279222,0
14.0,22,10.41205510455556,0
53.0,22,10.451280095460067,0
39.0,26,10.586707456225078,0
13.0,22,10.6340917592309,0
59.0,24,10.676748154319057,1
51.0,26,10.693632457111182,0
29.0,22,10.830111820141532,0
60.0,26,10.913794322556043,0
55.0,26,10.996526394774403,0
12.0,25,11.065364244834727,0
31.0,26,11.102975805357453,0
19.0,26,11.178043574554858,0
57.0,26,11.186770581039447,1
48.0,22,11.228150862467379,1
36.0,22,11.422122749800982,0
10.0,22,11.615549312976247,0
38.0,22,11.803990278220274,1
18.0,26,11.853267578926449,0
3.0,22,11.974360261527039,0
32.0,27,12.206000106277864,0
41.0,27,12.609166424606745,0
7.0,22,13.315931293270358,0
28.0,27,13.589783836589238,1
34.0,22,14.118812926861292,1
15.0,27,14.508978307003261,0
17.0,27,14.780274291832075,0
8.0,27,14.901116476750962,0
2.0,22,15.88490982677622,0
24.0,27,15.949825171144276,0
16.0,22,16.970290548839223,1
9.0,22,17.25984789693512,1
4.0,26,17.325367144137072,1
