Acc,Pre,Rec,f1_score
0.48225,0.19994049390062482,0.31623529411764706,0.24498724024790378
0.5665,0.3503669475400924,0.5445711871567385,0.4263976182600066
0.50425,0.31804062126642774,0.544821940237413,0.4016294508147254
0.701625,0.5773275198768915,0.7528428093645485,0.6535055886195383
0.4445,0.26596563221338804,0.39595265368461247,0.3181957655722614
0.43175,0.33974519110667,0.4167943610174686,0.3743462703000275
0.54725,0.2937552506300756,0.4881340158213122,0.36678321678321674
0.61775,0.4552804446690248,0.6664201183431953,0.5409786850795556
0.40725,0.1652078774617068,0.2632955536181343,0.2030252100840336
0.47625,0.29506065857885616,0.5926892950391645,0.3939832224472085
0.42,0.19142091152815013,0.30538922155688625,0.23533289386947923
0.49325,0.36358650945983,0.4334749918273946,0.3954667461974351
0.520125,0.38313497087870346,0.5188614540466392,0.4407865986890021
0.67925,0.508809234507898,0.6383384146341463,0.566260987153482
0.371875,0.12477255003899142,0.2245088868101029,0.16040100250626566
0.528,0.3344413193556635,0.5272067714631197,0.409261576971214
0.577875,0.42096385542168674,0.6420433664094083,0.5085140445350022
0.620375,0.35724533715925394,0.6096963761018609,0.45051565044327846
0.640125,0.38780977896851976,0.5242191036668176,0.44581328200192494
0.45375,0.3312634344399331,0.4690564761582685,0.3882978723404255
0.562,0.3308405623691295,0.46607669616519176,0.38698390482855144
0.572625,0.25712589073634207,0.485698261357263,0.33624538924480685
0.570375,0.44706460329157455,0.605455755156354,0.5143422354104846
0.616375,0.4037284362826934,0.6104333193100547,0.48601574275665727
0.49475,0.296979006656426,0.4723127035830619,0.3646651996227601
0.471875,0.22306192101413944,0.4685099846390169,0.3022295623451693
0.5905,0.42820089601509076,0.6809148856392951,0.5257672264041691
0.4395,0.22656960873521384,0.47884615384615387,0.30759728227300803
0.536,0.4258281325012002,0.5733678086619263,0.48870523415977957
0.658625,0.4096505823627288,0.5626142595978062,0.4740997496630079
