woekers,ks,Ki,find
107.0,5,1.8789361628004437,1
113.0,6,2.168044769743428,0
93.0,7,2.2154083994216567,0
97.0,7,2.2154083994216567,0
100.0,8,2.3489397920461794,0
116.0,8,2.39170087876526,0
105.0,9,2.616481092751955,1
117.0,10,2.619738433262552,0
120.0,10,2.6807897816630017,0
119.0,11,2.726140720022067,0
90.0,10,2.7341592194769753,0
115.0,10,2.7532698258870747,0
111.0,11,2.7542064480779143,1
118.0,12,2.794426253991112,1
95.0,12,2.8211705964666054,0
112.0,12,2.8465567591533167,0
99.0,13,2.9643601668022876,0
114.0,14,3.008148261404582,0
106.0,15,3.07108453124483,0
104.0,15,3.088166937990368,0
101.0,15,3.0904517858354,0
80.0,15,3.1354749261777926,1
108.0,15,3.1477244364219548,0
109.0,16,3.1867245678661895,1
110.0,17,3.1945721629967485,1
79.0,16,3.198056497654795,0
91.0,15,3.250161373096622,0
89.0,16,3.285412430805202,0
94.0,16,3.298134970195112,0
81.0,17,3.3062038751212697,0
92.0,19,3.38048259922955,0
102.0,19,3.4627111012435954,1
68.0,20,3.491251656404139,0
103.0,21,3.5049864508692323,1
86.0,21,3.550434847362448,0
67.0,22,3.570180012088326,0
96.0,21,3.576267055495224,1
22.0,16,3.5783116352268083,0
76.0,19,3.6131972153974603,0
66.0,21,3.682880093517703,0
87.0,21,3.715174296129913,1
70.0,21,3.740318560034093,0
56.0,21,3.7705421862233344,0
88.0,23,3.771693975691293,0
82.0,25,3.7746818116365306,1
98.0,24,3.791692821662531,1
83.0,25,3.8496789452107443,0
40.0,21,3.86817152831013,0
85.0,26,3.8950071039009186,0
75.0,25,3.9092060651051295,1
78.0,24,3.936692848654868,0
4.0,18,3.949126753467504,0
77.0,27,3.9839030693169373,1
73.0,29,4.053540346575283,1
61.0,25,4.0684428827512455,1
74.0,27,4.078092211110654,1
84.0,29,4.085051463920801,1
71.0,27,4.086708296194511,0
54.0,24,4.094125585444038,0
62.0,25,4.105223440212251,0
45.0,25,4.130136950971055,0
65.0,25,4.170506486822671,0
57.0,27,4.248319458389043,0
69.0,32,4.2546845752602565,1
46.0,23,4.265237047276939,0
11.0,25,4.308267123505283,0
47.0,27,4.321519761606856,0
27.0,28,4.401220300083515,0
23.0,23,4.419449986149578,0
1.0,23,4.422819190204775,0
52.0,29,4.434527117230155,1
59.0,29,4.450730643327684,1
63.0,27,4.5212346196087,1
51.0,29,4.5227639370404376,0
72.0,29,4.595870625705562,1
58.0,32,4.612049749552414,1
44.0,27,4.677177672258211,0
14.0,29,4.719529102040994,0
60.0,25,4.742770222696194,0
26.0,30,4.758917568395281,0
20.0,25,4.7700979523524865,0
64.0,33,4.835912931140424,1
31.0,32,4.83706862565123,0
33.0,25,4.883119517928231,0
6.0,26,4.938346254053952,0
25.0,32,4.979054314869515,0
13.0,27,4.999122047298038,0
12.0,26,5.008111027744691,0
39.0,29,5.033449040877576,0
50.0,29,5.143151843751962,1
15.0,29,5.205480046417012,0
36.0,29,5.336503553785359,0
48.0,29,5.3402873867295435,0
49.0,29,5.394626847351893,1
53.0,32,5.414551592168999,1
55.0,32,5.511581145423503,1
38.0,31,5.736084625154309,0
10.0,27,5.7959589621106655,0
37.0,29,6.037668726960613,1
43.0,34,6.154519443625576,1
41.0,34,6.2999153264384535,1
42.0,29,7.157240203380502,1
30.0,34,7.192581591999206,1
17.0,29,8.057722001521423,0
24.0,33,8.141252658262607,0
32.0,34,8.640748193576181,1
29.0,34,8.746777949228164,1
35.0,29,8.75371606732438,1
28.0,29,9.1788084203671,1
21.0,34,9.522684180607689,1
7.0,34,9.652228490339974,0
16.0,34,9.750888249827321,0
34.0,34,10.005025408093228,1
19.0,34,10.116528151478319,1
9.0,34,12.59635745615537,1
18.0,34,13.710339153222286,1
5.0,34,13.782792992554333,1
8.0,34,13.784504515831637,1
3.0,34,19.59273235375722,1
2.0,34,19.592745014382157,1
