workers,ks,sum_W,sum_W,find
105.0,4,8.32,459900.0178790839,1
113.0,4,6.4,66462.75275954581,1
93.0,5,8.0,51.103248251411515,0
118.0,6,12.799999999999999,136325506.56517223,0
117.0,7,15.36,513328949.94795406,1
97.0,8,16.959999999999997,136426184.68078274,1
99.0,8,20.807111111111112,560134024.7940658,0
109.0,9,18.56,481158788.9866105,0
115.0,9,22.016000000000005,119817339.6340397,0
120.0,9,18.560000000000002,591842202.4482598,1
112.0,10,23.680000000000003,95080872.89672767,1
119.0,10,20.8,25207828.996695638,0
108.0,11,27.491555555555564,1168500925.4204254,0
116.0,11,24.320000000000007,703313258.320578,0
111.0,12,28.131555555555565,263099939.3416432,1
73.0,13,35.79733333333334,161605975.17286444,0
80.0,13,32.03555555555556,592295738.5820845,0
95.0,13,27.52000000000001,1304318068.194547,0
100.0,13,25.600000000000005,608421349.019006,1
82.0,14,44.090026666666674,7392905.28158982,0
106.0,14,29.795555555555563,712181691.1339698,0
110.0,14,29.12000000000001,798367139.6009089,0
23.0,14,137.40918134950164,6807.190014603885,0
4.0,15,74.55888682784496,4099.954887284392,0
114.0,16,32.256000000000014,1177960328.9894216,0
56.0,17,51.70981655026456,12982.371647318982,0
101.0,17,31.395555555555564,608304476.7586532,1
102.0,17,39.33155555555556,152122336.6680638,1
104.0,17,31.36000000000001,753510075.371183,0
79.0,18,35.20000000000001,744196942.2135172,1
89.0,18,46.69582222222223,608440511.676505,0
94.0,18,44.363093333333346,488489578.0770538,0
9.0,18,113.72740859071303,112.15445757889304,0
52.0,18,70.410156021164,7394131.596190137,0
90.0,18,41.12355555555557,256145799.70168856,1
21.0,19,71.84142802951882,6979867.315628448,0
87.0,20,62.0785777777778,1297282671.2711883,1
92.0,20,47.047111111111136,136355114.6055536,0
103.0,20,39.36711111111113,673969893.7192545,0
61.0,20,48.21922539682541,63598595.141244054,0
40.0,20,78.0027831434863,53260.437608150336,0
67.0,21,42.44622222222223,703355868.5183681,0
91.0,21,51.79022222222224,855389919.1430111,1
35.0,21,156.66149710736596,617416213.481798,0
96.0,21,50.03377777777779,744686107.6095108,0
37.0,22,174.21359268398948,31798877.966234688,0
12.0,23,265.9785112999711,95616835.72039789,0
27.0,23,120.65725543709154,97488.13879663959,0
34.0,23,105.1787008510291,95545303.35859147,0
43.0,23,74.4483345452318,31794384.988369796,0
63.0,23,73.24773813098575,136407354.30748582,0
68.0,23,57.8596977777778,238329607.38792205,0
45.0,23,103.10801533247746,270196256.0565533,0
78.0,23,91.24911407407404,238446027.28220284,0
86.0,23,51.389155555555575,694395722.4211888,0
46.0,23,156.85734674783166,56661558.54242699,0
58.0,23,102.02583997178125,798472300.0233576,0
28.0,23,145.8788461954846,95056584.08510728,0
98.0,23,62.314666666666696,1329202156.8924227,1
11.0,24,137.45816759370203,206.77072623854752,0
62.0,25,81.85120641580242,136784189.4606227,0
85.0,25,73.8451071322751,119806215.03783914,0
44.0,26,188.4849350006736,545069550.3278832,0
81.0,26,74.55928482539683,753529908.5446851,1
83.0,26,87.20583111111107,1241514476.694855,0
20.0,26,166.9242262181861,136822657.52703246,0
53.0,26,123.92259065281095,1041266838.7683635,0
72.0,26,112.43229261705274,728197125.6517452,0
88.0,26,80.45437155555553,624431662.1978879,0
65.0,26,97.75412483566481,1174962175.6847613,0
75.0,26,81.24216888888887,798872962.5268443,0
10.0,26,929.9084550119057,133856383.74160862,0
71.0,26,138.54709759999997,1336534147.896987,1
31.0,26,203.52603515114708,231848549.7868846,0
6.0,26,940.0029835664792,1297830407.7012248,0
77.0,26,76.85603555555554,830660185.7996817,0
19.0,27,831.8329921311754,288003593.523746,0
69.0,27,97.84134704761901,64094902.034980536,0
76.0,27,132.8844344888889,1336600925.391169,1
84.0,28,135.1315342222222,719126721.0212806,1
36.0,29,811.5516295491675,855383199.2167213,0
49.0,29,271.61817454120535,1304367316.866841,0
54.0,29,2538.1052952461823,1336612758.3365805,1
57.0,29,161.7324949143507,1336540773.8922663,0
59.0,29,221.21499360106642,1336609812.4494848,1
66.0,29,147.62741343136602,1336594936.2532248,1
70.0,29,159.2006809870899,1336078649.5015926,1
41.0,29,1350.9246920886224,855062263.5302359,0
50.0,29,620.6484584091527,1336612514.3134181,1
17.0,29,2565194.0465653283,1336572239.4297862,1
24.0,29,11094.233304176341,1336606885.0542426,0
29.0,29,694755.7475760115,1336601244.818833,1
1.0,29,28384277333.034176,855523480.4003904,1
2.0,29,10224406861.230774,1200287591.9050305,1
3.0,29,36403080661.399956,776565579.3251168,1
7.0,29,2066516944.8573942,1304820426.4432726,1
8.0,29,7033861392.942037,1241560854.8123486,1
13.0,29,1723574.346218522,1336587255.3725705,1
15.0,29,485735492.0428111,1329673914.7288713,1
22.0,29,366478.4721692489,1336606874.004312,1
26.0,29,128068.92208395364,1336610984.6719325,1
30.0,29,59425.30896913751,1336612099.0171254,1
32.0,29,6758.1071543998805,1336612915.060539,0
38.0,29,57351.04241518243,1336612266.0398781,1
51.0,29,512.8478702301546,1336612900.2932124,1
64.0,30,324.1249008561359,1336543404.8810427,1
74.0,30,146.62422755555545,1336569264.9841135,1
48.0,30,509.8543310291433,1311818705.5062807,0
16.0,30,8525.085723360262,1336147944.4333942,0
18.0,31,581.6639124115176,1336560607.3368556,0
25.0,31,158829.86982253208,1336610257.0270393,1
33.0,31,4006906.8815042134,1336542548.8719878,1
39.0,31,72854.54665119722,1336542390.4676697,1
47.0,31,1572.0206090754268,1336612543.5454557,1
55.0,31,834.802463850337,1336610152.553725,0
5.0,32,1658480369.6387222,1311859549.3629177,1
14.0,32,30736071.24803671,1336160844.2645905,1
42.0,32,2256.141381721028,1336612811.4826853,1
60.0,32,882.4165397736396,1336601315.8141348,1
