workers,ks,KKKj,find
107.0,1,0.6042087844039344,0
100.0,3,4.8238614999075455,0
97.0,4,5.405638990707441,0
117.0,4,5.671334952454322,0
115.0,7,6.150594286226639,0
112.0,5,6.663602994131084,0
111.0,5,6.669615375774958,0
110.0,10,7.3663263193835995,0
65.0,24,7.704411040359,0
56.0,14,7.804974122980458,0
73.0,16,8.05036042228545,0
9.0,21,8.076005929898905,0
20.0,24,8.107801700696811,0
113.0,2,8.208157741515224,0
60.0,24,8.44192604892018,0
118.0,6,9.033007710118522,0
80.0,8,9.041504831566423,0
120.0,7,9.172240725637257,1
108.0,11,9.207284240395207,1
105.0,5,9.231489286023947,1
116.0,10,9.529075326280662,1
119.0,12,9.539001742265878,1
99.0,7,9.562091628079378,0
109.0,12,9.683322550887679,1
79.0,9,9.692712400310633,1
95.0,10,9.700156675805744,0
68.0,23,9.723887266318503,0
87.0,14,9.740390671884924,0
67.0,17,9.76061495234951,0
104.0,11,9.773714169191008,0
114.0,11,9.810973691767519,0
98.0,19,9.827193744341201,0
40.0,20,9.842571458257076,0
70.0,17,9.913403304081893,0
93.0,12,9.913734604726397,1
76.0,14,9.920188489250776,0
101.0,13,9.989733766928245,0
106.0,13,10.065113270555246,1
103.0,13,10.066054635170413,0
45.0,19,10.075382634886132,0
96.0,18,10.179570056073029,0
102.0,15,10.188610825087306,1
86.0,20,10.208634000339785,1
82.0,19,10.235965414735105,0
22.0,19,10.246384422356584,0
63.0,22,10.280093779649999,0
33.0,24,10.297345224235313,0
75.0,24,10.2988772763217,0
89.0,19,10.306932348535332,0
59.0,24,10.32334846728197,0
61.0,20,10.366307373764489,0
42.0,25,10.378187108604449,0
77.0,24,10.383426721783774,0
35.0,23,10.38875862891734,0
90.0,22,10.412024117294017,1
91.0,20,10.41915912474711,1
92.0,24,10.42093562982882,1
11.0,24,10.423553630084392,0
54.0,20,10.428985480869592,0
23.0,17,10.44668727767429,0
94.0,19,10.448527533916254,1
81.0,24,10.535947448562826,1
39.0,24,10.55878674614764,0
50.0,24,10.566037422805199,0
62.0,24,10.580121294116974,0
88.0,24,10.607703255683319,0
1.0,24,10.608402092142938,0
26.0,24,10.613115161837014,0
71.0,24,10.647418643534976,1
30.0,24,10.654039163940002,0
83.0,24,10.695229714485734,1
78.0,24,10.707742347148463,0
69.0,24,10.723408575779114,1
66.0,24,10.745158541628156,1
74.0,27,10.74814923341809,1
12.0,26,10.752832562597948,0
84.0,24,10.788163897595958,1
85.0,24,10.791291480100284,1
44.0,24,10.863886696235255,0
48.0,24,10.905007610400677,0
51.0,28,10.939234551620096,0
72.0,29,10.940655600541291,1
34.0,24,10.956578615581346,0
64.0,24,10.97617745569396,1
37.0,24,11.002616978133933,0
13.0,27,11.016461771533288,0
14.0,24,11.047826137040072,0
57.0,29,11.051241077693005,1
55.0,28,11.129047470030319,0
49.0,24,11.173511576395988,1
52.0,27,11.300620408959967,1
53.0,29,11.331785365617145,1
43.0,24,11.486173810057705,1
58.0,24,11.507845342668446,1
19.0,29,11.602309928097748,0
47.0,28,11.620310841493428,1
38.0,24,11.641522815407242,0
46.0,24,11.768846805022832,1
27.0,24,11.92852600488524,1
32.0,30,12.182437202404255,0
29.0,24,12.34177931228399,0
3.0,27,12.471153287388852,0
36.0,24,12.728390149598605,1
41.0,24,12.857341081259499,0
28.0,28,12.962216963332349,1
25.0,28,13.875370061462178,1
31.0,28,13.993798930897512,1
24.0,24,14.16486338987345,1
2.0,28,14.668901392588149,0
15.0,24,14.766451206920802,0
21.0,28,14.792991524522836,1
17.0,28,14.917723736414935,1
8.0,30,15.00490436862382,0
16.0,28,15.768228188712904,1
18.0,28,16.009058334867184,1
4.0,28,16.23450516871698,1
6.0,24,17.715868087940187,1
7.0,28,17.952752654209625,1
5.0,29,18.01171314627357,1
10.0,28,18.082949052897238,1
