workers,ks,KKKj,find
105.0,5,8.790186159035489,0
52.0,17,8.998379673123173,0
113.0,3,9.01158862967546,0
4.0,16,9.824817160000096,0
47.0,17,10.83020664820858,0
9.0,19,10.958960284449077,0
22.0,17,13.305966426531786,0
45.0,19,14.539093725897995,0
12.0,24,15.358449580510236,0
100.0,4,15.865572273521504,0
91.0,10,16.50372012191619,0
46.0,20,17.070180505495916,0
43.0,21,17.091399836518562,0
5.0,19,17.294436474928446,0
107.0,2,20.712999504064314,1
97.0,5,21.554909054305174,1
111.0,8,21.85673897217476,0
117.0,3,21.88792543896571,0
90.0,8,21.93769168814186,0
81.0,14,22.24557080130655,0
115.0,6,22.5082586281482,0
118.0,5,22.564000269849846,1
78.0,20,22.580147062314133,0
112.0,8,22.590462911847887,0
110.0,8,22.609589594344637,0
119.0,9,22.728038380219857,1
114.0,7,22.749584123315138,0
120.0,8,22.824447910347704,1
104.0,12,22.84752209663905,1
93.0,11,22.87302237925466,1
109.0,7,22.879018277554522,1
79.0,13,22.91404754808368,1
11.0,22,22.95549105266087,0
103.0,15,22.987658149189997,0
102.0,13,23.00144332448517,1
95.0,11,23.007594152645048,1
116.0,13,23.09762292283218,1
101.0,13,23.121262470475035,1
80.0,13,23.148309666967826,0
84.0,16,23.155958857389212,0
108.0,15,23.211844339192126,1
64.0,17,23.226826766304224,0
77.0,19,23.258643945400877,0
56.0,19,23.380031624277684,0
98.0,20,23.41207335063659,0
106.0,20,23.417956166934967,1
62.0,21,23.421982352968968,0
92.0,20,23.426583506784194,0
89.0,19,23.457864410363786,1
67.0,20,23.47528308879453,0
86.0,22,23.50153902957044,1
99.0,18,23.507797920836342,1
87.0,19,23.515513958415887,1
88.0,22,23.570386917749765,0
96.0,22,23.575568227104693,1
54.0,24,23.581005729027197,0
37.0,19,23.59165518882771,0
75.0,22,23.60982196850226,1
83.0,22,23.609952074214487,0
42.0,24,23.63283433740095,0
82.0,25,23.68029011619694,1
94.0,24,23.721057933314047,1
58.0,24,23.760139400543096,0
74.0,27,23.785111329221202,0
34.0,24,23.797142759193946,0
69.0,27,23.81168442931786,1
28.0,26,23.842571167128728,0
71.0,27,23.865516884374617,1
57.0,24,23.88052393048244,0
76.0,27,23.89015205794982,1
68.0,27,23.898278582728363,1
60.0,27,23.93244882106405,0
14.0,27,23.93602032678627,0
73.0,29,23.952407659160556,1
61.0,27,24.09259776527118,1
20.0,27,24.11418244136691,0
6.0,23,24.143960746272587,0
70.0,28,24.178284725165962,1
55.0,27,24.254551454169928,0
33.0,24,24.329268203883952,0
85.0,27,24.329333048590296,1
66.0,27,24.407669086512225,1
48.0,29,24.428309820857667,0
63.0,27,24.443691623159893,1
59.0,27,24.446889236358164,1
36.0,27,24.65765449628995,0
72.0,27,24.688055995357022,1
19.0,27,24.704301347711528,0
31.0,27,24.73309664040127,0
53.0,30,24.741593514046848,1
51.0,27,25.008683067705753,1
65.0,29,25.040308959930304,1
50.0,29,25.16621576540879,1
10.0,28,25.290873969964334,0
18.0,27,25.422534619703598,0
49.0,27,25.46729895778413,1
29.0,30,25.901308268327114,0
44.0,30,26.456043108343962,1
41.0,27,26.738737009181953,1
24.0,27,26.902085620888613,0
16.0,30,27.03060314293003,0
8.0,30,27.284572525379033,0
40.0,27,27.322112570224682,1
35.0,29,27.970805981883593,1
38.0,30,28.133248579307445,1
39.0,27,28.356486039504713,1
30.0,30,28.538732182281606,1
32.0,30,28.697105462611653,1
27.0,29,30.141213909813814,1
25.0,30,30.830488169980338,1
26.0,30,30.87636264443268,1
21.0,30,31.527047242506228,1
23.0,27,31.779816866477354,1
17.0,30,34.40983724809315,1
15.0,30,35.66618062440934,1
13.0,30,37.46268964359284,1
7.0,30,38.194670276439936,1
2.0,30,43.73316592052396,1
1.0,30,44.258029069036766,1
3.0,30,44.289279044861544,1
