workers,ks,KKKj,find
43.0,21,7.0033165325733995,0
56.0,20,8.544619901057272,0
4.0,19,8.75529566564123,0
90.0,8,8.943756067208929,0
105.0,9,9.012697031700224,0
61.0,10,9.102253862675823,0
21.0,20,9.778700928894487,0
70.0,18,9.829034555272912,0
46.0,23,10.101383823432325,0
112.0,8,15.0483904978186,0
95.0,8,15.531382685353078,0
93.0,7,18.190786083016654,0
104.0,14,18.500940343946397,0
111.0,11,18.67508676837827,0
97.0,13,18.76052816108374,1
82.0,19,18.988686689153926,0
85.0,24,19.07864674194218,0
40.0,21,19.26160247103978,0
20.0,22,19.339436909206697,0
54.0,22,19.50778229005496,0
28.0,30,19.665778735816595,0
44.0,24,19.75334800176374,0
117.0,6,22.19201991161658,0
118.0,9,22.489219885290883,0
109.0,9,22.52044696981592,0
115.0,9,22.603315802459196,0
113.0,12,22.72342904196639,1
100.0,15,22.824393742587617,1
119.0,14,22.82593801195245,1
91.0,13,22.829662784745377,0
106.0,15,22.83072132441653,0
94.0,15,22.911548778552522,0
99.0,11,22.929430685912866,0
120.0,12,22.942511110979392,0
79.0,17,22.980814320240214,0
103.0,17,23.013568469253727,0
64.0,17,23.074748026813396,0
96.0,19,23.089679500989707,0
116.0,15,23.106119839890752,1
114.0,16,23.141413791043068,1
87.0,20,23.196510409396144,0
110.0,19,23.22752681323211,1
102.0,22,23.24290597371514,1
101.0,20,23.28041182474736,1
108.0,20,23.32372211778687,1
80.0,20,23.35134207270147,1
75.0,25,23.359966223579775,0
88.0,25,23.396958850672632,0
86.0,21,23.414538758493975,1
92.0,22,23.450269798271655,1
89.0,24,23.530597049626124,1
47.0,24,23.58235414609292,0
83.0,24,23.598719921012908,0
98.0,27,23.640478397366813,1
72.0,29,23.65099075337905,0
35.0,21,23.652761668481812,0
71.0,25,23.676678077087345,0
50.0,28,23.6818371898808,0
67.0,27,23.683842270139714,1
65.0,25,23.720225039196272,0
81.0,28,23.723268196320696,1
76.0,26,23.761590502381285,1
23.0,23,23.773212732741396,0
77.0,28,23.785704063546603,1
51.0,30,23.807378963585315,0
5.0,24,23.82208185046188,0
68.0,30,23.907949182047577,1
69.0,30,23.928326237916508,1
74.0,30,23.955952945941302,1
73.0,30,24.00295306701825,1
84.0,30,24.01583617108048,1
78.0,28,24.06587739701451,1
11.0,28,24.164348503422364,0
15.0,28,24.175499258815922,0
62.0,30,24.187956761278603,1
18.0,30,24.244773997379863,0
30.0,30,24.284027814989212,0
66.0,30,24.478502445750905,1
63.0,29,24.49491253656077,1
59.0,30,24.549416034773884,1
52.0,31,24.58961071315915,1
36.0,30,24.702488810608727,0
19.0,30,24.743903190964026,0
53.0,30,24.796877842116245,1
48.0,30,24.811379169855115,1
60.0,32,24.83174507561088,1
57.0,30,24.912344939151637,1
10.0,30,24.95149779490057,0
55.0,32,24.961684130216586,1
29.0,28,25.272678616290868,0
58.0,30,25.423361837818444,1
49.0,32,25.50280477122787,1
41.0,30,25.96547826644293,0
45.0,32,25.988647224735136,1
37.0,32,26.58704886487899,1
42.0,32,26.713369887444124,1
2.0,31,27.12426590619726,0
7.0,30,27.481826704452608,0
16.0,30,27.493850999223806,0
38.0,32,28.14273148075072,1
34.0,32,28.357156460867554,1
39.0,31,28.363391191163565,1
32.0,32,28.68405692652814,1
33.0,32,29.27353181992965,1
31.0,32,29.722570099429433,1
27.0,31,30.13370032263009,1
25.0,32,30.837846327897555,1
26.0,32,30.89840079995067,1
22.0,32,30.976128088177532,1
24.0,32,31.931826770203227,1
17.0,32,34.418860498160676,1
12.0,32,37.03026489167746,1
14.0,32,37.11284195562091,1
8.0,32,37.12016153426967,1
13.0,32,37.47169257843796,1
9.0,32,40.16919965762074,1
6.0,32,40.34632793463332,1
1.0,32,44.24338730805363,1
3.0,32,44.25161812587484,1
