workers,ks,KKKj,find
97.0,4,2.3464516738970858,0
90.0,5,2.5746524140120783,0
100.0,3,2.889740442801558,0
109.0,6,3.0171972262441864,0
4.0,15,4.501820161190401,0
46.0,18,6.337352038370266,0
21.0,16,6.51562185454933,0
14.0,22,6.933808669108779,0
99.0,8,9.832545592860955,0
5.0,27,11.830776918403577,0
120.0,10,14.040124593264785,1
110.0,13,14.19038744619143,0
94.0,16,14.518551746800934,0
64.0,18,14.642127229334521,0
80.0,13,15.186875715867366,0
50.0,29,15.362081006078347,0
95.0,7,15.620518668378677,0
42.0,24,15.80145846482736,0
106.0,11,15.912182674137389,0
70.0,20,16.517299878584243,0
107.0,5,16.77861474726046,1
93.0,7,16.831923604445027,0
54.0,30,16.84920264446246,0
118.0,9,16.9722658122526,0
112.0,9,17.031681970960115,0
105.0,9,17.056063583826596,1
104.0,11,17.094671745215305,0
116.0,13,17.22774739511533,1
102.0,12,17.242169835796886,0
108.0,14,17.312060911108997,1
119.0,15,17.320334618727646,1
114.0,11,17.371147016805963,0
101.0,15,17.3737634043448,1
113.0,11,17.43492336218697,1
117.0,17,17.436059622137755,1
91.0,16,17.47806757809994,0
92.0,18,17.480951248314817,0
115.0,13,17.511505484701843,0
98.0,20,17.574875991142637,0
63.0,17,17.59662089796283,0
56.0,17,17.6230269732091,0
79.0,16,17.636697628707076,0
103.0,16,17.66771728080486,1
77.0,21,17.673285989134463,0
111.0,17,17.701171122276378,1
89.0,19,17.823278511002123,0
68.0,26,17.833712330844303,0
66.0,23,17.837644446204138,0
86.0,23,17.931237420451374,0
67.0,25,18.03211264342511,1
27.0,28,18.04470131833645,0
96.0,26,18.054561290666328,1
59.0,30,18.058317060758863,0
84.0,25,18.076916785231553,0
88.0,25,18.100394446905632,1
87.0,26,18.103220288976647,1
83.0,29,18.18754296846309,1
82.0,30,18.190943359074858,1
57.0,26,18.20213879821369,0
75.0,30,18.21278952866883,1
81.0,26,18.214249854747308,1
20.0,26,18.2970559032659,0
58.0,29,18.3185984795707,0
71.0,30,18.323549343505846,1
1.0,26,18.32690094414213,0
73.0,31,18.33385837185451,1
69.0,30,18.341112080890174,1
74.0,32,18.342761979049534,1
76.0,30,18.35014939470839,1
12.0,30,18.3853620970739,0
28.0,30,18.40760598794351,0
60.0,29,18.450760530342144,0
34.0,30,18.460234532076235,0
33.0,29,18.499103652559732,0
44.0,30,18.521415901964577,0
78.0,30,18.543121819408867,1
61.0,32,18.56989072036355,1
72.0,34,18.603527443846268,1
55.0,29,18.616573288239984,0
48.0,33,18.664885620968587,0
53.0,36,18.709915255873817,0
62.0,36,18.761221808767132,1
85.0,35,18.814770761749426,1
38.0,36,19.061427201663424,0
52.0,34,19.088288070535704,1
65.0,37,19.09822843553128,1
3.0,31,19.17828334976718,0
41.0,33,19.282176972810916,0
29.0,35,19.388726622116955,0
49.0,36,19.409220465701775,1
51.0,37,19.50390854092143,1
32.0,34,19.945684095378624,0
7.0,34,20.024154821206373,0
45.0,37,20.13795852433433,1
43.0,34,20.960071604449432,1
40.0,37,21.042031222508193,1
37.0,34,21.095941505142093,1
47.0,36,21.206055145224305,1
35.0,34,21.38283054261678,1
36.0,37,21.624441684805262,1
30.0,37,21.94604844596291,1
39.0,37,22.146085699562125,1
31.0,37,23.36216598203469,1
25.0,37,23.792570837249112,1
26.0,37,24.230823467202782,1
22.0,37,25.541101905893676,1
23.0,37,25.845834816542684,1
18.0,37,25.962047560157576,1
19.0,37,26.060057173086165,1
17.0,37,26.093775568052124,1
24.0,36,26.906728416150962,1
15.0,37,27.685995421508792,1
16.0,37,27.819782854561367,1
13.0,37,28.546184773132786,1
11.0,37,30.3648171137661,1
9.0,37,30.567969208047234,1
8.0,37,31.22931041459748,1
10.0,37,32.1443669627113,1
6.0,37,33.15354950832783,1
2.0,37,33.16527079073013,1
