workers,ks,KKKj,find
107.0,1,0.6822053336664982,0
105.0,4,6.410672760308552,0
97.0,2,6.487358818463545,0
21.0,14,6.573219797930565,0
90.0,6,9.131625674510843,0
87.0,15,9.186044551597142,0
47.0,19,9.554396954162664,0
99.0,8,11.365472417197148,0
96.0,11,11.718434070279722,0
9.0,21,12.116162844107318,0
22.0,21,13.850147615773459,0
102.0,8,14.920405962185248,0
85.0,20,15.59367504445015,0
11.0,23,16.071627619550295,0
26.0,27,16.196675485174097,0
93.0,3,16.219350683187443,0
67.0,20,16.360942487878916,0
18.0,31,16.3880070510687,0
115.0,8,16.890442891783927,0
113.0,9,16.90849408999282,1
14.0,27,17.092602270211888,0
77.0,20,17.47873456238286,0
84.0,20,17.656191775386475,0
117.0,6,17.656691240675315,0
116.0,7,17.751656490684027,0
118.0,5,17.820199558308246,1
58.0,24,17.843584246226023,0
112.0,8,17.899155424232013,1
44.0,21,17.924063535974444,0
5.0,21,17.970677436286728,0
106.0,11,18.07358472027576,0
100.0,8,18.090359159549237,1
119.0,12,18.167943226663663,1
120.0,9,18.184210711161317,1
104.0,13,18.213569871309375,1
79.0,14,18.24860169075562,0
101.0,14,18.25118551117845,0
108.0,14,18.275602412420458,1
80.0,10,18.322407638439262,0
111.0,16,18.35149240283335,1
110.0,12,18.3616889795521,1
114.0,12,18.36223284908087,1
109.0,15,18.363939715713926,1
95.0,14,18.442376764649428,1
91.0,12,18.4555739282107,0
73.0,17,18.46189152967461,0
98.0,20,18.497125864002832,0
61.0,18,18.504147891985852,0
92.0,21,18.560914774611504,0
70.0,19,18.579498253300745,0
81.0,15,18.610554096650567,0
75.0,25,18.686973886989282,0
103.0,21,18.778690224030775,1
89.0,22,18.836825260735083,0
45.0,23,18.84499110937892,0
42.0,23,18.846052995761422,0
86.0,23,18.848005577273746,1
78.0,21,18.990560006027458,0
88.0,27,19.033104108798966,1
27.0,27,19.035103832403607,0
35.0,24,19.042536533356326,0
83.0,27,19.081225921875916,0
82.0,27,19.092930185055764,1
59.0,27,19.11461153803022,0
94.0,26,19.140940040560068,1
71.0,28,19.186538821279154,1
68.0,29,19.20276516344029,1
51.0,29,19.234787966679708,0
74.0,31,19.2362065050072,1
76.0,29,19.238875369271742,1
69.0,30,19.247671643566996,1
30.0,27,19.319323673045577,0
60.0,27,19.372112284873246,0
62.0,32,19.486083200948254,1
66.0,30,19.496312948048274,1
12.0,29,19.537630228145336,0
31.0,30,19.608961618883257,0
33.0,29,19.619943280121568,0
19.0,30,19.865512859367737,0
36.0,29,19.97259688170973,0
72.0,32,19.974082926911002,1
63.0,30,19.993662824743897,1
48.0,32,20.069018022441565,1
50.0,33,20.128456609404797,1
64.0,32,20.141191165806585,1
57.0,32,20.164883888770824,1
65.0,33,20.190441534126574,1
52.0,33,20.258091214929827,1
53.0,35,20.282924315935485,1
55.0,35,20.31474814983318,1
49.0,35,20.41158903835221,1
56.0,34,20.750403698904606,1
32.0,32,20.881912775322917,0
3.0,31,20.94239768766812,0
54.0,32,21.37043275859422,1
46.0,35,21.803774121648473,1
43.0,32,21.815734334242062,1
7.0,31,22.191603536344175,0
37.0,35,22.277338518987722,1
40.0,35,22.355003317641152,1
41.0,35,23.153655817810556,1
39.0,35,23.22912863190809,1
38.0,35,23.511579775160023,1
34.0,35,24.05878694286142,1
24.0,31,24.67677176700044,0
2.0,34,24.71430059087662,0
25.0,35,25.150014663117197,1
29.0,35,25.3664521141176,1
28.0,35,25.968763456396605,1
23.0,35,25.97967255414062,1
20.0,35,26.520307724364198,1
17.0,35,28.333422797168968,1
15.0,35,28.63905771764336,1
13.0,35,30.115933809363163,1
16.0,35,30.15855823536905,1
8.0,35,32.206578813490246,1
10.0,35,33.049643171795346,1
6.0,35,34.104710909028185,1
1.0,35,34.96184118217255,1
4.0,35,34.966297815187765,1
