woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
97.0,2,1.165377984980371,0
93.0,3,1.714684129314426,0
105.0,4,1.9841823796807692,0
118.0,5,2.1566990641423924,1
117.0,6,2.2639902736484805,0
116.0,7,2.393745871391023,0
90.0,6,2.4006369411483215,0
100.0,8,2.5516723461002613,1
112.0,8,2.607911337813607,1
99.0,8,2.635840003509869,0
102.0,8,2.659420011338238,0
120.0,9,2.7027157229274263,1
115.0,8,2.7197869724894828,0
113.0,9,2.7268750115628304,1
106.0,11,2.87657777963675,0
80.0,10,2.9100111850853314,0
114.0,12,2.959512755587725,1
110.0,12,2.968902702913523,1
96.0,11,2.9953502034153248,0
119.0,12,3.0189180643607623,1
104.0,13,3.0673847257797426,1
95.0,14,3.0796986832249185,1
91.0,12,3.1093239072422314,0
101.0,14,3.124522508483767,0
79.0,14,3.1312908013425336,0
108.0,14,3.172581819508287,1
111.0,16,3.2742106213027045,1
109.0,15,3.3042978396428575,1
81.0,15,3.3319945561166593,0
87.0,15,3.351861000881404,0
73.0,17,3.4598407857396234,0
67.0,20,3.4890573632413355,0
61.0,18,3.503251755377067,0
21.0,14,3.519859789594685,0
98.0,20,3.523820160952675,0
103.0,21,3.5841987482141295,1
77.0,20,3.6022276487722573,0
92.0,21,3.6194419086907894,0
70.0,19,3.6473790171613074,0
85.0,20,3.668161842739818,0
89.0,22,3.671371559783871,0
86.0,23,3.688540209523705,1
47.0,19,3.7661107382105947,0
75.0,25,3.7774329675134926,0
84.0,20,3.849893641219672,0
78.0,21,3.9019736777241194,0
88.0,27,3.965819574339005,1
45.0,23,4.034550280851603,0
83.0,27,4.038002293954473,0
42.0,23,4.04803305137493,0
82.0,27,4.055528883331489,1
22.0,21,4.081529925317228,0
59.0,27,4.097880259277909,0
94.0,26,4.127543596794548,1
58.0,24,4.149498615425383,0
71.0,28,4.195941767873205,1
9.0,21,4.2135884476305705,0
68.0,29,4.220281281114933,1
44.0,21,4.251707846898222,0
74.0,31,4.270443293761347,1
76.0,29,4.2744465898621,1
69.0,30,4.287641001304945,1
27.0,27,4.331547316208056,0
5.0,21,4.341674206172748,0
35.0,24,4.342696496135725,0
11.0,23,4.385217486115428,0
60.0,27,4.474302033057239,0
26.0,27,4.573812076792451,0
51.0,29,4.599926311901311,0
14.0,27,4.622727302970928,0
62.0,32,4.645258337376825,1
66.0,30,4.660602958026867,1
12.0,29,4.732408293404331,0
30.0,27,4.757939067910358,0
31.0,30,4.829575964279326,0
33.0,29,4.846048518339775,0
18.0,31,4.859647633003542,0
72.0,32,5.377257926320947,1
63.0,30,5.40662777307029,1
48.0,32,5.51966056961679,1
19.0,30,5.545241561345277,0
50.0,33,5.608818450061651,1
64.0,32,5.627920284664335,1
57.0,32,5.663459369110693,1
65.0,33,5.701795837144303,1
36.0,29,5.705867459596836,0
52.0,33,5.803270358349198,1
53.0,35,5.8405200098576735,1
55.0,35,5.888255760704214,1
49.0,35,6.033517093482764,1
56.0,34,6.541739084311359,1
32.0,32,6.739002698938817,0
3.0,31,6.829730067456648,0
54.0,32,7.471782673845771,1
46.0,35,8.121794718427166,1
43.0,32,8.13973503731754,1
7.0,31,8.703538910263857,0
37.0,35,8.83214131443603,1
40.0,35,8.948638512416172,1
41.0,35,10.14661726267028,1
39.0,35,10.259826483816582,1
38.0,35,10.683503198694476,1
34.0,35,11.504313950246576,1
24.0,31,12.441120530508467,0
2.0,34,12.487584422269382,0
25.0,35,13.14115553063026,1
29.0,35,13.465811707130886,1
28.0,35,14.369278720549598,1
23.0,35,14.385642367165664,1
20.0,35,15.196595122502181,1
17.0,35,17.916267732003973,1
15.0,35,18.37472011315076,1
13.0,35,20.590034312201837,1
16.0,35,20.65397095880088,1
8.0,35,23.726031631375612,1
10.0,35,24.990996601305568,1
6.0,35,26.58302924354839,1
1.0,35,28.189733789736586,1
4.0,35,28.207834849014993,1
