workers,ks,KKKj,find
107.0,1,0.6438051457553716,0
93.0,3,3.078206738091615,0
22.0,17,4.468892457461079,0
113.0,2,5.267147693677933,0
95.0,8,6.63808754919886,0
115.0,8,6.80889772089542,0
21.0,15,6.816778023239622,0
100.0,4,7.088074475717984,0
56.0,16,7.1292015406800715,0
119.0,7,7.357760896486893,0
23.0,16,7.3821324553014165,0
90.0,7,7.465614042641715,0
110.0,10,7.8362604327054,0
84.0,13,7.953681777802588,0
5.0,22,8.032763190123292,0
4.0,14,8.182611362620564,0
97.0,5,8.56192732715007,1
27.0,22,8.64275550458089,0
54.0,22,8.712106937926002,0
79.0,14,9.201353810578443,1
102.0,14,9.247880844774986,0
89.0,16,9.360652446523652,0
55.0,26,9.459929736263481,0
70.0,15,9.4744852138057,0
52.0,16,9.494591321411807,0
117.0,6,9.619603378555432,0
112.0,6,9.644944732693343,0
111.0,6,9.653956006610766,0
105.0,6,9.665131484374422,0
116.0,7,9.704881110894595,0
118.0,7,9.771735073041926,0
108.0,9,9.840879541297317,1
106.0,9,9.859766714856233,0
120.0,8,10.063946881937493,0
114.0,11,10.085431005293962,0
73.0,12,10.151264870108847,0
80.0,12,10.166073678551495,0
81.0,14,10.202724145348014,0
109.0,14,10.220883209222908,1
86.0,15,10.237219644715148,1
68.0,16,10.332021881116034,0
92.0,18,10.346175260610227,0
91.0,15,10.353198832980635,0
104.0,13,10.36244276873349,0
37.0,27,10.365868560178273,0
76.0,15,10.366194881195886,0
101.0,13,10.389927397723422,1
103.0,14,10.448790791089149,1
64.0,16,10.45956815431109,0
67.0,21,10.49729591484052,1
88.0,18,10.532604073961572,0
82.0,20,10.581376862554261,1
83.0,22,10.668544611860256,0
99.0,19,10.686318936938319,1
87.0,18,10.713516393025063,1
78.0,22,10.727344345433819,0
50.0,22,10.758127409718902,0
42.0,22,10.779271998173575,0
96.0,22,10.782988686111246,1
98.0,22,10.816514129067839,0
75.0,22,10.83986627186206,0
77.0,22,10.840657448705352,0
94.0,22,10.856207011566115,1
61.0,22,10.894490584447414,1
71.0,22,10.92725292447495,0
65.0,22,10.961065433229727,0
72.0,24,10.961896152735711,0
1.0,23,10.973230283489412,0
69.0,27,11.011232243170554,0
62.0,22,11.031749352199085,0
20.0,23,11.056996077977658,0
74.0,25,11.06256446765074,1
45.0,22,11.074865666987627,0
85.0,27,11.098386032658528,1
25.0,22,11.102656860454593,0
57.0,22,11.125188275041651,0
14.0,22,11.139643844809562,0
11.0,22,11.193610905512926,0
59.0,26,11.260760238410878,0
66.0,28,11.263201167946699,1
49.0,27,11.274378272266393,0
13.0,25,11.318867464118561,0
30.0,27,11.31987022470041,0
53.0,26,11.325632010772665,0
63.0,25,11.338967624810248,1
51.0,28,11.369937456525177,0
60.0,27,11.426907025781349,1
58.0,27,11.472224877462663,1
19.0,27,11.48562050387219,0
26.0,27,11.503987265634224,0
33.0,26,11.566887918962944,0
6.0,22,11.678969486003432,0
44.0,29,11.822388598259348,1
48.0,29,11.882845565992714,0
38.0,28,12.103399587518243,0
46.0,28,12.524051543497848,1
10.0,29,12.57462259404026,0
18.0,27,12.685515226941794,0
47.0,27,12.83077948876105,1
3.0,27,12.886786937224525,0
34.0,28,13.003650001128587,1
35.0,29,13.114324896628727,1
41.0,27,13.241732804425478,0
40.0,28,13.591592801069963,1
39.0,29,13.609904250561126,1
43.0,28,13.691493050099016,1
7.0,28,14.235802305078732,0
32.0,29,14.32422906878092,1
36.0,28,14.489236380488656,1
31.0,29,14.570845120680001,1
15.0,27,14.862950301068636,0
28.0,28,15.264770145720401,1
29.0,29,15.44175713362206,1
17.0,28,15.636232775773038,0
8.0,29,15.75277675720805,0
24.0,28,16.585671521478798,0
2.0,29,16.609228114576865,0
9.0,27,17.928946159890877,1
12.0,29,18.733067110352984,1
16.0,29,18.791740232086163,1
