workers,ks,KKKj,find
113.0,4,2.408341647279912,0
93.0,5,4.869092995101636,0
108.0,8,5.374857304830689,1
105.0,5,5.378187056687167,0
101.0,10,5.7496213264212646,0
107.0,4,5.837707902245518,0
97.0,8,5.837741326903613,0
82.0,16,5.876827504141532,0
120.0,9,5.925199482524913,0
118.0,8,6.013894271495984,1
112.0,8,6.017610668230448,1
115.0,10,6.059022020371876,1
119.0,9,6.08545650183119,0
61.0,15,6.123040447827915,0
114.0,11,6.136080090881979,0
43.0,20,6.172512036240502,0
100.0,5,6.179534893150366,0
90.0,8,6.181881164981323,0
117.0,6,6.27124997681087,0
95.0,11,6.350700316438088,1
111.0,7,6.397429053028363,0
21.0,16,6.4295303938970365,0
116.0,9,6.525558322558263,0
79.0,15,6.538916448286056,0
109.0,10,6.693641560109111,0
103.0,20,6.713070671269266,1
80.0,12,6.765964873897726,0
106.0,13,6.783348541943088,1
68.0,23,6.867248453079674,0
66.0,23,6.8902436364167325,0
104.0,15,6.895291718674068,1
73.0,13,6.9014543236488235,0
110.0,15,6.912273111833497,0
76.0,14,6.9316607681080376,0
102.0,15,6.966540400353765,0
94.0,14,6.967092774570201,0
81.0,17,6.99249202965192,0
91.0,16,7.077561819193123,1
89.0,18,7.084610686191407,0
96.0,17,7.102492043662982,0
99.0,18,7.143265054598544,1
64.0,17,7.144240788191653,0
52.0,17,7.16311789415681,0
92.0,20,7.174286209715902,0
42.0,23,7.186777561845744,0
74.0,28,7.232228315911803,0
4.0,17,7.235687971602478,0
88.0,22,7.263896185221226,1
59.0,28,7.310650670097396,0
83.0,22,7.341165058528896,0
87.0,23,7.359989301372256,0
84.0,19,7.3841344010000025,0
98.0,23,7.403502766440132,0
86.0,20,7.418436994341937,0
45.0,20,7.422448672511786,0
67.0,23,7.4548114972400255,0
75.0,27,7.463923059675491,1
28.0,27,7.491823950198334,0
23.0,18,7.512875559715806,0
27.0,23,7.544229725003501,0
78.0,23,7.575716256006401,0
50.0,26,7.597339203857097,0
46.0,21,7.60388677522844,0
33.0,24,7.619402962519112,0
34.0,23,7.620833376869156,0
13.0,28,7.633116164705691,0
71.0,25,7.657849417652148,0
11.0,23,7.669994650908736,0
49.0,28,7.720090549235568,0
65.0,23,7.7286364581695,0
62.0,28,7.7330792390814835,1
77.0,29,7.736952850736282,1
69.0,30,7.765751434494365,1
85.0,32,7.767720751066419,1
63.0,28,7.7782310412148306,1
5.0,24,7.791783993007915,0
70.0,30,7.795316297900386,1
58.0,28,7.798243036074675,0
1.0,27,7.855837054197507,0
51.0,28,7.876295087829169,0
54.0,28,7.888123844148309,1
35.0,28,7.913251524350358,0
72.0,28,8.012505778336704,1
44.0,29,8.014363915018127,0
47.0,31,8.033928109540959,0
60.0,25,8.056771680297063,0
53.0,28,8.060998468186853,0
39.0,28,8.126791258754816,0
56.0,30,8.26225264072676,1
30.0,33,8.39695388813077,0
57.0,28,8.408346557382433,1
55.0,28,8.420832530783022,1
6.0,28,8.462492763369506,0
12.0,30,8.462508340853972,0
19.0,28,8.621614181731102,0
37.0,33,8.622087320058696,1
48.0,33,8.657241061635434,0
36.0,28,8.719206857590974,0
31.0,33,8.800655621667014,0
10.0,30,9.1521098836413,0
38.0,30,9.28359436156133,1
26.0,30,9.330633671099926,1
32.0,28,9.439745082577101,0
29.0,33,9.582168757147926,0
3.0,30,9.586182537957765,0
22.0,28,9.692937758493088,1
41.0,28,9.95279187682175,0
40.0,28,9.958428528194766,1
9.0,30,10.415599126252921,1
20.0,28,10.529146577814732,1
25.0,28,10.76425257706373,1
15.0,28,10.77429262385954,1
18.0,33,10.813071357123436,1
14.0,28,11.14934076261757,1
7.0,28,11.461296599993489,0
16.0,28,11.518549441422905,0
8.0,28,11.53974382147447,0
2.0,32,11.77403603615616,0
24.0,28,12.055659824709258,1
17.0,33,12.16459565383086,1
