workers,ks,KKKj,find
107.0,1,0.6243526139315841,0
118.0,2,2.5254373984869365,0
97.0,3,2.8095779271668193,0
116.0,4,5.01690738999326,0
99.0,4,6.227523512323691,0
105.0,4,6.522667821835755,0
112.0,4,8.759994254577549,0
22.0,18,9.000055497844436,0
95.0,9,9.797689955719365,0
74.0,21,9.859454418177267,0
52.0,13,9.958371210421683,0
27.0,21,10.051478731342154,0
82.0,13,10.089746851452354,0
61.0,16,10.312745048639279,0
47.0,20,10.35322056236721,0
111.0,4,10.384974309102242,0
90.0,4,10.393026356788148,0
21.0,15,10.447189978271913,0
66.0,21,10.45980319175969,0
50.0,21,10.637753363490887,0
114.0,7,10.665671149624243,0
109.0,7,10.686887135197399,0
115.0,7,10.693678755392074,1
119.0,8,10.725781657143127,0
102.0,7,10.729781594166303,0
113.0,9,10.844030616778598,1
34.0,21,10.883606105660569,0
92.0,15,11.16441956555515,0
84.0,14,11.232490348684864,0
87.0,18,11.3094531433671,0
67.0,21,11.322240177003847,0
56.0,15,11.349785663023004,0
75.0,21,11.37137160122467,0
43.0,17,11.408719423410087,0
4.0,13,11.417017822049981,0
78.0,18,11.422189552694293,0
62.0,23,11.532437500010673,0
117.0,5,11.611151649204665,0
85.0,26,11.625871938190935,0
72.0,21,11.63075759656512,0
108.0,5,11.633557280825023,0
93.0,5,11.652819155008611,1
51.0,21,11.805472449537582,0
106.0,8,11.871815610705552,0
110.0,9,11.941137419545544,0
120.0,6,11.951724343414012,1
101.0,11,12.057187880716864,1
104.0,12,12.078974995443339,1
13.0,21,12.086500916671065,0
79.0,12,12.148189092316235,0
100.0,10,12.160410394292217,1
12.0,22,12.18956921667261,0
103.0,10,12.199986630850493,0
94.0,12,12.222238317109344,0
86.0,15,12.244424052893518,0
91.0,10,12.280568457260678,1
96.0,14,12.309723224137215,0
80.0,11,12.351210206525952,0
73.0,15,12.4073021810298,1
77.0,18,12.414479461968838,0
40.0,15,12.483733500076013,0
63.0,19,12.522055234531395,0
71.0,24,12.582023046549187,0
88.0,24,12.59996976398326,0
98.0,17,12.609411368733564,1
45.0,18,12.63130975351005,0
68.0,18,12.64198567449147,0
89.0,18,12.662995187582638,0
81.0,21,12.769702871609034,1
64.0,18,12.777572925897182,0
42.0,21,12.800435746094669,0
59.0,21,12.854789744838865,1
57.0,21,12.856111132132177,0
83.0,26,12.862468514294207,1
28.0,21,12.864394512229705,0
69.0,25,12.929594637424497,0
25.0,21,12.950201296406926,0
44.0,24,12.95569535049496,0
14.0,21,12.967252518016213,0
76.0,21,12.971829589911783,1
65.0,26,12.977412600658768,0
30.0,27,13.102482919136015,0
53.0,26,13.110375140562677,0
70.0,21,13.19887379434491,1
18.0,26,13.215786751373347,0
48.0,26,13.354526025261178,0
58.0,31,13.403050941130772,1
39.0,28,13.428967902351443,0
15.0,26,13.436558014300164,0
19.0,26,13.533982332474359,0
55.0,29,13.534334431138834,0
60.0,31,13.53519749327427,1
41.0,26,13.68420730382945,0
6.0,26,13.739389793516512,0
49.0,32,13.962784536678274,1
54.0,31,14.036276131809615,1
38.0,26,14.038471399086593,0
3.0,28,14.062893885361838,0
29.0,26,14.080376710894413,0
10.0,29,14.158812096129534,0
32.0,26,14.341010529801064,0
46.0,26,14.430126617035517,1
37.0,26,14.466328955833818,1
17.0,30,15.535310011515453,0
31.0,31,15.580130429723665,1
16.0,26,15.807060265261962,0
35.0,32,15.863692706302041,1
36.0,31,16.273334503105993,1
20.0,26,16.44533730224381,1
23.0,32,17.33708620035923,1
33.0,32,17.541144841538618,1
11.0,32,17.56593388206237,1
26.0,32,17.711323029314052,1
9.0,32,19.214507872245218,1
8.0,26,20.1315752327129,1
24.0,32,20.435679108487996,1
5.0,32,20.806668505251416,1
2.0,32,21.79950095055911,1
1.0,32,22.5888687214138,1
7.0,31,22.619923714279707,1
