woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.165377984980371,0
93.0,3,1.791759469228055,0
97.0,4,2.0023662017662067,0
100.0,4,2.0023662017662067,0
119.0,5,2.1930499800307586,1
95.0,6,2.395782534084841,0
112.0,6,2.425376969780006,0
105.0,6,2.479778399704406,0
118.0,7,2.4849066497880004,1
111.0,7,2.5282138862063857,0
108.0,7,2.584777960362799,0
120.0,8,2.6679834937346385,0
103.0,8,2.707735233113539,0
101.0,9,2.7249846501428774,0
110.0,9,2.7362210780689065,0
109.0,9,2.770223442625935,0
114.0,10,2.835593498203375,0
117.0,10,2.841581593726733,1
80.0,10,2.891504261211591,0
116.0,12,2.9285582472884517,1
99.0,10,2.9574555075017495,1
102.0,11,2.98316755221368,0
104.0,13,3.0426446971480576,0
73.0,11,3.0635585497801205,0
90.0,12,3.0813817391147484,1
115.0,14,3.181528126167497,1
79.0,15,3.2035410133400823,0
91.0,13,3.215837483682283,0
52.0,11,3.2442629473918365,0
106.0,16,3.280900749784322,1
94.0,15,3.3551549770754123,0
89.0,16,3.3686404174371503,0
76.0,15,3.3824841789025966,0
67.0,18,3.392863827980001,0
82.0,16,3.39417332358026,0
98.0,19,3.4990245033002116,0
92.0,20,3.5342523569090423,0
86.0,20,3.564776909776276,0
88.0,21,3.6456327572564016,1
84.0,18,3.6525036231637116,0
96.0,21,3.6732130932912366,1
75.0,21,3.696581201721057,0
66.0,21,3.7320160148485817,0
87.0,21,3.7414276974320035,0
63.0,21,3.764720285308628,0
83.0,21,3.774727854272043,0
21.0,17,3.7780860749372422,0
4.0,16,3.782691852044465,0
68.0,21,3.789718703308531,1
81.0,26,3.9052031638874833,1
78.0,23,3.9082135910368496,0
71.0,26,3.9152554689268566,0
23.0,18,3.928819344627389,0
74.0,26,3.9297494675453972,0
69.0,26,3.9754224670018106,0
64.0,26,3.9785451712876387,1
77.0,26,4.020076314914293,1
85.0,26,4.022822589976757,0
42.0,25,4.099403667521207,0
61.0,24,4.10566516973518,1
22.0,22,4.126172223066156,0
70.0,27,4.1719305953832695,1
27.0,22,4.183394268713931,0
58.0,26,4.1863059118430295,0
62.0,26,4.200035457922095,1
50.0,26,4.2111155509806215,0
47.0,24,4.230743447540121,0
59.0,21,4.233832788421043,0
72.0,28,4.246852315800876,0
34.0,26,4.278065807579148,0
57.0,26,4.282161709159973,0
9.0,21,4.305883348683248,0
35.0,21,4.330067310684616,0
25.0,21,4.373547144932577,0
1.0,21,4.3770016477727,0
20.0,26,4.4763678922887395,0
37.0,26,4.549238725650808,0
51.0,30,4.577219469950804,0
39.0,26,4.6078882884919805,0
26.0,26,4.658222213573489,0
54.0,26,4.790331212866089,1
49.0,28,4.802549353518971,0
31.0,28,4.825856421199134,0
53.0,26,4.873571527268018,1
55.0,32,4.896257197935347,1
30.0,28,4.8966924651477415,0
33.0,26,4.923987926052216,0
65.0,26,4.9325196206819815,1
60.0,31,4.955912595624371,1
12.0,26,5.040627956835611,0
45.0,28,5.071201559564276,1
15.0,29,5.239423075284502,0
6.0,26,5.3253848549267575,0
48.0,26,5.369845400225071,0
56.0,26,5.375474890251262,1
40.0,26,5.394541375245677,1
43.0,26,5.441646645498051,1
19.0,26,5.566098857367663,0
36.0,26,5.767741850158966,0
10.0,26,5.816712040144293,0
38.0,31,6.30863972240466,0
46.0,31,6.3908260927250975,1
44.0,32,6.395681110622212,1
32.0,26,6.737418270332933,0
3.0,28,6.76576180620281,0
29.0,31,7.209898163748955,1
41.0,28,7.348544546454572,0
18.0,32,8.778564406463847,1
17.0,26,8.995706100601486,0
5.0,32,9.00759202045693,1
11.0,28,9.231962111527652,1
7.0,28,9.629746352367295,0
16.0,32,9.720794825197695,0
28.0,31,9.751336805792096,1
8.0,26,10.035145537395842,1
13.0,28,11.802588053604289,1
14.0,32,11.873175883553687,1
2.0,31,12.442280167877508,0
24.0,32,12.456999487470604,0
