woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
93.0,3,1.714684129314426,0
97.0,4,1.9356005054539454,0
100.0,5,2.1139379774233116,0
105.0,5,2.2326020705763945,0
118.0,6,2.2639902736484805,0
112.0,6,2.3021767630407677,0
117.0,7,2.393745871391023,0
111.0,7,2.44528196396093,0
119.0,8,2.5396235703107313,0
95.0,8,2.5396235703107313,0
99.0,9,2.7076418711489323,0
115.0,9,2.7683663153206726,1
114.0,10,2.7727709047887092,0
120.0,11,2.8591847215940422,1
108.0,11,2.895741801996903,0
116.0,12,2.93274237212371,0
109.0,12,2.943460012483743,0
101.0,13,2.971094275327721,1
106.0,13,2.9915721577461314,0
110.0,14,3.0459780428271523,0
103.0,14,3.1497146618387264,1
80.0,14,3.176776690445397,1
104.0,16,3.188155184006705,1
81.0,15,3.210078178539203,0
79.0,16,3.214135053472061,0
102.0,16,3.2382286583091746,1
73.0,16,3.369682837987738,0
76.0,16,3.378174176740959,0
96.0,18,3.394871822885376,0
52.0,15,3.4194530237002887,0
86.0,20,3.4702029514005583,1
98.0,21,3.474542456397513,0
67.0,21,3.4872613277415097,0
91.0,19,3.5000951372967517,1
92.0,21,3.543832884111012,0
43.0,18,3.5641512013957493,0
68.0,21,3.569777238515859,0
90.0,21,3.606562449192885,1
61.0,20,3.607668530207796,0
89.0,21,3.632078766341521,0
66.0,21,3.674115030774047,0
22.0,17,3.690827946634793,0
87.0,21,3.6982359675468306,0
21.0,18,3.719591411502129,0
77.0,21,3.740919579315814,0
63.0,21,3.75720833875675,0
88.0,21,3.7824035546345316,0
4.0,16,3.7833595183298847,0
84.0,21,3.8179247301664088,0
82.0,24,3.824146809273717,1
78.0,21,3.841713943992863,0
46.0,22,3.8487599668459214,0
85.0,23,3.8512980460488953,0
94.0,23,3.8536485740889805,1
83.0,23,3.879758626991769,1
71.0,23,3.881272351518169,0
75.0,28,3.9154786978664147,0
40.0,20,3.949426547959379,0
45.0,22,3.9495784927287136,0
69.0,26,3.9902021024075696,0
74.0,26,3.994502523611245,0
57.0,23,4.099346560432809,0
50.0,23,4.12716463067018,0
42.0,25,4.188313358415977,0
58.0,25,4.209542223794938,0
27.0,23,4.223359475218675,0
25.0,23,4.2605177529750025,0
65.0,21,4.291618852365212,0
70.0,29,4.2984132022725845,1
72.0,23,4.315168866915432,0
54.0,23,4.332016496918545,0
20.0,23,4.367861823717284,0
62.0,28,4.392792530717407,1
49.0,25,4.426333939054964,0
35.0,25,4.428358054540673,0
64.0,26,4.520957789885093,1
33.0,23,4.589028320937805,0
53.0,31,4.604451914068998,0
26.0,25,4.652841666514653,0
39.0,31,4.676442229587972,0
56.0,30,4.755396243675963,1
13.0,22,4.777746319547216,0
14.0,27,4.7810202292949935,0
60.0,26,4.798405789731296,0
44.0,23,4.842664085942711,0
55.0,28,4.932883511962471,0
12.0,24,4.994095577287688,0
59.0,31,5.000128385757543,1
48.0,31,5.172543479662876,1
51.0,28,5.249057725592817,1
47.0,28,5.294279036556137,1
19.0,28,5.552595157143386,0
31.0,28,5.562374217389236,0
38.0,31,5.987297927066415,0
37.0,28,6.086511267101772,1
30.0,28,6.155634735190322,1
10.0,28,6.428035130064957,0
32.0,28,6.4665032020081945,0
29.0,30,6.737669144876532,0
3.0,28,6.757388224527964,0
36.0,31,6.923315952726163,1
28.0,30,7.1018528735036845,1
41.0,30,7.400703365423576,0
34.0,28,7.566227828719215,1
23.0,31,8.791601347489697,1
24.0,31,8.864199560949285,1
16.0,28,9.18925450676167,0
18.0,28,9.21611809647285,1
2.0,31,10.0953784033977,0
15.0,28,10.227635447633485,0
8.0,31,10.546403786641731,0
9.0,28,13.38346479814428,1
5.0,28,13.851805761404716,1
17.0,31,13.979321646404497,1
11.0,31,15.378439900694334,1
1.0,28,15.389347510903539,1
7.0,28,15.404333554665092,1
6.0,31,15.455773763051132,1
