woekers,ks,Ki,find
107.0,4,1.655792611486234,1
113.0,4,1.655792611486234,0
97.0,5,2.04717228111105,0
105.0,5,2.1400308540085966,1
117.0,6,2.2050987558202886,0
93.0,7,2.3410656135621095,0
100.0,7,2.3410656135621095,0
118.0,7,2.3792521029543967,1
119.0,8,2.5516723461002613,0
106.0,10,2.765200216450528,0
120.0,10,2.78890133589782,1
116.0,10,2.78890133589782,0
108.0,10,2.7898264055419,0
102.0,9,2.8044891446320444,0
112.0,10,2.8115296316918803,1
95.0,11,2.8457309951340806,0
99.0,10,2.8465567591533167,0
114.0,11,2.8574116700906673,1
109.0,9,2.876006595796253,1
115.0,10,2.8876106659357066,0
110.0,12,2.920083468131565,0
101.0,12,2.955433875047619,0
104.0,13,2.96857960112522,0
80.0,12,3.0259821555950195,0
79.0,14,3.107875151500484,0
103.0,14,3.1206270018432853,0
111.0,14,3.1931303494332894,1
91.0,14,3.212785584857471,0
81.0,15,3.250290127495101,0
73.0,16,3.31349526055513,0
82.0,15,3.3180939010654473,0
90.0,17,3.318906727956989,1
76.0,16,3.3644886452773024,0
61.0,18,3.431647666374969,0
96.0,19,3.4758595773888263,0
89.0,18,3.482125041213673,1
70.0,18,3.5285089192939982,0
92.0,21,3.5285659494413597,0
67.0,22,3.5700130334826943,1
87.0,19,3.574678301928584,0
86.0,22,3.5841833432642103,0
64.0,19,3.644917363456129,0
66.0,20,3.6552532356543823,0
63.0,19,3.681636457166366,0
43.0,19,3.7037262304458927,0
52.0,19,3.733884500300256,0
98.0,28,3.7540561997629194,0
88.0,22,3.771692765678986,0
83.0,24,3.8030709272165115,0
56.0,21,3.8068325185927057,0
4.0,17,3.8602774687735204,0
75.0,28,3.8707639880989797,0
85.0,25,3.885069337337937,0
22.0,19,3.8990165943553747,0
78.0,25,3.9261976487815,0
94.0,28,3.947756713962127,1
74.0,31,3.9923490278425535,0
46.0,21,3.9986853752524603,0
69.0,31,3.999220190354775,0
71.0,30,4.005802486909615,0
72.0,29,4.048176986769015,0
59.0,28,4.049924734794276,0
77.0,31,4.092722864306944,1
54.0,25,4.132549231570644,0
20.0,22,4.154339707162381,0
68.0,29,4.204938968865972,1
84.0,33,4.221028780450768,1
11.0,23,4.232598944318509,0
9.0,23,4.305455133701697,0
42.0,30,4.310734422102712,0
62.0,33,4.32481535644466,1
27.0,29,4.348021350627221,0
5.0,25,4.348028654193403,0
37.0,26,4.371184356682161,0
44.0,27,4.408858704405516,0
57.0,33,4.413683462677826,0
53.0,33,4.422913548553301,0
34.0,31,4.450120082326075,0
51.0,34,4.511958922109077,0
25.0,29,4.521486707429616,0
60.0,31,4.53317463825251,0
58.0,31,4.556240233519269,1
14.0,32,4.611371361134715,0
30.0,33,4.6393399362894066,0
28.0,33,4.644170661654281,0
49.0,31,4.691143354166126,0
39.0,33,4.6945325605329815,0
33.0,31,4.722036226844306,0
26.0,33,4.765683206884383,0
35.0,22,4.837116652053486,0
55.0,31,4.884596547834384,0
50.0,33,5.014258259256839,1
12.0,31,5.122090407657971,0
48.0,31,5.128222861291764,0
36.0,31,5.209672240763105,0
65.0,31,5.24889228692275,1
19.0,31,5.4490347806595505,0
47.0,31,5.551593475849776,1
40.0,31,5.87427882831247,1
45.0,33,6.156705647479114,1
32.0,34,6.280155459599696,0
10.0,33,6.345550274670984,0
18.0,31,6.606436971266957,0
24.0,31,7.890262821296549,0
41.0,31,8.29662291704305,1
23.0,31,8.449702948593009,1
31.0,31,8.8494752274465,1
38.0,35,10.671435200074662,1
21.0,33,11.052034688007321,1
17.0,35,11.054863654413436,0
8.0,35,11.056291394374554,0
16.0,35,11.394625710658914,1
29.0,35,11.671105047428782,1
13.0,31,12.79317324071475,1
15.0,34,14.523092455888351,1
6.0,35,15.993665690137677,1
3.0,35,16.814429709265838,1
7.0,35,17.608387723739174,1
1.0,34,18.378773486614588,1
2.0,35,18.503454385525977,1
