workers,ks,KKKj,find
93.0,4,3.3562327092887476,0
107.0,3,5.616164014252343,0
120.0,7,5.814995556209913,0
64.0,16,6.302917407611252,0
112.0,8,6.687425569448109,0
100.0,4,6.988289139344893,0
97.0,5,7.156518245826159,0
117.0,6,7.263474226323693,0
56.0,18,7.266125995525373,0
99.0,7,7.369306698186277,0
11.0,20,7.372357215546735,0
70.0,20,7.380412327033204,0
90.0,7,7.457050043011907,0
116.0,9,7.55310197396299,0
111.0,12,7.799854209942595,1
109.0,11,7.887531382604939,0
76.0,14,7.9360990732266075,0
113.0,4,8.201361994016043,0
9.0,20,8.498867245661156,0
27.0,22,8.59869576950038,0
54.0,21,8.657603617863499,0
105.0,9,8.774832292627277,0
35.0,21,8.870007023065563,0
65.0,23,8.91408024466963,0
1.0,22,8.924608103441418,0
108.0,12,8.938558157452757,1
80.0,12,8.94703435666481,1
33.0,22,9.05871690548126,0
26.0,22,9.119361571046749,0
118.0,7,9.1478028295699,0
119.0,7,9.215738306745832,0
114.0,10,9.33820742750624,0
77.0,20,9.355182233505989,0
115.0,9,9.37990457123594,0
52.0,18,9.407822164180711,0
43.0,20,9.451056502193047,0
63.0,20,9.493685645731695,0
103.0,13,9.512916667266552,0
6.0,22,9.526902237134205,0
104.0,13,9.536168542373568,0
101.0,13,9.536176249013598,0
110.0,15,9.562901424652926,1
62.0,22,9.630261030308162,0
79.0,15,9.63837724868323,0
47.0,21,9.670752240458988,0
67.0,18,9.711514779901261,0
95.0,13,9.720660646808886,0
81.0,17,9.753086937676205,0
86.0,16,9.787747709132766,1
61.0,16,9.791343770278132,0
89.0,19,9.821508284361775,0
34.0,24,9.834771489995322,0
92.0,19,9.853237821181438,0
91.0,14,9.900657317505829,0
106.0,17,9.94382804115736,0
98.0,21,9.952780651251262,1
87.0,20,9.989567919192222,0
73.0,16,10.023795317660259,0
12.0,22,10.027765753387659,0
102.0,17,10.030739649640102,1
96.0,18,10.046239805267426,0
71.0,22,10.06218795365108,0
88.0,22,10.087607347612032,0
82.0,18,10.111467257716571,0
75.0,22,10.12650894139672,1
42.0,22,10.200826703800745,0
46.0,21,10.234164919690063,0
50.0,22,10.257940541052143,0
85.0,22,10.262735035035428,0
68.0,21,10.28809592606321,1
83.0,22,10.333785551861551,0
94.0,22,10.365925936867965,1
28.0,22,10.374571508509103,0
44.0,21,10.387075766292588,0
78.0,24,10.421455734817485,0
69.0,26,10.43587820300811,1
84.0,25,10.456941518477333,1
74.0,25,10.48612998401229,1
58.0,22,10.493123204406558,0
3.0,22,10.509386768787168,0
59.0,24,10.660304797759142,0
57.0,25,10.725524692234078,1
49.0,25,10.726467534418493,0
72.0,26,10.750576267394784,1
53.0,28,10.822350813538662,0
13.0,25,10.828396046456849,0
60.0,26,10.867607107746538,1
66.0,25,10.888379278645804,1
55.0,26,11.074730685426438,0
48.0,25,11.124393663388744,1
19.0,25,11.302395991287735,0
45.0,28,11.365927813465886,1
36.0,26,11.400903584803723,0
40.0,25,11.485329722580484,1
51.0,28,11.515208879137973,1
38.0,28,11.72837856056851,0
30.0,28,11.923029772177392,1
32.0,27,12.34363197595463,0
39.0,28,12.34461027242811,1
37.0,26,12.446948051042876,1
41.0,25,12.480564972813417,0
25.0,28,13.078227102312988,1
22.0,26,13.192299566220413,1
20.0,28,13.475943601770576,1
23.0,26,13.75182053335914,1
16.0,26,14.025027872161616,0
7.0,26,14.19308193118028,0
21.0,25,14.2385094967292,1
31.0,25,14.242464114730025,1
15.0,25,14.559595191368263,0
18.0,28,14.745872059230425,1
17.0,25,14.756881422564947,0
8.0,26,14.8781889197281,0
29.0,28,14.973944862901522,1
24.0,25,15.19503431336877,0
10.0,28,15.30892649259226,1
2.0,25,15.974078199078072,0
14.0,26,17.177396055146733,1
4.0,28,17.566423079258147,1
5.0,28,17.585817974269684,1
