worker1,worker2,w
32,92,0.0
46,55,0.0
46,56,0.0
46,57,0.0
46,58,0.0
46,59,0.0
46,60,0.0
46,62,0.0
46,63,0.0
46,64,0.0
46,65,0.0
46,66,0.0
46,67,0.0
46,68,0.0
46,69,0.0
46,54,0.0
46,70,0.0
46,72,0.0
46,73,0.0
46,74,0.0
46,75,0.0
46,76,0.0
46,77,0.0
46,78,0.0
46,79,0.0
46,80,0.0
46,81,0.0
46,82,0.0
46,83,0.0
46,84,0.0
46,85,0.0
46,71,0.0
46,86,0.0
46,53,0.0
46,51,0.0
45,77,0.0
45,78,0.0
45,79,0.0
45,80,0.0
45,81,0.0
45,82,0.0
45,83,0.0
45,85,0.0
45,86,0.0
45,87,0.0
45,89,0.0
45,91,0.0
45,92,0.0
45,93,0.0
46,52,0.0
45,95,0.0
45,97,0.0
45,99,0.0
45,100,0.0
45,101,0.0
45,103,0.0
45,104,0.0
45,105,0.0
45,106,0.0
45,107,0.0
45,108,0.0
45,109,0.0
46,48,0.0
46,49,0.0
46,50,0.0
45,96,0.0
46,87,0.0
46,88,0.0
46,89,0.0
47,105,0.0
47,106,0.0
47,108,0.0
47,109,0.0
48,57,0.0
48,60,0.0
48,67,0.0
48,68,0.0
48,70,0.0
48,72,0.0
48,73,0.0
48,75,0.0
48,76,0.0
48,78,0.0
47,104,0.0
48,80,0.0
48,82,0.0
48,84,0.0
48,86,0.0
48,87,0.0
48,89,0.0
48,91,0.0
48,92,0.0
48,93,0.0
48,94,0.0
48,95,0.0
48,96,0.0
48,97,0.0
48,98,0.0
48,99,0.0
48,81,0.0
47,103,0.0
47,101,0.0
47,100,0.0
46,90,0.0
46,91,0.0
46,92,0.0
46,93,0.0
46,94,0.0
46,95,0.0
46,96,0.0
46,97,0.0
46,98,0.0
46,99,0.0
46,100,0.0
46,101,0.0
46,102,0.0
46,103,0.0
46,104,0.0
46,105,0.0
46,106,0.0
47,99,0.0
47,97,0.0
47,95,0.0
47,93,0.0
47,87,0.0
47,85,0.0
45,75,0.0
47,82,0.0
47,75,0.0
47,74,0.0
47,64,0.0
46,109,0.0
46,108,0.0
46,107,0.0
47,78,0.0
48,101,0.0
45,74,0.0
45,70,0.0
41,78,0.0
41,82,0.0
41,83,0.0
41,85,0.0
41,86,0.0
41,87,0.0
41,89,0.0
41,91,0.0
41,92,0.0
41,93,0.0
41,96,0.0
41,97,0.0
41,98,0.0
41,99,0.0
41,74,0.0
41,100,0.0
