worker1,worker2,w
32,92,0.0
46,66,0.0
46,67,0.0
46,68,0.0
46,69,0.0
46,70,0.0
46,71,0.0
46,72,0.0
46,73,0.0
46,74,0.0
46,75,0.0
46,76,0.0
46,77,0.0
46,78,0.0
46,79,0.0
46,65,0.0
46,80,0.0
46,82,0.0
46,83,0.0
46,84,0.0
46,85,0.0
46,86,0.0
46,87,0.0
46,88,0.0
46,89,0.0
46,90,0.0
46,91,0.0
46,92,0.0
46,93,0.0
46,94,0.0
46,95,0.0
46,81,0.0
46,64,0.0
46,63,0.0
46,62,0.0
45,85,0.0
45,86,0.0
45,87,0.0
45,88,0.0
45,89,0.0
45,91,0.0
45,92,0.0
45,93,0.0
45,95,0.0
45,96,0.0
45,97,0.0
45,99,0.0
45,100,0.0
45,101,0.0
45,103,0.0
45,104,0.0
45,105,0.0
46,60,0.0
46,59,0.0
46,58,0.0
46,56,0.0
46,55,0.0
46,54,0.0
46,96,0.0
46,51,0.0
46,49,0.0
46,48,0.0
45,109,0.0
45,108,0.0
45,107,0.0
45,106,0.0
46,50,0.0
46,97,0.0
46,98,0.0
46,99,0.0
48,72,0.0
48,73,0.0
48,74,0.0
48,76,0.0
48,78,0.0
48,79,0.0
48,80,0.0
48,81,0.0
48,82,0.0
48,83,0.0
48,84,0.0
48,86,0.0
48,87,0.0
48,88,0.0
48,89,0.0
48,91,0.0
48,92,0.0
48,107,0.0
48,106,0.0
48,105,0.0
48,104,0.0
48,103,0.0
48,102,0.0
48,70,0.0
48,101,0.0
48,98,0.0
48,97,0.0
48,96,0.0
48,95,0.0
48,94,0.0
48,93,0.0
48,99,0.0
45,83,0.0
48,68,0.0
48,66,0.0
46,100,0.0
46,101,0.0
46,102,0.0
46,103,0.0
46,104,0.0
46,105,0.0
46,106,0.0
46,107,0.0
46,108,0.0
46,109,0.0
47,64,0.0
47,74,0.0
47,78,0.0
47,82,0.0
47,85,0.0
47,87,0.0
47,90,0.0
48,57,0.0
47,109,0.0
47,108,0.0
47,107,0.0
47,106,0.0
47,105,0.0
48,67,0.0
47,104,0.0
47,101,0.0
47,100,0.0
47,99,0.0
47,97,0.0
47,95,0.0
47,93,0.0
47,103,0.0
48,108,0.0
45,82,0.0
45,80,0.0
41,88,0.0
41,91,0.0
41,92,0.0
41,93,0.0
41,96,0.0
41,97,0.0
41,98,0.0
41,99,0.0
41,100,0.0
41,101,0.0
41,102,0.0
41,104,0.0
41,105,0.0
41,106,0.0
41,87,0.0
41,107,0.0
42,44,0.0
42,46,0.0
42,64,0.0
42,68,0.0
42,70,0.0
42,74,0.0
42,75,0.0
42,77,0.0
42,78,0.0
42,80,0.0
42,82,0.0
42,83,0.0
42,85,0.0
42,86,0.0
41,109,0.0
41,86,0.0
41,85,0.0
41,83,0.0
39,99,0.0
39,101,0.0
39,102,0.0
39,103,0.0
39,104,0.0
39,105,0.0
39,106,0.0
39,107,0.0
39,109,0.0
40,48,0.0
40,64,0.0
40,75,0.0
40,78,0.0
40,80,0.0
40,87,0.0
40,92,0.0
40,93,0.0
41,82,0.0
41,78,0.0
41,74,0.0
41,68,0.0
41,67,0.0
41,64,0.0
42,87,0.0
40,109,0.0
40,106,0.0
40,105,0.0
40,103,0.0
40,101,0.0
40,100,0.0
40,98,0.0
40,107,0.0
42,90,0.0
42,91,0.0
42,92,0.0
44,85,0.0
44,90,0.0
44,91,0.0
44,92,0.0
44,93,0.0
44,94,0.0
44,96,0.0
44,97,0.0
44,98,0.0
44,100,0.0
44,101,0.0
44,103,0.0
44,104,0.0
44,105,0.0
44,106,0.0
44,107,0.0
44,108,0.0
45,79,0.0
45,78,0.0
45,77,0.0
45,75,0.0
45,74,0.0
45,72,0.0
44,84,0.0
45,70,0.0
45,65,0.0
45,64,0.0
45,62,0.0
45,56,0.0
45,48,0.0
44,109,0.0
45,68,0.0
45,81,0.0
44,83,0.0
44,78,0.0
42,93,0.0
42,95,0.0
42,96,0.0
42,97,0.0
42,98,0.0
42,99,0.0
42,101,0.0
42,104,0.0
42,105,0.0
42,106,0.0
42,107,0.0
42,108,0.0
42,109,0.0
43,46,0.0
43,64,0.0
43,86,0.0
43,92,0.0
44,75,0.0
44,74,0.0
44,72,0.0
44,71,0.0
44,65,0.0
44,64,0.0
44,82,0.0
44,59,0.0
43,106,0.0
43,104,0.0
43,103,0.0
43,101,0.0
43,96,0.0
43,93,0.0
43,109,0.0
39,95,0.0
48,109,0.0
49,60,0.0
54,101,0.0
54,102,0.0
54,103,0.0
54,104,0.0
54,105,0.0
54,106,0.0
54,108,0.0
54,109,0.0
55,67,0.0
55,71,0.0
55,72,0.0
55,75,0.0
55,77,0.0
55,78,0.0
54,100,0.0
55,81,0.0
55,84,0.0
55,85,0.0
55,86,0.0
55,87,0.0
55,89,0.0
55,91,0.0
55,92,0.0
55,93,0.0
55,96,0.0
55,98,0.0
55,99,0.0
55,100,0.0
55,101,0.0
55,103,0.0
55,82,0.0
54,98,0.0
54,96,0.0
54,95,0.0
53,79,0.0
53,82,0.0
53,83,0.0
53,89,0.0
53,92,0.0
53,93,0.0
53,96,0.0
53,98,0.0
53,100,0.0
53,101,0.0
53,103,0.0
53,104,0.0
53,105,0.0
53,106,0.0
53,107,0.0
53,108,0.0
53,109,0.0
54,92,0.0
54,87,0.0
54,86,0.0
54,85,0.0
54,84,0.0
54,83,0.0
55,104,0.0
54,82,0.0
54,79,0.0
54,78,0.0
54,75,0.0
54,68,0.0
54,67,0.0
54,64,0.0
54,81,0.0
55,105,0.0
55,106,0.0
55,108,0.0
57,73,0.0
57,74,0.0
57,78,0.0
57,79,0.0
57,80,0.0
57,81,0.0
57,82,0.0
57,83,0.0
57,84,0.0
57,86,0.0
57,87,0.0
57,88,0.0
57,90,0.0
57,91,0.0
57,92,0.0
57,93,0.0
57,94,0.0
58,64,0.0
57,109,0.0
57,108,0.0
57,107,0.0
57,106,0.0
57,105,0.0
57,72,0.0
57,104,0.0
57,102,0.0
57,101,0.0
57,100,0.0
57,99,0.0
57,97,0.0
57,96,0.0
57,103,0.0
53,78,0.0
57,69,0.0
57,67,0.0
56,59,0.0
56,64,0.0
56,71,0.0
56,73,0.0
56,75,0.0
56,78,0.0
56,82,0.0
56,84,0.0
56,87,0.0
56,88,0.0
56,89,0.0
56,92,0.0
56,93,0.0
56,94,0.0
56,95,0.0
56,96,0.0
56,100,0.0
57,65,0.0
57,64,0.0
57,60,0.0
57,59,0.0
57,58,0.0
56,109,0.0
57,68,0.0
56,108,0.0
56,106,0.0
56,105,0.0
56,104,0.0
56,103,0.0
56,102,0.0
56,101,0.0
56,107,0.0
49,57,0.0
53,76,0.0
53,68,0.0
50,70,0.0
50,74,0.0
50,75,0.0
50,78,0.0
50,79,0.0
50,82,0.0
50,83,0.0
50,86,0.0
50,87,0.0
50,89,0.0
50,91,0.0
50,92,0.0
50,95,0.0
50,96,0.0
50,68,0.0
50,97,0.0
50,100,0.0
50,101,0.0
50,102,0.0
50,103,0.0
50,104,0.0
50,105,0.0
50,106,0.0
50,108,0.0
50,109,0.0
51,64,0.0
51,68,0.0
51,69,0.0
51,71,0.0
51,74,0.0
50,98,0.0
50,64,0.0
50,57,0.0
49,109,0.0
49,64,0.0
49,71,0.0
49,76,0.0
49,78,0.0
49,79,0.0
49,81,0.0
49,82,0.0
49,83,0.0
49,84,0.0
49,85,0.0
49,86,0.0
49,87,0.0
49,88,0.0
49,89,0.0
49,91,0.0
49,92,0.0
49,93,0.0
49,108,0.0
49,107,0.0
49,106,0.0
49,105,0.0
49,104,0.0
49,103,0.0
51,75,0.0
49,102,0.0
49,100,0.0
49,99,0.0
49,98,0.0
49,97,0.0
49,95,0.0
49,94,0.0
49,101,0.0
51,78,0.0
51,79,0.0
51,81,0.0
52,75,0.0
52,77,0.0
52,78,0.0
52,79,0.0
52,80,0.0
52,81,0.0
52,82,0.0
52,83,0.0
52,84,0.0
52,85,0.0
52,87,0.0
52,88,0.0
52,89,0.0
52,91,0.0
52,92,0.0
52,93,0.0
52,94,0.0
53,64,0.0
52,109,0.0
52,108,0.0
52,107,0.0
52,106,0.0
52,105,0.0
52,74,0.0
52,103,0.0
52,101,0.0
52,100,0.0
52,99,0.0
52,98,0.0
52,97,0.0
52,95,0.0
52,102,0.0
53,71,0.0
52,72,0.0
52,70,0.0
51,82,0.0
51,83,0.0
51,84,0.0
51,86,0.0
51,87,0.0
51,88,0.0
51,89,0.0
51,91,0.0
51,92,0.0
51,93,0.0
51,95,0.0
51,96,0.0
51,97,0.0
51,98,0.0
51,99,0.0
51,100,0.0
51,101,0.0
52,69,0.0
52,68,0.0
52,66,0.0
52,65,0.0
52,64,0.0
52,61,0.0
52,71,0.0
52,59,0.0
51,108,0.0
51,106,0.0
51,105,0.0
51,104,0.0
51,103,0.0
51,102,0.0
51,109,0.0
58,67,0.0
39,94,0.0
39,92,0.0
28,100,0.0
28,101,0.0
28,103,0.0
28,104,0.0
28,105,0.0
28,106,0.0
28,108,0.0
28,109,0.0
29,33,0.0
29,38,0.0
29,46,0.0
29,51,0.0
29,57,0.0
29,64,0.0
28,97,0.0
29,67,0.0
29,70,0.0
29,71,0.0
29,72,0.0
29,74,0.0
29,78,0.0
29,79,0.0
29,80,0.0
29,81,0.0
29,82,0.0
29,84,0.0
29,85,0.0
29,87,0.0
29,89,0.0
29,91,0.0
29,68,0.0
28,96,0.0
28,95,0.0
28,93,0.0
27,86,0.0
27,87,0.0
27,89,0.0
27,90,0.0
27,91,0.0
27,92,0.0
27,93,0.0
27,97,0.0
27,98,0.0
27,99,0.0
27,100,0.0
27,101,0.0
27,102,0.0
27,103,0.0
27,104,0.0
27,106,0.0
27,108,0.0
28,92,0.0
28,89,0.0
28,86,0.0
28,83,0.0
28,80,0.0
28,79,0.0
29,92,0.0
28,78,0.0
28,68,0.0
28,64,0.0
28,46,0.0
28,38,0.0
28,32,0.0
27,109,0.0
28,71,0.0
29,93,0.0
29,95,0.0
29,96,0.0
30,93,0.0
30,95,0.0
30,96,0.0
30,97,0.0
30,98,0.0
30,99,0.0
30,100,0.0
30,101,0.0
30,103,0.0
30,104,0.0
30,105,0.0
30,106,0.0
30,107,0.0
30,108,0.0
30,109,0.0
31,33,0.0
31,38,0.0
32,36,0.0
32,33,0.0
31,106,0.0
31,105,0.0
31,104,0.0
31,103,0.0
30,92,0.0
31,101,0.0
31,93,0.0
31,92,0.0
31,82,0.0
31,79,0.0
31,71,0.0
31,64,0.0
31,98,0.0
27,84,0.0
30,91,0.0
30,89,0.0
29,98,0.0
29,99,0.0
29,100,0.0
29,101,0.0
29,102,0.0
29,103,0.0
29,104,0.0
29,105,0.0
29,106,0.0
29,108,0.0
29,109,0.0
30,32,0.0
30,33,0.0
30,38,0.0
30,44,0.0
30,46,0.0
30,48,0.0
30,87,0.0
30,86,0.0
30,85,0.0
30,82,0.0
30,80,0.0
30,79,0.0
30,90,0.0
30,78,0.0
30,71,0.0
30,70,0.0
30,68,0.0
30,67,0.0
30,64,0.0
30,57,0.0
30,77,0.0
32,38,0.0
27,83,0.0
27,81,0.0
24,85,0.0
24,86,0.0
24,87,0.0
24,92,0.0
24,94,0.0
24,96,0.0
24,97,0.0
24,98,0.0
24,99,0.0
24,100,0.0
24,101,0.0
24,102,0.0
24,103,0.0
24,104,0.0
24,84,0.0
24,105,0.0
24,107,0.0
24,108,0.0
24,109,0.0
25,46,0.0
25,64,0.0
25,74,0.0
25,77,0.0
25,79,0.0
25,82,0.0
25,85,0.0
25,89,0.0
25,90,0.0
25,93,0.0
25,96,0.0
24,106,0.0
24,83,0.0
24,82,0.0
24,81,0.0
23,105,0.0
23,106,0.0
23,107,0.0
23,108,0.0
23,109,0.0
24,32,0.0
24,33,0.0
24,38,0.0
24,45,0.0
24,46,0.0
24,47,0.0
24,48,0.0
24,49,0.0
24,51,0.0
24,56,0.0
24,57,0.0
24,58,0.0
24,80,0.0
24,79,0.0
24,78,0.0
24,77,0.0
24,74,0.0
24,73,0.0
25,98,0.0
24,72,0.0
24,68,0.0
24,67,0.0
24,66,0.0
24,65,0.0
24,64,0.0
24,59,0.0
24,71,0.0
25,99,0.0
25,100,0.0
25,101,0.0
26,88,0.0
26,90,0.0
26,91,0.0
26,92,0.0
26,93,0.0
26,94,0.0
26,95,0.0
26,96,0.0
26,97,0.0
26,98,0.0
26,99,0.0
26,100,0.0
26,101,0.0
26,102,0.0
26,103,0.0
26,104,0.0
26,105,0.0
27,79,0.0
27,78,0.0
27,74,0.0
27,71,0.0
27,64,0.0
27,57,0.0
26,87,0.0
27,46,0.0
27,33,0.0
27,32,0.0
26,109,0.0
26,108,0.0
26,107,0.0
26,106,0.0
27,38,0.0
27,82,0.0
26,86,0.0
26,84,0.0
25,103,0.0
25,104,0.0
25,105,0.0
25,107,0.0
25,108,0.0
25,109,0.0
26,32,0.0
26,33,0.0
26,38,0.0
26,45,0.0
26,46,0.0
26,47,0.0
26,49,0.0
26,57,0.0
26,62,0.0
26,63,0.0
26,64,0.0
26,83,0.0
26,82,0.0
26,81,0.0
26,80,0.0
26,79,0.0
26,78,0.0
26,85,0.0
26,77,0.0
26,75,0.0
26,74,0.0
26,72,0.0
26,71,0.0
26,69,0.0
26,68,0.0
26,76,0.0
39,93,0.0
32,45,0.0
32,47,0.0
37,46,0.0
37,64,0.0
37,71,0.0
37,74,0.0
37,82,0.0
37,83,0.0
37,84,0.0
37,92,0.0
37,93,0.0
37,95,0.0
37,96,0.0
37,101,0.0
37,103,0.0
37,104,0.0
37,38,0.0
37,105,0.0
37,107,0.0
37,108,0.0
37,109,0.0
38,39,0.0
38,40,0.0
38,41,0.0
38,42,0.0
38,43,0.0
38,44,0.0
38,45,0.0
38,46,0.0
38,47,0.0
38,48,0.0
38,49,0.0
37,106,0.0
36,109,0.0
36,108,0.0
36,107,0.0
35,105,0.0
35,106,0.0
35,108,0.0
35,109,0.0
36,38,0.0
36,46,0.0
36,58,0.0
36,67,0.0
36,69,0.0
36,71,0.0
36,76,0.0
36,79,0.0
36,80,0.0
36,82,0.0
36,83,0.0
36,84,0.0
36,86,0.0
36,106,0.0
36,105,0.0
36,104,0.0
36,103,0.0
36,101,0.0
36,100,0.0
38,50,0.0
36,99,0.0
36,97,0.0
36,96,0.0
36,92,0.0
36,91,0.0
36,89,0.0
36,87,0.0
36,98,0.0
38,51,0.0
38,52,0.0
38,53,0.0
38,89,0.0
38,90,0.0
38,91,0.0
38,92,0.0
38,93,0.0
38,94,0.0
38,95,0.0
38,96,0.0
38,97,0.0
38,98,0.0
38,99,0.0
38,100,0.0
38,101,0.0
38,102,0.0
38,103,0.0
38,104,0.0
38,105,0.0
39,91,0.0
39,87,0.0
39,82,0.0
39,79,0.0
39,78,0.0
39,77,0.0
38,88,0.0
39,75,0.0
39,68,0.0
39,65,0.0
38,109,0.0
38,108,0.0
38,107,0.0
38,106,0.0
39,74,0.0
35,104,0.0
38,87,0.0
38,85,0.0
38,54,0.0
38,55,0.0
38,56,0.0
38,57,0.0
38,58,0.0
38,59,0.0
38,60,0.0
38,61,0.0
38,62,0.0
38,63,0.0
38,64,0.0
38,65,0.0
38,66,0.0
38,67,0.0
38,68,0.0
38,69,0.0
38,70,0.0
38,84,0.0
38,83,0.0
38,82,0.0
38,81,0.0
38,80,0.0
38,79,0.0
38,86,0.0
38,78,0.0
38,76,0.0
38,75,0.0
38,74,0.0
38,73,0.0
38,72,0.0
38,71,0.0
38,77,0.0
32,46,0.0
35,101,0.0
35,93,0.0
32,95,0.0
32,97,0.0
32,98,0.0
32,99,0.0
32,100,0.0
32,101,0.0
32,102,0.0
32,103,0.0
32,104,0.0
32,105,0.0
32,106,0.0
32,107,0.0
32,108,0.0
32,109,0.0
32,94,0.0
33,36,0.0
33,38,0.0
33,39,0.0
33,40,0.0
33,41,0.0
33,42,0.0
33,43,0.0
33,44,0.0
33,45,0.0
33,46,0.0
33,47,0.0
33,48,0.0
33,49,0.0
33,50,0.0
33,52,0.0
33,37,0.0
