workers,ks,KKKj,find
105.0,6,5.480153098695045,0
112.0,7,6.109494361160668,0
95.0,9,6.394164418774463,0
61.0,16,6.784689165408244,0
21.0,17,6.972230234303323,0
117.0,6,7.266632448615096,0
46.0,23,7.36078371730669,0
116.0,8,7.45991060470437,0
90.0,9,7.548227671904499,0
109.0,10,7.809876168782221,0
120.0,10,7.89664018820336,0
110.0,15,8.060792402577327,0
76.0,16,8.077267258632048,0
92.0,19,8.291256327500264,0
4.0,17,8.314655488692843,0
56.0,20,8.579886664177739,0
27.0,28,8.672136469350148,0
97.0,7,8.857911398327893,0
28.0,25,8.936896777717072,0
84.0,17,9.035150386548969,0
99.0,10,9.129333264656722,0
49.0,25,9.160987921323636,0
45.0,23,9.440473405731964,0
94.0,14,9.46952958807874,0
57.0,25,9.544520370874713,0
64.0,21,9.805744251018693,0
54.0,23,9.983666983964577,0
12.0,25,10.087307943097066,0
23.0,18,10.200215570577965,0
5.0,24,10.246616351421498,0
39.0,25,10.425556181446293,0
119.0,11,12.356322039381059,0
73.0,14,12.650056268345068,0
82.0,17,12.78755756662833,0
86.0,19,12.806129403412012,0
113.0,5,13.186626890712155,0
42.0,24,13.223811502682299,0
11.0,24,13.357855022902983,0
93.0,6,13.399461173877391,0
65.0,25,13.401604753265108,0
100.0,6,13.404068930744085,0
15.0,25,13.554111904356114,0
118.0,8,13.586549175829257,0
111.0,8,13.841386291060001,0
106.0,12,13.867925577427114,0
114.0,12,13.892936966901129,0
104.0,14,13.977547831564092,0
108.0,13,13.980237337102198,1
103.0,14,14.018537361401421,0
48.0,25,14.043882263432481,0
115.0,11,14.09165303146145,0
81.0,17,14.157921782998873,0
19.0,25,14.168018039093848,0
101.0,14,14.193348846537974,0
80.0,13,14.212959123872785,0
102.0,15,14.281220163701727,1
79.0,15,14.287931865775498,1
52.0,19,14.364291563336206,0
91.0,17,14.42847656589423,1
96.0,18,14.44037103399466,0
89.0,18,14.461633943845854,0
83.0,24,14.484222301296139,0
75.0,28,14.52064558868716,0
71.0,25,14.54243619050395,0
63.0,25,14.560153380433437,0
88.0,28,14.561958106642779,0
69.0,25,14.57098573515913,0
62.0,25,14.59848887265559,0
85.0,28,14.599207802545113,0
87.0,23,14.676476617253623,0
98.0,25,14.6859218272315,1
67.0,25,14.712725797894034,1
50.0,25,14.714361080832036,0
58.0,28,14.734249196895721,0
70.0,22,14.735000451654017,0
77.0,25,14.74846660852788,0
34.0,25,14.767506146807708,0
68.0,26,14.803523944683825,1
40.0,23,14.818144493027386,0
20.0,25,14.830631714377017,0
72.0,25,14.844147586171527,0
59.0,25,14.864443317618008,0
74.0,25,14.892029103608854,1
13.0,25,14.933836033948173,0
51.0,28,14.940328705424061,0
1.0,27,14.967869231408493,0
78.0,27,15.068776052192973,1
44.0,25,15.111982627553834,0
37.0,25,15.17284766680038,0
25.0,30,15.203158592093192,0
30.0,30,15.229756261801665,0
66.0,25,15.306953610767568,1
53.0,25,15.393656568031965,1
55.0,25,15.415487158678618,0
60.0,28,15.473767397568892,1
36.0,30,15.82823093261266,0
31.0,25,15.876479235372049,0
38.0,25,16.127323168075975,0
18.0,30,16.330703751559792,0
10.0,25,16.39302499017384,0
3.0,28,16.510943489443786,0
41.0,28,17.086710381573884,0
43.0,30,17.226031560843076,1
47.0,29,17.788591893248697,1
35.0,30,17.898187798537567,1
32.0,30,18.203472894763728,1
16.0,25,18.40128540595223,0
7.0,31,18.402237604709317,0
33.0,25,18.64222772888414,1
24.0,28,18.764730726056133,0
8.0,28,19.17064124552135,0
29.0,31,19.820281114223544,1
2.0,31,20.466246428724943,0
26.0,30,20.735680789643176,1
17.0,31,21.40558515386299,1
22.0,28,21.903699255257713,1
14.0,25,25.097672886530603,1
9.0,25,26.302210200458468,1
6.0,25,26.318853708529574,1
