woekers,ks,Ki,find
113.0,5,1.8789361628004437,0
93.0,6,2.2050987558202886,0
100.0,6,2.2050987558202886,0
117.0,6,2.2050987558202886,0
105.0,6,2.323762848973372,0
97.0,7,2.3410656135621095,0
112.0,7,2.3792521029543967,0
118.0,8,2.460511567703284,0
116.0,8,2.4950080034467597,0
111.0,8,2.512047660273191,0
95.0,9,2.598515088138923,0
120.0,10,2.719483113470712,0
109.0,10,2.733125092944946,0
90.0,9,2.7470811150952303,0
99.0,10,2.747411779166974,0
119.0,11,2.7776649079717903,0
115.0,11,2.8874477729549533,0
106.0,12,2.889236683628895,0
114.0,12,2.9267542766003523,0
101.0,14,3.036588095501354,0
104.0,14,3.053670502246892,0
80.0,13,3.0660035094317877,0
108.0,13,3.069351296653161,1
110.0,15,3.106895719257818,0
103.0,14,3.133712564646319,0
102.0,15,3.1683948049255637,1
79.0,15,3.1818657929032756,1
73.0,14,3.2182325938066567,0
94.0,14,3.2626465992649827,0
61.0,16,3.325677874110305,0
81.0,17,3.3427895947774364,0
91.0,17,3.3892796674111985,1
96.0,18,3.4071213331295382,0
76.0,16,3.4189900232172388,0
82.0,17,3.4244856344884775,0
89.0,18,3.4390157026122474,0
86.0,19,3.4523701631240646,0
92.0,19,3.4567985372736874,0
84.0,17,3.4841307843389835,0
52.0,19,3.6271251472843797,0
56.0,20,3.7459844397624886,0
21.0,17,3.752544559967923,0
64.0,21,3.7540605989918943,0
87.0,23,3.7646831420043494,0
98.0,25,3.778850697618104,1
4.0,17,3.783401399693623,0
67.0,25,3.8156532534108063,1
83.0,24,3.825329201107121,0
70.0,22,3.8524686370779673,0
77.0,25,3.8692644771603044,0
75.0,28,3.879963669298042,0
71.0,25,3.8943420022992363,0
63.0,25,3.9275784515032246,0
88.0,28,3.9488436070551236,0
68.0,26,3.951850478257543,1
69.0,25,3.9554738953843165,0
40.0,23,3.977184928700227,0
85.0,28,3.9861600736838705,0
62.0,25,3.996729115575982,0
45.0,23,4.004636586700298,0
72.0,25,4.016189336487506,0
54.0,23,4.024086412939511,0
59.0,25,4.043229760175933,0
42.0,24,4.078899090368316,0
74.0,25,4.08460824833315,1
50.0,25,4.1774480683437405,0
58.0,28,4.2072802373285105,0
57.0,25,4.219484576579397,0
34.0,25,4.238607970252365,0
46.0,23,4.256065598936831,0
11.0,24,4.279959299216223,0
23.0,18,4.282468142487854,0
27.0,28,4.302094580443184,0
20.0,25,4.333295957915375,0
65.0,25,4.345583190157991,0
78.0,27,4.349728637271246,1
5.0,24,4.415889626418699,0
44.0,25,4.417941898412533,0
28.0,25,4.421140715006482,0
13.0,25,4.4881024366440005,0
51.0,28,4.497841801357758,0
37.0,25,4.509239721896932,0
25.0,30,4.551302450252384,0
1.0,27,4.557710746369205,0
39.0,25,4.617323635292199,0
66.0,25,4.70699497705392,1
49.0,25,4.718564423409798,0
53.0,25,4.8370494085891105,1
30.0,30,4.925322109245204,0
60.0,28,4.9572156532522245,1
12.0,25,4.974316130205681,0
55.0,25,5.2039184545287585,0
48.0,25,5.308965794242051,0
19.0,25,5.495202299944994,0
31.0,25,5.561283632383884,0
36.0,30,5.841341680269523,0
38.0,25,5.937549531439954,0
10.0,25,6.339505440373888,0
18.0,30,6.595050982945254,0
3.0,28,6.86541097752599,0
41.0,28,7.376630357223115,0
43.0,30,7.585611900279247,1
47.0,29,8.429452400813995,1
35.0,30,8.593846256813261,1
32.0,30,9.051773901153759,1
16.0,25,9.689276406753756,0
7.0,31,9.702352139207465,0
33.0,25,9.709906152347225,1
15.0,25,10.170969223998842,0
8.0,28,10.502526647653086,0
29.0,31,11.476986228196658,1
24.0,28,12.39027250978646,0
2.0,31,12.44593442433051,0
26.0,30,12.850085748969375,1
17.0,31,13.854942323713306,1
22.0,28,14.602113666665394,1
14.0,25,19.396477284599595,1
9.0,25,21.55231058699596,1
6.0,25,21.558967849516506,1
