workers,ks,KKKj,find
107.0,1,0.6353242486553733,0
113.0,2,2.25964618674292,0
93.0,4,3.076680479815251,0
61.0,15,6.6419611606207605,0
21.0,18,6.821259486471092,0
40.0,19,6.8587620910167475,0
97.0,3,6.95444974383007,0
111.0,3,7.024818409569484,0
99.0,4,7.162502034908904,0
22.0,19,7.672828528771161,0
84.0,16,8.08698143894059,0
4.0,14,8.186174416070852,0
105.0,5,9.363171253426948,0
94.0,13,9.979097023979932,0
89.0,16,10.778113923844906,0
23.0,16,11.270737605623147,0
117.0,5,13.605106470313686,0
92.0,19,14.44044863396058,0
66.0,19,14.5620989374878,0
78.0,20,14.664566094313026,0
52.0,20,14.66546232048449,0
112.0,6,15.117792605039757,0
90.0,7,15.236275330773777,0
79.0,13,15.553363290418893,0
100.0,3,15.781311431928172,0
68.0,19,15.81064784451704,0
118.0,4,15.916466467964135,0
56.0,19,15.968800480431359,0
42.0,21,16.298409944401794,0
5.0,19,16.303438488260415,0
116.0,8,16.32247371494326,0
115.0,7,16.327525552729394,0
95.0,9,16.381890291589844,0
119.0,9,16.389987168232704,0
114.0,11,16.500987911357978,0
109.0,10,16.503433347187798,1
103.0,11,16.509612796244163,0
120.0,8,16.54471070841602,0
108.0,8,16.58673668689151,0
106.0,9,16.59756948047313,0
101.0,13,16.639774325672168,1
102.0,9,16.663462060669236,0
110.0,10,16.683721994064882,1
80.0,11,16.770478880902743,0
82.0,17,16.78718228694684,0
76.0,14,16.8005067675206,0
104.0,13,16.810591034267855,0
67.0,19,16.896989860745357,0
91.0,12,16.90570065477042,0
75.0,21,17.061278407085688,0
63.0,21,17.093396296162346,0
69.0,21,17.09828277839098,0
86.0,19,17.112887259875436,0
85.0,23,17.13756450536106,0
98.0,20,17.145275971486726,0
45.0,21,17.19186597768107,0
54.0,20,17.214728051207185,0
70.0,17,17.219368697299483,0
96.0,20,17.22452237585106,1
87.0,20,17.22958156224995,0
64.0,20,17.283256394443633,0
77.0,21,17.285275746143675,0
47.0,21,17.33058059582412,0
71.0,21,17.339078986400118,1
88.0,20,17.35118711087194,0
57.0,21,17.35897964193547,0
9.0,20,17.362243289962034,0
83.0,23,17.376544748727024,0
27.0,21,17.377227926008736,0
44.0,21,17.389368262990196,0
81.0,20,17.395788761241164,1
59.0,21,17.40622599455608,0
11.0,23,17.445154360473005,0
14.0,21,17.463080382943595,0
74.0,25,17.469834922257466,0
65.0,21,17.491856578332246,0
1.0,20,17.499995172231547,0
58.0,21,17.559535645964203,0
73.0,25,17.56242296717351,1
62.0,26,17.630511224321022,1
46.0,21,17.63661703298243,0
35.0,20,17.66901375566847,0
25.0,21,17.690815583604117,0
37.0,24,17.717501931968975,0
28.0,25,17.759851811252894,0
51.0,25,17.76189148547341,0
13.0,25,17.839174412758577,0
39.0,26,17.869588129075918,0
12.0,21,17.8702240322268,0
49.0,25,17.871683755399975,0
26.0,25,17.876084542185414,0
30.0,26,17.893738979821222,0
31.0,26,17.937630336282563,0
55.0,26,17.952391005303618,0
33.0,21,18.011460734791825,0
60.0,25,18.039929924486795,1
72.0,26,18.119065012113776,1
19.0,26,18.31929514167027,0
53.0,25,18.362789032756496,1
6.0,22,18.408735728116923,0
18.0,25,18.621766563195486,0
48.0,27,18.649117234157092,1
10.0,25,18.683335626610706,0
50.0,25,18.835978425485614,1
41.0,27,19.680656431607066,0
16.0,27,20.711597470946913,0
38.0,27,20.743233233074513,1
17.0,25,20.7597853957709,0
36.0,27,21.466912034899032,1
43.0,26,21.626263564655943,1
34.0,25,21.97372946607801,1
32.0,27,22.360498511142914,1
24.0,25,23.01191534223481,0
2.0,27,23.038066465381398,0
20.0,25,25.036206108388505,1
29.0,25,25.743899749947268,1
15.0,25,29.33709493704186,1
8.0,27,30.793130798589534,1
3.0,27,31.658754431568717,1
7.0,27,31.662385736697146,1
