woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
100.0,3,1.791759469228055,0
93.0,4,2.0023662017662067,0
118.0,4,2.0023662017662067,0
112.0,4,2.084517727411845,0
117.0,5,2.172829495251503,0
119.0,6,2.316670531477394,0
97.0,6,2.316670531477394,0
111.0,6,2.3682066240473008,0
105.0,6,2.4137485386978725,1
99.0,7,2.601083008366432,0
90.0,7,2.621423900954777,0
95.0,8,2.6438242050992344,0
116.0,8,2.6438242050992344,0
120.0,8,2.6438242050992344,0
109.0,8,2.656532611591296,0
80.0,8,2.680099650428522,0
108.0,8,2.7068631760842052,0
106.0,9,2.745395647403005,0
110.0,10,2.828922689734588,0
91.0,9,2.8622896455850912,0
103.0,10,2.903322122112243,0
115.0,10,2.947020674640308,1
101.0,11,2.9625221866950584,0
114.0,11,2.982377662633921,1
79.0,11,2.9872941230920405,0
94.0,11,3.024769793196926,0
73.0,11,3.0435669230473814,0
104.0,13,3.0673847257797426,1
102.0,11,3.1076724265954,1
76.0,12,3.227579635381832,0
96.0,14,3.2642295225849978,0
82.0,13,3.2746561150072493,0
89.0,16,3.3366884201734157,0
61.0,15,3.371624956885168,0
86.0,16,3.3883598164791513,0
67.0,18,3.4209458667242796,0
43.0,15,3.478376590883853,0
64.0,15,3.548474992575538,0
87.0,16,3.56145724349434,1
52.0,15,3.569545272083359,0
92.0,21,3.5830652179168085,0
21.0,13,3.6205190429412264,0
88.0,20,3.688193257277651,0
56.0,17,3.690276460860406,0
98.0,21,3.6930785072977654,1
66.0,19,3.7069033441741364,0
22.0,15,3.7660185118613327,0
81.0,17,3.7785441607305605,1
70.0,18,3.7899186119808275,0
77.0,21,3.7918179056328,1
63.0,21,3.8344543566616185,0
75.0,21,3.8372908544398596,1
71.0,21,3.8614272785704404,0
68.0,21,3.87012916316234,1
74.0,21,3.8702461482467667,0
85.0,21,3.88840449851864,0
54.0,17,3.889257624293643,0
72.0,21,3.8927899020856342,0
78.0,21,3.9329109850129766,0
84.0,21,3.933920912215229,0
69.0,25,3.937532253163819,0
46.0,21,3.941200795764386,0
47.0,21,4.010208965019208,0
45.0,21,4.013828001980489,0
83.0,21,4.031364224616622,1
42.0,21,4.031529482320646,0
20.0,18,4.151994962724466,0
57.0,21,4.1819676155516445,0
34.0,21,4.245826850411007,0
11.0,21,4.262092378626421,0
53.0,25,4.292863039662337,0
59.0,23,4.309966502045059,0
51.0,21,4.312280818842604,0
27.0,21,4.315747429113469,0
44.0,21,4.315757835942951,0
9.0,22,4.3205621829239735,0
65.0,21,4.330464368542405,0
28.0,21,4.347050799841849,0
5.0,21,4.399858107124354,0
37.0,21,4.413900250561873,0
14.0,25,4.4370558169374155,0
25.0,23,4.447603917503214,0
39.0,25,4.476616090487788,0
12.0,25,4.668210207791283,0
49.0,24,4.669375384978443,0
60.0,21,4.678970542318736,0
30.0,21,4.697049246248459,0
62.0,26,4.7091306788564,1
26.0,26,4.774013985479331,0
33.0,21,4.849828144312436,0
13.0,21,4.850093339969014,0
50.0,21,4.98977200731422,1
55.0,25,5.120000135139585,0
48.0,28,5.315218574725821,0
19.0,21,5.332893263152008,0
6.0,25,5.35442047029315,0
36.0,21,5.380449091248398,0
31.0,21,5.410092183334261,0
35.0,21,5.557769890934173,0
38.0,25,5.797006205379029,0
41.0,21,6.101078341067917,0
3.0,27,6.473992486416671,0
58.0,25,6.500477588931434,1
24.0,25,7.732747105367468,0
40.0,27,8.857623271566798,1
7.0,28,9.588217967882972,0
16.0,25,9.62843420298477,0
15.0,21,10.083791638182644,0
32.0,21,10.121334167019455,1
17.0,28,10.94474456112547,0
8.0,28,11.059971364450439,0
29.0,25,13.732473541662978,1
23.0,28,15.457556874447418,1
18.0,25,16.4887588951751,1
10.0,28,25.18960240665816,1
4.0,21,27.952411994891982,1
1.0,21,28.832246499349804,1
2.0,28,28.88947358220073,1
