woekers,ks,Ki,find
107.0,4,1.655792611486234,1
100.0,5,1.8789361628004437,0
97.0,6,2.0612577195943986,0
116.0,7,2.324935182452999,0
117.0,8,2.446017799266658,0
111.0,8,2.464779018928203,0
90.0,8,2.4661934470284415,0
113.0,8,2.4814936672528,1
118.0,9,2.5194030855314757,1
105.0,10,2.7351912115874013,0
119.0,11,2.739808997103942,0
108.0,11,2.8345683516101623,0
120.0,12,2.8465567591533167,1
112.0,12,2.8465567591533167,0
80.0,11,2.885052558793637,1
110.0,13,2.920083468131565,1
104.0,14,2.997158808045194,0
114.0,14,3.0038296165139813,0
115.0,13,3.0285770045787146,0
95.0,15,3.03165524378867,1
103.0,15,3.096386893831456,0
109.0,14,3.143674519577351,1
79.0,17,3.204953158720963,0
93.0,15,3.253691692081177,1
76.0,16,3.2860168904471907,0
101.0,17,3.289323557272281,0
81.0,18,3.35506300890303,0
86.0,18,3.357283363214062,1
106.0,20,3.359358670077219,1
67.0,21,3.4564544980730485,0
73.0,18,3.474552469438636,0
92.0,21,3.490381468779013,0
96.0,19,3.491021746558518,1
102.0,20,3.5041075882323423,1
84.0,19,3.549757863022502,0
56.0,19,3.555501824855719,0
98.0,23,3.585110614620776,0
87.0,21,3.601189690226735,0
68.0,22,3.6723658975803013,0
70.0,19,3.6882895104480258,0
91.0,24,3.7456775326736125,1
89.0,26,3.758981298950898,1
64.0,21,3.7616330314429183,0
52.0,21,3.770965377896699,0
75.0,26,3.783878606148588,0
46.0,21,3.788735487067564,0
88.0,21,3.7915468617055383,0
43.0,22,3.794378211529175,0
71.0,25,3.8534512330235344,0
94.0,26,3.88293388348852,1
47.0,22,3.8838480299096516,0
99.0,27,3.8858939974011584,1
82.0,25,3.8939567131444575,1
22.0,21,3.9062526971238656,0
77.0,30,3.985131793125361,1
74.0,27,4.005208608221931,0
78.0,27,4.01153063563253,0
85.0,27,4.066575876767617,0
40.0,22,4.069073575024101,0
69.0,27,4.091989590010368,1
54.0,25,4.10717928942815,0
27.0,25,4.131152515511493,0
50.0,28,4.152764133104635,0
83.0,33,4.167422855890216,1
65.0,27,4.17187765181527,0
42.0,26,4.171943505467601,0
72.0,27,4.194566234712978,0
61.0,27,4.226676363007593,1
9.0,24,4.236759076704326,0
5.0,26,4.346360094804101,0
1.0,22,4.358505069802348,0
44.0,27,4.380959162462149,0
11.0,27,4.404626143282884,0
30.0,27,4.459954811229081,0
34.0,28,4.483639737790164,0
62.0,33,4.491301227763448,1
14.0,27,4.557637916320797,0
28.0,27,4.578224300663738,0
26.0,27,4.5812942696877865,0
66.0,27,4.607621938141273,1
12.0,29,4.649723086103084,0
63.0,31,4.715130818797432,1
25.0,32,4.731816987854449,0
55.0,27,4.741887019887584,0
53.0,33,4.768203102283676,0
57.0,31,4.817456853754202,1
39.0,33,4.825354321442078,0
59.0,36,4.976200088893044,1
58.0,37,5.012162695905891,1
18.0,34,5.116630506729122,0
48.0,36,5.202155685018306,1
60.0,33,5.345760513973468,1
49.0,33,5.496313515531665,1
36.0,33,5.76240007411372,0
38.0,37,6.01512924470692,0
51.0,36,6.165129642879229,1
32.0,33,6.278955300536409,0
3.0,36,6.879840474937064,0
45.0,33,6.882114002211662,1
29.0,33,7.449012994649407,0
41.0,36,7.463247855610733,0
35.0,37,7.503321731689122,1
31.0,37,8.158427382916162,1
37.0,37,8.562408701626865,1
33.0,37,8.855183301670092,1
16.0,33,8.916744969527343,0
17.0,36,9.137658741643461,0
23.0,37,10.930035439098894,1
21.0,37,11.319037330311868,1
24.0,35,12.501816208031075,0
2.0,36,12.516778651873649,0
20.0,37,12.718805186889345,1
13.0,37,12.920089424640315,1
19.0,37,13.937952691389864,1
15.0,33,16.04413346967868,1
4.0,37,17.41644877832312,1
6.0,37,18.192887401614644,1
7.0,37,18.225777823898213,1
8.0,33,18.40737788894897,1
10.0,33,18.589713870395798,1
