workers,ks,KKKj,find
107.0,1,0.6612709615365202,0
113.0,2,1.663844425262927,0
4.0,14,5.612203290690338,0
100.0,3,7.698027649955077,0
102.0,7,8.059963716322606,0
22.0,20,8.482454856287125,0
43.0,21,8.773810793493922,0
21.0,17,9.142144966087994,0
67.0,18,9.505543324478548,0
120.0,9,9.888152839481874,0
108.0,7,10.24583419551916,0
94.0,15,10.342727299884464,0
119.0,10,10.372679448814896,0
45.0,20,10.725578828482098,0
70.0,18,11.087628340412573,0
63.0,20,11.088554237789532,0
93.0,4,11.165201525007785,0
5.0,21,11.40689729722321,0
112.0,8,11.63064769917586,0
26.0,24,11.716909446871991,0
101.0,13,11.881882586466192,0
82.0,15,12.075992046307853,0
77.0,20,12.309601489027486,0
99.0,19,12.373492868763362,1
46.0,21,12.437172192195552,0
40.0,20,12.451112591921033,0
37.0,24,12.85593535105692,0
105.0,5,15.445454619583366,0
118.0,6,15.522734727188583,0
117.0,9,15.825571948906141,1
106.0,11,15.90480924013045,0
95.0,9,16.02615503696059,0
115.0,13,16.02907186422949,0
110.0,14,16.04328379079552,0
97.0,10,16.06781136918277,1
116.0,11,16.121497834196017,1
103.0,11,16.144334520063165,0
81.0,15,16.19034505487903,0
80.0,16,16.209373962644534,1
114.0,14,16.281251295683344,0
109.0,12,16.30304775559616,1
104.0,15,16.316967999235732,1
111.0,15,16.335304828427166,1
79.0,15,16.345588420377695,1
98.0,20,16.361101655911863,0
68.0,21,16.408035673657228,0
86.0,24,16.4455789059206,0
62.0,21,16.47393378005413,0
90.0,18,16.528445344902675,1
91.0,19,16.584014271078427,1
92.0,21,16.58975090283483,0
85.0,24,16.614910306400578,0
96.0,20,16.623251013840633,0
89.0,20,16.631917444313128,1
74.0,25,16.646148161024115,0
84.0,18,16.657372500801007,0
87.0,21,16.71564797142106,0
75.0,23,16.719636125584728,0
58.0,25,16.749906210886913,0
88.0,21,16.79839928046069,0
57.0,25,16.80384366323584,0
28.0,21,16.8087012749555,0
9.0,21,16.838986504303588,0
78.0,23,16.843187535252852,0
71.0,24,16.843673693932477,0
27.0,25,16.860295937694524,0
54.0,23,16.874890076920632,0
60.0,25,16.897154449087083,0
34.0,25,16.92259221472513,0
51.0,25,16.942894590895122,0
76.0,25,16.952098147667584,1
83.0,28,16.963583568781576,1
73.0,25,16.98281352977519,1
1.0,21,16.989088576067825,0
39.0,28,17.049939681489526,0
33.0,25,17.052149110382647,0
49.0,27,17.08021598255919,0
61.0,23,17.080798723099036,1
69.0,28,17.126799703486494,1
35.0,22,17.13316849143116,0
66.0,28,17.16220612633232,1
72.0,25,17.197560073961593,1
12.0,25,17.284609301862492,0
30.0,26,17.42305051513127,0
64.0,28,17.47043276751869,1
65.0,28,17.514847546563196,1
53.0,30,17.516809868978818,1
55.0,28,17.545866139318004,1
50.0,30,17.5562041109635,1
59.0,28,17.593246775241486,1
48.0,30,17.719481044141858,1
52.0,29,17.72085126268993,1
36.0,28,17.729013969391808,0
31.0,28,17.91075713632518,0
44.0,28,17.964457292616398,1
56.0,29,18.223210848580248,1
3.0,28,18.428150376599714,0
18.0,28,18.596795619138547,0
42.0,28,18.783687622420075,1
47.0,28,18.827650207425386,1
41.0,30,19.409630693550596,1
38.0,30,19.425143877596877,1
32.0,30,20.05813829161289,1
8.0,30,20.27108514407317,0
25.0,30,20.471842947447207,1
29.0,30,20.580883912143342,1
7.0,29,20.62256620097434,0
16.0,29,20.683473673045707,0
23.0,30,20.886073817828738,1
17.0,30,22.64867527168541,1
20.0,30,23.00109278747378,1
13.0,30,23.061571149476322,1
24.0,30,23.365115537533867,1
19.0,30,23.705125241724765,1
15.0,30,23.87064159434112,1
11.0,30,24.90923002053202,1
14.0,30,25.302978983994844,1
6.0,30,26.70578177897113,1
10.0,30,30.56325469890166,1
2.0,30,30.592623658587115,1
