woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
117.0,3,1.714684129314426,0
93.0,4,1.9356005054539454,0
111.0,4,1.9614511926423903,0
118.0,5,2.172829495251503,0
112.0,5,2.2110159846437902,0
105.0,5,2.2464918526299322,0
108.0,6,2.3834362277896552,0
97.0,7,2.47285787399847,1
99.0,7,2.5464366961666136,0
116.0,8,2.5516723461002613,0
120.0,8,2.607911337813607,1
109.0,8,2.621553317287841,0
114.0,9,2.720090646959796,0
119.0,10,2.765200216450528,0
102.0,9,2.783876167971069,0
106.0,11,2.8457309951340806,0
115.0,10,2.8547402478854194,1
100.0,12,2.8982459363802344,1
95.0,12,2.920083468131565,0
101.0,13,3.008924056750291,1
103.0,13,3.0686638763347274,0
110.0,14,3.072399283514342,1
104.0,14,3.0974941557762694,0
80.0,14,3.1332477510031023,0
79.0,15,3.1657872370860094,1
81.0,15,3.237997043410579,0
96.0,16,3.2999935552446393,0
82.0,15,3.3865017938292885,0
90.0,17,3.42725843433605,1
94.0,17,3.4426493361440644,0
43.0,16,3.4434221955213227,0
86.0,18,3.4626462798265085,0
89.0,17,3.469419652069455,0
92.0,19,3.498068863642794,0
87.0,17,3.5580537129528618,1
61.0,19,3.5885637517510935,0
66.0,17,3.6382585841269393,0
91.0,18,3.657933677322923,1
64.0,17,3.6718095419221517,0
4.0,15,3.6798455455683063,0
75.0,21,3.7075383003758065,0
77.0,20,3.7151794613548743,0
83.0,21,3.7465746731473475,0
67.0,24,3.789384114737148,1
98.0,24,3.8010804779664644,1
88.0,21,3.8689914182638176,0
22.0,17,3.882072784867478,0
69.0,24,3.8889639919571417,0
76.0,23,3.92172143206562,1
78.0,21,3.94826997482357,0
62.0,24,3.9834717825734893,0
85.0,24,3.990385112607516,1
47.0,18,3.9995060361933863,0
72.0,24,4.0049433925345985,0
63.0,20,4.048167985328844,1
54.0,20,4.054207388410309,0
9.0,18,4.0799474239459075,0
73.0,29,4.1202968260246395,1
74.0,26,4.144384566668299,1
68.0,24,4.164161423801033,1
57.0,20,4.182417771276541,0
84.0,29,4.194234838960777,1
71.0,27,4.215097017201909,1
45.0,24,4.261911898473385,0
23.0,19,4.328579528932249,0
46.0,21,4.337007364437039,0
25.0,20,4.365387040587162,0
70.0,26,4.384360816848856,1
65.0,22,4.393786936985197,0
20.0,18,4.4151298369277825,0
5.0,21,4.419299950970519,0
35.0,26,4.462396990476526,0
53.0,30,4.58852518918379,0
13.0,18,4.633150456920695,0
39.0,27,4.637572761097601,0
26.0,25,4.648149091046741,0
14.0,24,4.683651585762324,0
59.0,29,4.695495097606436,1
52.0,27,4.709735670554354,1
60.0,27,4.819244079905756,0
48.0,29,5.105350707313018,1
56.0,27,5.126838832994265,1
51.0,27,5.288061970350611,1
55.0,27,5.320428649919844,1
50.0,27,5.346186945622069,1
58.0,28,5.407194311351793,1
19.0,29,5.551474231605945,0
49.0,27,5.60739619091089,1
11.0,23,5.64675949601248,0
36.0,27,5.656109781496097,0
38.0,30,5.693708033134106,0
10.0,27,6.237015516825171,0
32.0,29,6.2496803599485995,0
18.0,27,6.536013116856725,0
3.0,27,6.706828369576179,0
37.0,29,7.114119587967758,1
42.0,27,7.150775470946082,1
41.0,27,7.34450077389747,0
30.0,29,7.3808286872101405,1
40.0,27,7.482303940439871,1
44.0,27,7.8617621277199135,1
34.0,30,8.395635601025404,1
29.0,29,9.5523256132146,1
31.0,27,9.796633421569483,1
21.0,27,9.949434114725277,1
2.0,27,10.046728939583067,0
15.0,27,10.209446690936222,0
33.0,27,10.604422442472487,1
27.0,29,10.787954088645286,1
17.0,27,10.934645627225287,0
24.0,29,10.980343995592053,1
28.0,30,10.982436641160152,1
8.0,29,11.125895803810401,0
12.0,29,13.490616134556085,1
16.0,29,15.088797581006018,1
6.0,29,15.89587807700582,1
1.0,27,16.21335644324851,1
7.0,29,16.215901509134675,1
