woekers,ks,Ki,find
97.0,5,1.8789361628004437,0
113.0,6,2.0612577195943986,0
117.0,7,2.2154083994216567,0
93.0,8,2.3489397920461794,0
105.0,8,2.39170087876526,0
112.0,8,2.39170087876526,0
118.0,9,2.5670581754336386,1
109.0,10,2.7065513581757523,0
120.0,10,2.719483113470712,1
119.0,11,2.791026443042167,1
99.0,11,2.841164753352444,0
114.0,12,2.8963290011248732,0
100.0,13,2.9059980296482166,1
116.0,13,2.9292580374656634,0
115.0,12,2.959399901507571,0
108.0,13,3.007260161703954,0
101.0,14,3.0180823630129443,1
79.0,14,3.057472801939501,0
104.0,15,3.068709229865531,1
111.0,15,3.1002338886585825,1
95.0,16,3.1204361985591533,1
102.0,14,3.1239543266044434,0
110.0,16,3.1391649798266035,0
103.0,16,3.2227405007387717,0
96.0,16,3.238831431136849,0
80.0,16,3.264004532296691,0
106.0,18,3.340977570419682,1
86.0,20,3.5260397652777318,0
67.0,21,3.5308210436318337,0
52.0,17,3.5782206709791544,0
90.0,20,3.5866942357107936,1
92.0,23,3.6041333280966215,0
68.0,21,3.6051473445566318,0
84.0,18,3.6369953101049504,0
64.0,19,3.649242986901724,0
4.0,16,3.6767989390295277,0
66.0,22,3.6907575036568625,0
98.0,26,3.7036589684561285,0
91.0,23,3.7045228370331613,1
89.0,26,3.745139039659109,1
87.0,23,3.7926267265329106,0
81.0,23,3.800748148792063,1
63.0,23,3.8377515843027434,0
94.0,23,3.841068134192163,1
85.0,26,3.858249791583713,0
77.0,26,3.860676534352354,0
88.0,23,3.865124098043161,0
40.0,21,3.901202548840355,0
61.0,29,3.95003673764883,1
71.0,26,3.9532595679068567,0
78.0,26,3.984387401740171,0
83.0,31,3.999704685652414,1
82.0,32,4.034529242738409,1
75.0,32,4.0678512227140615,1
50.0,25,4.086883702690161,0
76.0,32,4.102254141368802,1
74.0,32,4.159528082757143,1
73.0,33,4.1611112680191855,1
42.0,28,4.193960819256793,0
69.0,32,4.24321926877336,1
20.0,24,4.258132901708114,0
46.0,23,4.258575321812318,0
70.0,33,4.312951643528776,1
35.0,26,4.327080737056079,0
28.0,27,4.39462877148863,0
62.0,34,4.399069929896035,1
27.0,32,4.415307205976018,0
9.0,27,4.510489583567368,0
5.0,30,4.546403174043251,0
44.0,26,4.550678594774987,0
49.0,32,4.551657590676701,0
37.0,29,4.579774256344477,0
53.0,32,4.58821112219151,0
72.0,35,4.58875312156716,1
33.0,33,4.597671281252339,0
51.0,34,4.670625173241957,0
23.0,31,4.6925082698192835,0
39.0,32,4.721485305013328,0
45.0,32,4.723422977543704,0
1.0,32,4.76265900295969,0
14.0,33,4.7783447476667416,0
59.0,33,4.86250201571615,1
58.0,32,4.88254881445383,1
60.0,32,4.925639485179188,0
57.0,32,4.941905251172358,1
13.0,32,4.988919173238435,0
30.0,32,4.994423618023849,0
18.0,33,4.999941204145964,0
65.0,35,5.102396387115915,1
12.0,32,5.15832220989331,0
19.0,32,5.203141422661449,0
15.0,33,5.303550828502471,0
48.0,32,5.313907596310209,0
10.0,32,5.443520985453147,0
55.0,35,5.513681498498179,1
38.0,33,5.624372979559961,0
54.0,32,5.720141512426285,1
56.0,33,5.872306010776739,1
3.0,33,6.696461476139142,0
41.0,33,7.42476000482483,0
43.0,33,7.69957901456124,1
32.0,34,7.819780244815565,1
36.0,35,8.26083172865397,1
31.0,35,8.295147071587014,1
47.0,32,8.471321518283169,1
7.0,34,8.777568475858313,0
17.0,34,9.08124671478854,0
34.0,32,9.158542678454353,1
2.0,32,9.252785183497974,0
29.0,35,9.859808154396163,1
24.0,32,11.290292062505914,1
21.0,34,11.641557962103668,1
25.0,32,11.706836976336389,1
26.0,32,12.36782977023362,1
16.0,35,14.563903197954973,1
22.0,32,14.66931394543749,1
11.0,32,16.162573028249533,1
8.0,32,17.039850292523642,1
6.0,35,17.165413713072535,1
