woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
100.0,3,1.8585251655403163,0
93.0,4,2.061257719594398,0
117.0,4,2.061257719594398,0
111.0,4,2.1182054286482304,0
97.0,5,2.2255097530804164,0
105.0,5,2.322587760300895,0
118.0,6,2.3643256213795563,0
120.0,6,2.395782534084841,0
116.0,7,2.5138164352324135,0
112.0,7,2.5411456415013456,0
108.0,7,2.584777960362799,0
95.0,8,2.6184380424125226,0
115.0,7,2.6312922207676266,0
90.0,7,2.652170005145861,0
106.0,9,2.7125199586216144,0
119.0,9,2.7125199586216144,0
99.0,8,2.7564376913658872,0
101.0,10,2.8097565801885045,0
80.0,10,2.891504261211591,0
109.0,10,2.895153912452397,1
102.0,10,2.9107374016254886,1
114.0,11,2.9314510234372904,0
103.0,12,3.019618975660083,0
104.0,13,3.0426446971480576,0
79.0,13,3.0708211654236237,0
91.0,12,3.083144256363084,0
110.0,14,3.0974941557762694,0
73.0,12,3.154704010613232,0
94.0,13,3.1593803686009494,0
76.0,13,3.3009859175753586,0
81.0,15,3.306235838299699,0
82.0,15,3.3462065368275855,0
96.0,16,3.3482298153013463,0
89.0,16,3.3686404174371503,0
61.0,16,3.4042207408200404,0
86.0,19,3.465446551599046,0
68.0,18,3.4852464312266402,0
98.0,19,3.5331210733046716,0
64.0,16,3.5411213654855755,0
70.0,16,3.5460630524621317,0
43.0,17,3.573691776064923,0
52.0,16,3.604056630650639,0
92.0,20,3.6066758641167125,1
67.0,20,3.65264139758302,1
87.0,19,3.6707089133551807,0
75.0,20,3.672186119636341,0
56.0,17,3.6794717054031523,0
66.0,19,3.7229884644930817,0
84.0,18,3.733028288263063,1
83.0,20,3.7402934284389575,0
4.0,15,3.7419627772366804,0
88.0,19,3.7590677356616315,0
21.0,16,3.7796219477016413,0
22.0,16,3.8181403555395255,0
69.0,20,3.8376408227734684,0
85.0,20,3.84475851340493,0
78.0,20,3.8522200749360156,0
71.0,23,3.8614532199783995,0
77.0,21,3.8653230293104617,1
74.0,20,3.920939022345352,0
54.0,19,3.9583016323930416,0
40.0,19,3.9627463680106256,0
45.0,20,3.9772898872126845,0
62.0,20,3.979660966863862,0
42.0,22,4.089536220581769,0
50.0,23,4.090284541650678,0
58.0,22,4.0961622290902096,0
46.0,19,4.182773808828113,0
9.0,19,4.191708082174429,0
57.0,20,4.213588470262436,0
20.0,19,4.224035463105179,0
23.0,17,4.225770984662896,0
11.0,20,4.231687115439737,0
59.0,20,4.247613825901174,0
34.0,23,4.265852985130856,0
28.0,20,4.297799131343135,0
35.0,20,4.302658023506116,0
65.0,20,4.315103724568985,0
27.0,23,4.327574492074001,0
14.0,20,4.383119974710582,0
5.0,21,4.389425077509043,0
37.0,20,4.418738975170669,0
51.0,23,4.419726225142627,0
72.0,20,4.449643620817173,1
25.0,23,4.470042381520081,0
53.0,23,4.481338127702147,0
39.0,20,4.506729093011229,0
63.0,20,4.580344619820159,1
49.0,20,4.6166218641120365,0
60.0,20,4.665645338746489,0
26.0,24,4.741974134532425,0
33.0,20,4.772341018266294,0
30.0,24,4.803814565532125,0
13.0,23,4.818089210720215,0
12.0,22,4.996491283915367,0
47.0,20,5.102069520494989,1
55.0,23,5.166725802054945,0
6.0,22,5.319648692878008,0
48.0,25,5.335867414354896,0
19.0,20,5.441486127576659,0
31.0,24,5.486233862181033,0
36.0,20,5.638497066555473,0
38.0,20,5.748191736629345,0
44.0,25,5.800071780070514,1
10.0,20,6.235390247863597,0
18.0,23,6.461450826437385,0
32.0,23,6.76379678711958,0
29.0,20,7.2136136005928435,0
41.0,23,7.2813005313573065,0
7.0,25,9.602095762888386,0
16.0,25,9.700378249642009,0
15.0,20,10.059398635411243,0
17.0,25,10.897435466624996,0
8.0,25,11.059873688368214,0
24.0,20,12.222051875668816,0
2.0,23,12.297207635169446,0
1.0,20,30.782462048616043,1
3.0,24,30.873622827013023,1
