woekers,ks,Ki,find
113.0,3,1.3681105390344532,1
107.0,4,1.7673643871433389,1
93.0,5,2.04717228111105,0
100.0,6,2.2639902736484805,0
117.0,6,2.2639902736484805,0
95.0,7,2.4282423071344987,0
109.0,7,2.4765030906298096,0
105.0,7,2.4908238786115016,1
118.0,8,2.5081666576054467,0
97.0,8,2.5081666576054467,1
115.0,7,2.538860793656313,0
90.0,7,2.588662552599257,0
116.0,9,2.6394736493728663,0
119.0,9,2.6394736493728663,0
112.0,9,2.692715389574092,0
120.0,10,2.7553959807563393,0
99.0,10,2.8159349465329573,0
102.0,10,2.836556425799982,0
108.0,11,2.895741801996903,0
101.0,12,2.900917358585482,0
110.0,13,2.9810283769360835,0
114.0,13,2.995455228884387,1
104.0,15,3.1141951189683943,0
91.0,14,3.15109570339416,0
80.0,15,3.1837609309901658,1
81.0,15,3.2088803682469806,0
79.0,16,3.214135053472061,0
111.0,16,3.3067253716284766,1
82.0,16,3.350363161634233,0
61.0,16,3.373413845215709,0
94.0,16,3.3904836616426897,0
96.0,18,3.4071213331295382,0
106.0,21,3.4386185798000772,1
76.0,18,3.4889815195076057,0
103.0,21,3.5253921416538674,1
89.0,21,3.554476474635642,0
87.0,20,3.5550254727693043,1
64.0,17,3.583139064405898,0
92.0,22,3.5860016962353884,1
98.0,24,3.6358328813731546,0
56.0,19,3.647659259429592,0
67.0,24,3.655625621300074,0
70.0,18,3.6745646608092,0
52.0,18,3.6780419756255944,0
22.0,16,3.6798252495468065,0
84.0,21,3.705947979398661,0
68.0,24,3.740021294328452,1
66.0,22,3.7415407263659892,0
77.0,22,3.742079102938005,0
86.0,26,3.7480263558285154,0
63.0,21,3.760752967176347,0
21.0,18,3.782715529413371,0
83.0,22,3.7903104352074863,0
75.0,26,3.8289721353606847,0
88.0,26,3.877685756914399,0
43.0,23,3.888474954263115,0
85.0,25,3.9208057418009714,0
71.0,26,3.934982387504882,0
40.0,22,3.9411859407305445,0
4.0,20,3.9774784107781915,0
73.0,26,3.986964292517733,1
45.0,26,4.106007231045478,0
69.0,28,4.127381674613246,1
74.0,28,4.14156451419263,1
54.0,27,4.142475984694742,0
42.0,26,4.198281490107964,0
72.0,28,4.199978477878409,1
20.0,22,4.252127097637124,0
50.0,28,4.260384470582292,0
78.0,26,4.281653317054344,1
11.0,24,4.320079322998994,0
5.0,22,4.342618361229624,0
27.0,26,4.3447994738962565,0
34.0,27,4.35445202144341,0
59.0,26,4.384301418981139,0
57.0,28,4.384440944518144,0
60.0,28,4.3969397256605856,0
35.0,24,4.411299990323445,0
1.0,22,4.43525164946745,0
37.0,26,4.471377923485547,0
44.0,27,4.4961205140893306,0
58.0,28,4.562186342308014,1
25.0,28,4.65063037915634,0
14.0,28,4.65077052927034,0
62.0,28,4.681005502501194,1
28.0,28,4.732048074316911,0
53.0,29,4.735360696743943,1
49.0,29,4.873091827214369,1
30.0,28,4.889666232294352,0
33.0,26,4.91147829182384,0
65.0,29,4.927814805449746,1
55.0,29,4.957094782227448,1
12.0,26,5.065205395322601,0
6.0,26,5.376124279741594,0
19.0,28,5.382856009825978,0
51.0,29,5.483690498305177,1
31.0,29,5.569283658111326,0
48.0,29,5.717063388712733,1
38.0,30,5.841833956857437,0
26.0,30,6.242124029696359,1
10.0,28,6.386170298986861,0
47.0,29,6.4476269952280125,1
41.0,30,6.505255390913103,0
3.0,30,6.6495292927107235,0
32.0,28,6.843209430918808,0
36.0,29,7.570312220534006,1
24.0,29,7.810223711207799,0
46.0,28,7.879811168163627,1
39.0,29,8.365407694712616,1
7.0,28,9.589408004160543,0
16.0,29,9.704443125959628,0
15.0,29,10.245177382276388,0
17.0,29,10.9622966476236,0
8.0,29,11.077578504473685,0
23.0,30,11.407019748190677,1
29.0,29,11.817755569607598,1
18.0,29,12.285820149406035,1
13.0,29,13.533802680219718,1
2.0,29,17.33968148454198,1
9.0,30,17.35671733889697,1
