woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.3092190212062613,0
97.0,3,1.8585251655403163,0
100.0,3,1.8585251655403163,0
118.0,4,2.1139379774233116,0
105.0,4,2.2110159846437902,0
119.0,5,2.3202292653618257,1
99.0,5,2.3917008787652603,0
95.0,6,2.4367410953187845,0
116.0,6,2.4367410953187845,0
112.0,6,2.464070301587716,0
109.0,6,2.502944678024905,0
90.0,6,2.5324292015846814,0
101.0,7,2.5516723461002617,0
120.0,7,2.577058508786973,0
102.0,7,2.6582189538306156,0
114.0,8,2.6935964470707914,0
106.0,9,2.745395647403005,0
104.0,9,2.7762424319056747,0
115.0,9,2.8424736546234834,0
93.0,9,2.878372755637112,1
103.0,10,2.9284581972631054,0
108.0,10,2.9449918823678725,0
76.0,10,3.016993858857011,0
110.0,12,3.020418815862641,0
91.0,11,3.0839986908852923,0
82.0,12,3.096662050276172,0
80.0,12,3.1258592452138485,0
81.0,12,3.164534501916915,0
79.0,13,3.16709272085637,0
111.0,13,3.1976945552929035,1
94.0,11,3.2052294841056166,0
117.0,15,3.2634416132463926,1
86.0,14,3.274991761926662,1
68.0,15,3.341138028753187,0
96.0,14,3.3923301000950827,1
92.0,18,3.420493667876711,0
89.0,17,3.468207430307161,0
98.0,18,3.4919918451472642,0
4.0,12,3.564985145011457,0
56.0,16,3.585843948836808,0
77.0,18,3.6024384768492244,0
87.0,20,3.6887586565159713,0
67.0,24,3.709942508809111,1
88.0,22,3.7727398429719394,1
66.0,22,3.7970453417657675,0
71.0,22,3.830425316544294,0
46.0,22,3.848876135314599,0
22.0,17,3.856943635502935,0
40.0,18,3.864517596666309,0
78.0,22,3.8821522734932516,0
63.0,22,3.885503539120534,0
85.0,24,3.893400138467803,0
73.0,24,3.902059364530267,1
75.0,27,3.9851591367335124,1
47.0,18,4.000281083530055,0
74.0,27,4.003944383100971,0
61.0,25,4.005999979500485,1
45.0,22,4.022716347575486,0
43.0,23,4.030957598373705,0
62.0,24,4.041878823470671,0
84.0,24,4.091478650393998,1
69.0,30,4.099298050011692,0
70.0,24,4.150971095722995,1
83.0,34,4.169174056670518,1
72.0,27,4.189095139621603,0
9.0,19,4.213887625272518,0
50.0,28,4.221782639183176,0
57.0,27,4.289693774921405,0
49.0,30,4.306041498921993,0
59.0,24,4.337232879396849,0
1.0,21,4.370328856497003,0
37.0,20,4.375890117360472,0
35.0,24,4.395582376871744,0
27.0,30,4.492324932971351,0
64.0,30,4.504761046286055,1
5.0,24,4.529834063971671,0
51.0,30,4.5840911753672415,0
53.0,30,4.624305101727016,0
52.0,34,4.655957739037991,1
14.0,32,4.665610282382043,0
33.0,24,4.885207427464025,0
30.0,30,4.91298094967683,0
12.0,26,5.039298301912252,0
58.0,35,5.040268103311805,1
65.0,37,5.1519631395913255,1
60.0,35,5.234839099548836,1
55.0,33,5.314616781882093,0
6.0,24,5.346155359825148,0
54.0,37,5.4262623091889095,1
48.0,33,5.459025082120954,0
31.0,36,5.737578078280377,0
36.0,31,5.860528623163118,0
44.0,37,5.890794409215547,1
38.0,35,6.027945577108536,0
10.0,29,6.408935597207551,0
42.0,37,6.450105826199235,1
18.0,35,6.688646669929541,0
3.0,33,6.86483168122712,0
32.0,36,6.985741113966073,0
41.0,30,7.414118554526231,0
39.0,36,7.468474969116691,1
23.0,34,8.398414932305489,1
34.0,34,8.524002967510485,1
29.0,37,8.686411693242945,1
25.0,34,8.851070642176321,1
21.0,35,9.296827046639883,1
7.0,34,9.754290944377395,0
16.0,34,9.853353889625524,0
20.0,34,10.110890026243124,1
28.0,34,10.118754069063796,1
13.0,34,10.212346034658871,1
2.0,35,10.234815748216436,0
26.0,36,10.489225057633835,1
19.0,34,10.98287479339699,1
17.0,35,11.065656849827935,0
24.0,37,11.117642947308441,1
8.0,35,11.134962486339548,0
11.0,34,11.682558724388041,1
15.0,34,11.721961071889531,1
