woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
113.0,2,1.4875564931756275,0
93.0,3,1.8585251655403163,0
97.0,3,1.8585251655403163,1
100.0,3,1.8585251655403163,0
117.0,3,1.9012862522593972,1
112.0,4,2.1349200769728274,0
118.0,5,2.2255097530804164,0
111.0,5,2.2770458456503233,0
99.0,5,2.294769220148197,0
105.0,5,2.322587760300895,1
116.0,6,2.395782534084841,0
90.0,5,2.4204264342886503,0
95.0,7,2.4849066497880004,1
108.0,7,2.5282138862063857,0
109.0,7,2.584777960362799,1
120.0,8,2.6438242050992344,0
106.0,9,2.7125199586216144,0
114.0,10,2.787046046199552,0
119.0,10,2.8097565801885045,0
102.0,9,2.811706591523846,1
115.0,10,2.8522992340867654,1
101.0,11,2.9080451154145486,0
110.0,12,2.968902702913523,1
104.0,12,2.976595162333263,0
103.0,12,3.019618975660083,0
79.0,12,3.047636419140149,1
91.0,12,3.1149289360714656,0
80.0,13,3.1277300666537786,0
94.0,12,3.1976108065905713,0
81.0,16,3.3263935183115154,0
82.0,15,3.3462065368275855,0
76.0,14,3.3612064771735533,0
92.0,17,3.3789568345551517,0
67.0,17,3.4071453034211325,0
89.0,19,3.5115928197538304,1
70.0,15,3.5201372567991243,0
86.0,19,3.5252054044957255,1
84.0,16,3.5345033229384484,0
98.0,20,3.5888599860348958,1
88.0,19,3.609849292014776,1
56.0,17,3.6331628236048408,0
96.0,20,3.64710941913099,1
87.0,20,3.651807526472748,0
43.0,19,3.6827904261890327,0
75.0,20,3.6831432182910904,0
77.0,20,3.7478015138386773,1
4.0,16,3.7482863815174667,0
63.0,20,3.784081211144513,0
52.0,19,3.7942055732962583,0
22.0,17,3.809634752629052,0
73.0,18,3.8263594558410503,1
23.0,15,3.8373758430587035,0
61.0,19,3.8426738252000066,1
71.0,23,3.86034028645489,1
69.0,23,3.870560736470484,0
78.0,20,3.876238941514738,1
68.0,24,3.886501911702748,1
40.0,19,3.8872838247884833,0
83.0,25,3.8995404839953247,1
85.0,23,3.9025712284336436,0
54.0,20,3.949736175625013,0
74.0,26,3.9767769953937293,0
64.0,20,3.9897282143884896,1
72.0,20,4.007593986790224,0
62.0,23,4.059705718277822,0
66.0,22,4.065538179633425,1
50.0,23,4.121015649485744,0
34.0,20,4.149336775612893,0
58.0,25,4.155132941177836,0
42.0,23,4.157054162927001,0
11.0,20,4.191126878415953,0
9.0,19,4.198956770144943,0
27.0,24,4.21614672708005,0
20.0,20,4.2811306862894005,0
35.0,20,4.3036148214218,0
44.0,20,4.310629474496967,0
65.0,23,4.337817719696969,0
1.0,20,4.3628511118120405,0
5.0,21,4.384460588824233,0
51.0,23,4.432405032714967,0
49.0,25,4.452873035859681,0
53.0,23,4.461799579462717,0
14.0,23,4.523235524815277,0
25.0,25,4.575872287289203,0
39.0,25,4.594768182787748,0
59.0,23,4.601804692464302,1
13.0,25,4.743887362073136,0
33.0,20,4.7542830607756725,0
60.0,23,4.795932834347685,1
30.0,26,4.819655444152326,0
55.0,26,4.848068206783477,1
12.0,20,4.899079740511202,0
57.0,25,5.048958285202605,1
48.0,27,5.361352542183001,0
6.0,25,5.376384377634301,0
46.0,25,5.434094056479011,1
31.0,25,5.505399860411848,0
19.0,26,5.575195054960431,0
37.0,23,5.744046839650751,1
45.0,27,5.75115478088757,1
36.0,25,5.752399499659172,0
10.0,23,6.295987208448465,0
18.0,27,6.542274838004933,0
29.0,26,6.722971209885754,0
32.0,27,6.844235570071511,0
47.0,23,7.040069417468168,1
41.0,27,7.377408213384254,0
38.0,27,7.466742336069282,0
7.0,27,9.639084728318359,0
16.0,27,9.738676086140083,0
2.0,27,10.105183894792884,0
15.0,25,10.170968910186843,0
26.0,27,10.662976166235895,1
17.0,25,10.897427978541447,0
8.0,27,11.097976634405455,0
21.0,23,11.57470168816103,1
28.0,26,12.021384704878315,1
3.0,26,14.362810144614379,1
24.0,27,14.374568099460827,1
