workers,ks,KKKj,find
107.0,1,0.6485905717668558,0
105.0,5,5.432644541405604,0
4.0,13,5.827233744163827,0
64.0,9,6.043191647032659,0
46.0,16,7.859766501243984,0
27.0,21,7.920468896671954,0
119.0,6,10.205848151380376,0
92.0,14,10.540040693600389,0
56.0,14,10.674012104194324,0
63.0,17,10.716085982953501,0
23.0,14,11.060366018613161,0
93.0,2,11.587447958469918,0
113.0,2,11.58827783113804,0
100.0,3,11.775148902314614,0
112.0,7,12.313743703372166,0
82.0,14,12.826408585829645,0
111.0,5,12.8471013810327,0
97.0,7,13.092260086493832,0
69.0,25,13.172492674884717,0
58.0,21,13.300310395152582,0
101.0,10,13.303452618155703,0
89.0,13,13.518077531426844,0
73.0,13,13.588469446566512,0
85.0,21,13.87271955349784,0
22.0,16,13.919243479380226,0
54.0,19,14.067116084011762,0
42.0,23,14.16294717283552,0
20.0,23,14.302610705616939,0
36.0,24,14.401376908396799,0
12.0,23,14.663304257505313,0
19.0,27,15.075622984622843,0
118.0,4,15.721088639424861,1
117.0,6,15.738859749385949,0
99.0,6,15.789392535094134,0
115.0,6,15.804189009927324,0
102.0,7,15.876772579267229,1
116.0,8,15.91950965987343,0
114.0,7,16.067693021587747,0
120.0,7,16.07566794819916,0
104.0,12,16.126091060695387,1
103.0,11,16.157161254751546,0
79.0,12,16.194959495691762,0
94.0,12,16.20366760816049,0
108.0,10,16.315491205279653,0
96.0,14,16.321208163585375,0
80.0,10,16.36336416584371,0
95.0,12,16.3712829824922,1
70.0,13,16.398482781584395,0
110.0,13,16.41385261407269,0
109.0,12,16.4568297438849,1
67.0,17,16.47767299689349,0
68.0,18,16.4832689743766,0
21.0,13,16.514821188566007,0
91.0,13,16.51757518871927,0
81.0,13,16.529520218379652,0
78.0,17,16.55589383964132,0
90.0,15,16.595735986126332,1
106.0,17,16.607444324280046,1
77.0,20,16.63601361199164,0
86.0,16,16.646429993001956,1
98.0,17,16.654241919406925,0
62.0,20,16.751844569398948,0
84.0,20,16.781386627180517,1
40.0,18,16.79790303718149,0
59.0,23,16.800809447710517,0
76.0,16,16.802106871738896,1
87.0,18,16.849318712200542,0
83.0,20,16.865732380219605,0
72.0,24,16.927562857739257,0
88.0,26,16.934139033775093,1
50.0,26,16.939309189451347,0
71.0,23,16.980448520537106,0
35.0,20,16.9853473868803,0
34.0,26,17.007472301776037,0
5.0,20,17.01051139699763,0
75.0,26,17.010847652440688,1
65.0,22,17.020598062538276,0
44.0,20,17.026118993816727,0
57.0,26,17.02632313554324,0
37.0,20,17.05814868204669,0
74.0,26,17.12192897021301,1
61.0,21,17.144728570015257,1
26.0,23,17.23180174073338,0
49.0,26,17.366410219977777,0
60.0,29,17.481533151003365,0
48.0,26,17.673576156876752,0
66.0,26,17.704784158012952,1
52.0,27,17.728635002849497,1
55.0,27,17.88584024656067,0
53.0,27,17.975808295223754,1
31.0,26,18.031840488680828,0
51.0,26,18.079966958586063,1
10.0,26,18.360305344290555,0
18.0,27,18.480988707962172,0
29.0,26,18.838176881354393,0
45.0,26,18.94088972858814,1
41.0,27,19.024086907340134,0
47.0,29,19.173246913722394,1
43.0,26,19.401478652832758,1
39.0,26,20.252373499978038,1
38.0,29,20.575347513088964,1
30.0,29,20.70036164614014,1
25.0,26,20.732895628292937,1
7.0,27,20.782932526720323,0
16.0,27,20.849500264687837,0
15.0,26,20.913181776064068,0
2.0,29,21.118145051645435,0
32.0,29,21.133038954273708,1
33.0,29,21.382639594158675,1
28.0,28,21.494023640045206,1
17.0,28,21.660402599552125,0
8.0,27,21.756231724832325,0
13.0,29,24.792644224334722,1
24.0,29,25.182693754605808,1
11.0,26,25.204868380156768,1
14.0,29,25.442504279936088,1
6.0,29,27.51606525494372,1
9.0,29,28.275293120983655,1
3.0,26,30.76468722023939,1
1.0,29,30.78690429690357,1
