workers,ks,sum_W,sum_W,find
104.0,2,3.428571428571428,133354493.89336343,1
106.0,3,6.857142857142856,615452.065500243,0
38.0,4,8.57142857142857,4501.463294699129,0
78.0,5,11.51020408163265,186313.9146933257,0
92.0,6,11.999999999999996,1199876463.5250788,0
103.0,6,11.999999999999996,1200224326.2522316,0
64.0,7,13.71428571428571,4880.948198487733,0
100.0,7,13.71428571428571,7384.337823291676,0
108.0,7,13.71428571428571,134138774.78141838,0
109.0,8,18.36734693877551,133355918.78429252,0
29.0,9,191.04163863797305,1480929000.3210795,0
33.0,9,24.783673469387754,619238.3230768855,0
82.0,10,28.310204081632655,1199268617.4245565,0
105.0,10,24.0,195034.36272717666,0
46.0,11,30.612244897959187,1348366621.6898186,0
91.0,11,38.38600583090379,2547456981.027238,1
107.0,11,35.349271137026236,1199444802.299071,0
75.0,12,37.06355685131196,3693.1635499050794,0
87.0,12,31.186005830903795,2547451971.8361197,0
97.0,12,59.07840440632728,9568.284547648303,0
99.0,13,39.54372344856309,1199456087.8477771,0
95.0,14,47.1533527696793,2547633673.9067483,1
86.0,15,42.40932944606414,2680807225.711001,0
96.0,15,44.95626822157435,199464.19808997164,0
67.0,16,56.02345689296127,1348199416.259676,0
74.0,16,48.92361516034986,1199450319.0027926,0
98.0,16,42.612244897959194,2680387800.1247625,0
26.0,16,77.60087754688121,1347575553.9965675,0
58.0,17,330.8987627300577,1347577653.3737004,0
84.0,17,82.16199489002305,1200846856.5489366,1
79.0,17,59.41028571428571,2681166985.634157,0
18.0,18,101.839016056235,2681774202.5075946,1
85.0,18,81.33158041292315,1333232641.8922055,0
2.0,19,191.0387448909468,2547804610.806344,0
32.0,19,97.08447754310333,134149126.50792871,0
102.0,19,71.46569120009516,2547643855.0253215,0
71.0,20,62.377049562682224,1200073539.9756699,0
80.0,20,78.02483659019622,1334201272.5737395,0
81.0,21,93.07224846790022,1481745943.4728177,0
83.0,21,72.1309854227405,134957381.8516904,1
48.0,21,201.3563301017651,814647.0552411447,0
3.0,22,461.0850238043805,1347586449.6357021,0
88.0,23,168.08092598780905,820904.7006844569,0
7.0,24,157.60400477774323,2547644424.372699,0
62.0,25,171.26793327413105,1199460441.1852067,0
89.0,25,108.55296959600159,1334210109.7740655,1
57.0,26,123.37607966700094,1199273822.2723103,0
66.0,26,356.61559979200786,2680816999.2425537,0
70.0,26,157.25787060576855,134956992.83491096,0
94.0,26,233.4788422326658,134159620.25440098,0
5.0,26,837.8365427765766,133994753.07943752,0
10.0,26,2054.336963343236,25147.11048252669,0
68.0,26,104.8360539376814,2681006684.942388,0
28.0,27,2167.097640563556,1416244.24066546,0
35.0,27,7239.060176957638,134336617.98342657,0
11.0,27,809.2598998812088,20237.63791742159,0
42.0,27,2156.7605302288594,1200862445.3764393,0
16.0,27,6664.791892789806,134175459.17323853,0
44.0,27,571.3556908772777,1348391375.1158223,0
77.0,27,166.04964047392343,1333415074.8929672,0
52.0,28,1340.4739148683243,2681166830.3927693,0
24.0,29,242.28170893044236,1334213300.5241587,1
17.0,29,885.663549629544,824709.7308611566,0
76.0,29,238.90414870797358,1482534746.2382054,0
4.0,30,416.7790821529862,2681173420.3670707,1
31.0,30,1885.1625863995305,2680999638.2088757,0
45.0,30,302.84906921031194,2681168975.7788363,0
69.0,30,336.028005080693,2681604367.3796167,0
72.0,30,287.2216123354941,2681784398.1377153,1
73.0,30,381.85786560221953,1347774368.4201999,0
19.0,30,548.3090322948403,1333600847.571791,0
30.0,30,850.8980480901616,2680823916.1137304,0
49.0,30,1058.062158797942,2681787483.5405846,1
56.0,30,93778.86039928375,2681788320.596402,1
22.0,30,8534686871.439221,2548436575.945713,1
36.0,30,35401.487345075184,2681792147.2308965,1
41.0,30,44602522.39709197,2681009991.4483166,1
43.0,30,303573.2379687791,1334213983.7430549,0
55.0,30,2034.8180675499539,2681176935.4194713,0
60.0,30,4434.451274832159,1334218150.8130538,0
13.0,31,204931.47987625745,134345133.54540688,0
14.0,31,6880.332738625418,2681781731.563793,1
65.0,31,205.33152383577547,1334212737.8097446,0
37.0,31,74116592931.21901,1334210634.3383732,1
53.0,31,639.2302682420664,2681786026.1259546,0
59.0,31,818.9009940487291,1334211661.136898,0
61.0,31,470.04183435831436,2680818919.4851804,0
1.0,31,7434.879929468418,2681792583.169765,0
6.0,31,2630.449635613437,1334218085.40006,0
9.0,31,82748570633.98485,1482534802.8541179,1
12.0,31,13375325.86583071,2681606882.425085,1
15.0,31,3418.6797864935625,2681789461.9009404,0
20.0,31,90186.31605837321,2681791304.058081,0
34.0,31,244891.98206439748,2681789514.867951,0
39.0,31,703.7220310646144,2548437928.0610023,0
40.0,31,125885.47110690025,2681789162.9129677,0
47.0,31,226483.34941797133,2681789062.0261173,0
54.0,31,176683.9530603556,2681789647.128505,1
90.0,32,330.69168426151737,1334215477.429999,0
51.0,33,4469.586015472855,2681176288.5451922,0
21.0,33,3611.694921149107,1333602509.999268,0
23.0,33,100708.59233016711,2548436471.9423337,0
8.0,33,506.9601382389659,2681002792.9715,0
25.0,33,39999561.53451896,2681174022.031526,1
27.0,33,43621.44663923645,2681789689.235157,0
50.0,33,3947.895693302752,2681790353.458021,0
63.0,33,459.96874658265125,2681790915.730567,0
