workers,ks,sum_W,sum_W,find
106.0,4,6.857142857142856,214.48671070606144,0
38.0,5,8.57142857142857,472.25165630552954,0
103.0,6,11.999999999999996,77328264507089.48,0
104.0,6,11.999999999999996,7002.61682797775,0
64.0,7,13.71428571428571,150053643264503.44,0
92.0,7,13.71428571428571,72725390388001.78,1
100.0,7,13.71428571428571,72725390350162.1,0
108.0,7,13.71428571428571,8966.515061855182,0
109.0,8,20.081632653061224,77328252914021.98,0
82.0,9,24.881632653061224,72725390376723.81,0
33.0,10,29.184839650145772,28295.52177494061,0
46.0,10,28.89795918367347,77328252927950.23,0
78.0,11,28.163265306122454,150053654940218.47,1
107.0,11,33.63498542274053,11648577.940089973,0
91.0,12,32.22857142857143,72725390381947.94,0
105.0,12,27.42857142857143,150053654846302.72,1
75.0,13,38.77784256559767,6944.54126863549,0
87.0,13,33.453061224489794,150053643287387.25,0
97.0,13,62.01717991653136,55136.74124554005,0
18.0,13,38.333227821740934,77328252968539.77,0
99.0,14,37.075591836734695,72725390373911.25,0
79.0,15,46.192793002915444,52714.86466282522,0
84.0,15,48.8284947938359,11638642.547324415,0
67.0,16,52.36398167430238,32234.731377026885,0
95.0,16,55.57084548104957,72725401947907.45,0
96.0,16,46.670553935860056,150053654897610.4,0
98.0,16,39.67346938775511,150053654878403.25,0
26.0,16,77.90175218244973,4940.8814237933975,0
74.0,17,48.92361516034986,150053654871075.47,0
86.0,18,43.15102040816327,77328252965963.12,0
85.0,19,83.34231403581836,150053643337071.66,0
83.0,20,69.69995835068718,150053654864630.1,0
71.0,21,61.70532944606415,77328264543480.36,0
80.0,21,78.61259169223705,16756.167816016907,0
89.0,21,96.9588004997917,72725390358388.61,0
102.0,21,74.17417409412741,72725402052249.58,1
32.0,22,104.60242506496921,150053654859486.9,0
2.0,23,574.7263391888339,150053654899631.78,0
3.0,23,327.3909899108892,77328264504164.69,0
29.0,23,8957.77322361621,150053654969258.22,1
52.0,24,1303.0496258740445,150053654896664.62,0
70.0,24,156.401067607018,150053654885920.56,0
88.0,24,175.79401922085435,72725401969537.75,0
68.0,24,98.55451124713579,150053654909259.94,0
4.0,25,528.6290882840266,72725401942566.36,0
35.0,25,5829.457175962404,150053643292618.62,0
37.0,25,496.5643093392765,150053643328621.2,0
45.0,25,6207.8901488858155,150053654975179.6,1
48.0,25,211.9709073612403,150053654920969.22,0
62.0,25,165.18357361665045,72725402053105.17,0
77.0,25,135.79534369134336,150053643348579.8,0
24.0,25,191.5126660802209,150053654932482.7,0
42.0,25,2725.9470693591966,150053654927692.2,0
57.0,25,128.0649550924086,72725390430166.95,0
65.0,25,188.98988720681825,150053643325366.56,0
66.0,25,280.38078361601856,150053643380865.7,0
94.0,25,230.10149529241332,150053654950509.16,0
5.0,25,640.5857387322565,150053643366407.47,0
10.0,25,125068.89887965345,150053654980314.6,1
90.0,25,433.04297350630833,150053654980567.0,1
11.0,25,721.2114493705856,150053654927044.12,0
14.0,25,2255205.5826727166,150053654930475.25,1
17.0,25,992.0916715415683,150053654906921.12,0
19.0,25,502.17660330875873,72725402003795.73,0
21.0,25,2390985.055930864,150053654940015.28,1
28.0,25,1347952.898475574,150053654955588.9,1
55.0,25,1727.1218181269664,150053654957945.97,0
59.0,25,820.3945104026022,150053654979255.16,0
60.0,25,4431.2103434109795,150053654982739.53,0
1.0,25,5762.0902086639535,150053654930543.97,0
25.0,25,11462.623063271465,150053654939010.62,0
41.0,25,403327.9535277369,150053654974738.28,1
43.0,25,249619.98153423547,150053654910306.8,0
58.0,26,30798.515629055048,150053654974864.16,1
7.0,27,157.81444191826404,150053654973994.94,0
49.0,28,212.98956664149583,150053643367104.4,0
72.0,28,217.9215197145195,150053654936459.34,1
73.0,28,306.65370934398777,77328253026491.0,0
16.0,29,6454.497045518064,72725401971461.98,0
44.0,29,485.9400014709106,150053654933009.84,0
81.0,29,139.57940319813295,150053654889302.28,1
31.0,29,2366.433636234009,150053654878009.75,0
56.0,29,899.2542113894267,150053654932330.66,0
23.0,29,100516.24453216248,150053654971149.28,0
36.0,29,267607.9577067875,150053654978817.16,1
50.0,29,1671.1593685984353,150053643342635.06,0
51.0,29,4466.704743540231,150053654892692.47,0
8.0,29,547.7678335989079,150053654973183.72,0
15.0,29,1169.564105376639,150053654959024.6,0
20.0,29,6108931980169050.0,72725402069740.48,1
27.0,29,6831.02765935235,150053654912878.3,0
34.0,29,266903.3510672688,150053654978798.22,0
39.0,29,25511.97991932094,150053654980299.34,0
40.0,29,129708.21347965395,150053654911607.34,0
47.0,29,156643.89729583694,150053654940169.7,0
63.0,29,483.8716061511414,150053654931840.22,0
69.0,29,576.3494281290913,150053654978488.94,1
76.0,30,227.52759995702797,77328264587733.44,0
22.0,31,2503.0018250787425,150053654960621.38,0
12.0,31,810915495.1337706,150053643398691.12,1
6.0,32,2814.2031688700504,150053654942335.72,0
9.0,32,12144.052281846045,150053654957818.4,0
13.0,32,6108932788910266.0,77328264639221.19,1
30.0,32,345.1931839739424,150053643395940.8,0
53.0,32,192858.99779856863,150053654978587.56,1
54.0,32,9757.217449620726,150053654982749.8,0
61.0,32,509.5232146510117,150053643389960.47,0
