woekers,ks,Ki,find
107.0,2,0.9626454309262886,1
113.0,3,1.6235233509174485,0
117.0,3,1.6235233509174485,0
100.0,4,2.0023662017662067,0
97.0,5,2.2255097530804164,1
118.0,5,2.2600061888238923,1
105.0,5,2.322587760300895,0
115.0,6,2.545253772719921,0
114.0,7,2.5650338811706384,0
110.0,8,2.6536284407934225,0
112.0,8,2.6773295602407146,0
120.0,8,2.6773295602407146,1
111.0,8,2.6782546298847953,0
109.0,7,2.7325332017837867,1
90.0,8,2.799683707042609,0
119.0,9,2.8233977716412957,1
95.0,11,2.9253970144187083,1
91.0,10,2.9595879774924856,0
104.0,12,3.0026233433112894,1
93.0,11,3.0408737672347037,1
116.0,13,3.060440169699409,1
79.0,13,3.1103153710829385,1
101.0,13,3.122551401909558,1
80.0,13,3.1631221951699633,0
103.0,15,3.220731270057212,0
102.0,13,3.2335051850804675,1
108.0,15,3.258424203331729,1
81.0,14,3.2615023735821067,0
84.0,16,3.5168041169276805,0
106.0,20,3.5409400342859563,1
92.0,20,3.5538810456274286,0
98.0,20,3.558767720498447,0
89.0,19,3.6008023995956684,1
64.0,17,3.623105976673982,0
67.0,20,3.626930418642913,0
52.0,17,3.6449106300097185,0
86.0,22,3.6663143282382884,1
77.0,19,3.670831745667047,0
99.0,18,3.6757026667056314,1
87.0,19,3.68727672150736,1
45.0,19,3.754704386201698,0
78.0,20,3.763366768283662,0
88.0,22,3.769586162075767,0
96.0,22,3.7773581245396692,1
56.0,19,3.801387637728082,0
46.0,20,3.80927239760707,0
22.0,17,3.815510582809532,0
75.0,22,3.8287387382045073,1
83.0,22,3.828933895370833,0
43.0,21,3.841107548302248,0
4.0,16,3.871760104265947,0
62.0,21,3.8722175787316075,0
47.0,17,3.919249971548324,0
82.0,25,3.9344409581780377,1
94.0,24,3.9955926838536993,1
58.0,24,4.08086679535726,0
74.0,27,4.091672777714449,0
54.0,24,4.110752639492275,0
9.0,19,4.112381429211194,0
69.0,27,4.131532427859419,1
5.0,19,4.145656352096015,0
37.0,19,4.170348610459206,0
42.0,24,4.180591704452481,0
71.0,27,4.212281110444554,1
57.0,24,4.234791679773647,0
76.0,27,4.249233870807355,1
68.0,27,4.261423657975174,1
60.0,27,4.3126790154787,0
11.0,22,4.326382720397243,0
73.0,29,4.342617272624345,1
34.0,24,4.478579966008526,0
28.0,26,4.495196949044183,0
61.0,27,4.5529024317893985,1
20.0,27,4.58527944593301,0
70.0,28,4.681432871631572,1
14.0,27,4.686896317395169,0
55.0,27,4.795832965137519,0
33.0,24,4.907908091443527,0
85.0,27,4.908005356768072,1
12.0,24,4.972905311773894,0
6.0,23,4.998806950254588,0
66.0,27,5.025509413650966,1
48.0,29,5.0564705151691305,0
63.0,27,5.079543218622469,1
59.0,27,5.084339638419873,1
36.0,27,5.400487528484913,0
72.0,27,5.446089776918162,1
19.0,27,5.470457805616395,0
31.0,27,5.513650744484554,0
53.0,30,5.526396054952899,1
51.0,27,5.9270303854412605,1
65.0,29,5.974469223778086,1
50.0,29,6.163329431995813,1
10.0,28,6.376968649489117,0
18.0,27,6.547807713438026,0
49.0,27,6.614954220558826,1
29.0,30,7.2659681863733,0
44.0,30,8.098070446398568,1
41.0,27,8.522111297655556,1
24.0,27,8.767134215215549,0
16.0,30,8.959910498277672,0
8.0,30,9.340864571951181,0
40.0,27,9.397174639219651,1
35.0,29,10.370214756708018,1
38.0,30,10.613878652843795,1
39.0,27,10.948734843139698,1
30.0,30,11.222104057305033,1
32.0,30,11.459663977800107,1
27.0,29,13.625826648603352,1
25.0,30,14.659738038853135,1
26.0,30,14.728549750531652,1
21.0,30,15.704576647641966,1
23.0,27,16.08373108359866,1
17.0,30,20.028761656022365,1
15.0,30,21.91327672049752,1
13.0,30,24.60804024943837,1
7.0,30,25.70601120011103,1
2.0,30,34.04040657532856,1
1.0,30,35.118383801906205,1
3.0,30,35.17316261324376,1
