workers,ks,KKKj,find
115.0,9,3.644161601754734,0
111.0,7,7.359736230452148,0
64.0,13,7.462547492758951,0
118.0,5,9.410565177471625,0
93.0,6,9.834395792737007,0
76.0,13,10.229534635370088,0
63.0,18,10.797266380339204,0
66.0,22,10.98151906071812,0
84.0,22,11.012195965741801,0
9.0,20,11.107895241669365,0
100.0,3,11.258901833559378,0
107.0,4,11.746339909247354,1
112.0,7,11.75604497681941,0
90.0,7,11.874648490987395,0
109.0,14,12.127899428623083,1
97.0,7,12.286306263037154,0
105.0,10,12.360358321523847,1
117.0,9,12.40509291547647,1
104.0,12,12.46465527930794,0
120.0,11,12.532128569712418,0
113.0,8,12.534210778223212,1
95.0,12,12.679963551889156,0
108.0,15,12.728196104259013,1
110.0,12,12.741835295515342,0
23.0,22,12.864421992996688,0
73.0,14,12.911973993077247,0
43.0,22,12.915877798726125,0
106.0,15,12.920848234714656,0
119.0,15,12.929759401075808,1
114.0,14,12.967534551985816,1
116.0,16,12.999959369955418,1
79.0,17,13.036212270477971,1
96.0,19,13.099844268762615,0
102.0,16,13.142508715255467,0
80.0,17,13.177356916787689,1
98.0,23,13.194448733257047,0
101.0,20,13.207446158789104,1
54.0,22,13.273219530592792,0
83.0,20,13.284045951679385,0
67.0,23,13.326319602892628,0
86.0,21,13.345520629515917,1
87.0,22,13.35426407685635,1
20.0,22,13.391539690760474,0
89.0,21,13.408813766828768,1
103.0,23,13.4123312087151,1
58.0,25,13.440940029556165,0
92.0,25,13.491190113246581,1
91.0,21,13.49551337692236,1
34.0,26,13.505452252089157,0
30.0,25,13.517459317917234,0
75.0,24,13.528009588646402,0
5.0,25,13.528135584095413,0
88.0,24,13.53582819262214,1
94.0,25,13.537455368509741,1
65.0,25,13.548840680729798,0
99.0,24,13.548940660475893,1
71.0,25,13.603735072531332,0
78.0,25,13.61470859480174,0
27.0,25,13.619991256321594,0
68.0,25,13.635494338364154,1
81.0,25,13.641895629411,1
62.0,25,13.647037346084804,0
37.0,25,13.65656044229634,0
69.0,25,13.666275308334663,0
82.0,25,13.670988670836032,1
77.0,27,13.694850161459389,1
45.0,25,13.747247244397755,0
44.0,25,13.780894205947376,0
74.0,28,13.807791464662682,1
55.0,27,13.886558445680958,0
85.0,25,13.901225184812182,1
61.0,25,13.935377814024488,1
39.0,28,13.940744511072673,0
60.0,25,13.971674993739741,0
11.0,25,14.00340841656313,0
12.0,25,14.023096210626505,0
72.0,28,14.042925732868044,1
70.0,28,14.059906349566338,1
33.0,25,14.075276696728203,0
57.0,28,14.185164556310841,1
36.0,29,14.228561835575206,0
35.0,25,14.248302809846804,0
25.0,28,14.332348946294672,0
48.0,28,14.336009629963023,0
13.0,29,14.380136468805084,0
52.0,30,14.470196405220607,1
6.0,25,14.511777002831487,0
59.0,30,14.523020145786228,1
50.0,29,14.55578950451065,1
41.0,28,14.631229521136026,0
29.0,29,14.728433860637995,0
3.0,28,14.775065663191441,0
53.0,30,14.79295405691147,1
17.0,28,14.832029348150707,0
32.0,28,15.035104221403618,0
49.0,29,15.035738662997089,1
51.0,29,15.081656476005392,1
56.0,30,15.405999666508121,1
47.0,30,15.486499141077637,1
38.0,30,15.803785511537892,1
42.0,28,15.838302543785193,1
40.0,28,15.925853918430514,1
46.0,28,16.3107433362228,1
18.0,28,18.236627313059973,1
22.0,30,18.493589647909626,1
31.0,30,18.642861473891795,1
26.0,28,18.65947583097301,1
28.0,28,19.353375090809333,1
21.0,28,19.428024308772812,1
24.0,30,20.366155463149465,1
15.0,30,21.71207646624115,1
19.0,29,22.03770171382617,1
16.0,28,23.28288054787011,1
1.0,30,23.729013732566585,1
8.0,30,23.797727501012517,1
4.0,28,23.884078984121516,1
7.0,28,23.90702984694221,1
14.0,30,23.92984721201163,1
10.0,30,24.08038606684719,1
2.0,30,24.116943977841945,1
