workers,ks,KKKj,find
105.0,6,5.784982558112815,0
90.0,8,6.284039744839585,0
4.0,20,7.283704439038093,0
61.0,14,7.609612597981543,0
63.0,18,8.865422759184725,0
110.0,13,10.439931856308263,0
108.0,7,10.712160544134022,0
119.0,14,11.192905212406666,0
21.0,22,11.19787889719877,0
64.0,20,11.314973381920428,0
43.0,24,11.721093831121069,0
50.0,28,11.994541675510114,0
5.0,26,12.030742397635404,0
114.0,9,12.22683779720481,0
118.0,10,12.236222792828249,0
113.0,5,12.570524587808555,0
93.0,6,12.743455848138257,0
40.0,21,13.052433185518309,0
62.0,26,13.127872291180362,0
97.0,11,13.171437533137238,1
120.0,11,13.174974629619703,1
47.0,23,13.237410876149506,0
100.0,13,13.25575916228879,1
23.0,24,13.295638960143354,0
42.0,29,13.34176454703261,0
116.0,14,13.381186861432804,0
104.0,15,13.390842644267508,1
112.0,12,13.452999600334504,0
37.0,29,13.509167600104687,0
81.0,16,13.516286770033483,0
80.0,16,13.520594724834027,1
20.0,30,13.526250722906617,0
117.0,18,13.54242408406622,1
111.0,18,13.592269050353913,1
95.0,15,13.595379035734325,1
89.0,18,13.596516013668802,0
82.0,17,13.618722349415405,0
94.0,20,13.678033892156558,0
101.0,17,13.704346628814205,1
102.0,20,13.713272057815844,1
103.0,17,13.738074720675135,0
52.0,20,13.739737282535307,0
109.0,17,13.763445606032192,1
92.0,24,13.782690014294857,1
84.0,21,13.796365888795119,0
79.0,19,13.806477169574705,0
115.0,19,13.85387715226268,1
99.0,18,13.853978667660698,1
12.0,28,13.866395300391861,0
86.0,29,13.896224789597627,1
56.0,24,13.952609585325318,0
75.0,29,13.955475654698509,0
98.0,23,13.99177432862193,0
77.0,29,14.004539494251926,0
70.0,26,14.026666541639567,0
68.0,23,14.02907493365723,0
106.0,28,14.041440208589057,1
91.0,24,14.067220446623764,1
54.0,25,14.081169306450718,0
67.0,27,14.087336939040771,1
87.0,24,14.112150578818394,1
96.0,28,14.155801968054945,1
57.0,29,14.169005690592273,0
74.0,29,14.193751445107873,0
88.0,29,14.210325400231621,1
83.0,28,14.241304147026405,1
69.0,29,14.253192667772606,0
73.0,32,14.323462108918712,1
34.0,31,14.338930968242643,0
33.0,29,14.35848808724554,0
14.0,31,14.39401508505355,0
76.0,34,14.410247690924695,1
51.0,34,14.430259676315831,0
71.0,34,14.4612173446001,1
66.0,33,14.523464269263872,1
60.0,32,14.581001716744915,0
78.0,32,14.60282541164512,1
19.0,33,14.856574395860694,0
59.0,37,14.873493530668771,1
55.0,34,14.874388892091705,0
65.0,36,14.877715541575041,1
85.0,36,14.912210264401681,1
48.0,35,14.955757239552295,0
53.0,37,15.012936516296953,1
49.0,36,15.12686528562535,1
72.0,36,15.17020777960898,1
44.0,36,15.586242746596866,1
45.0,36,15.659345900465453,1
10.0,36,15.8440003337948,0
18.0,34,16.006028281759267,0
58.0,36,16.009206861657386,1
3.0,35,16.109962960089028,0
29.0,37,16.131644577251414,0
41.0,37,16.285412233398464,1
38.0,37,16.54965430349188,1
46.0,37,16.58558662850328,1
39.0,37,17.099459266190575,1
36.0,37,17.127895026129575,1
30.0,37,17.17586746417676,1
27.0,37,17.615016249974197,1
35.0,37,17.82050061712837,1
32.0,37,18.262986811630725,1
2.0,36,18.320294546630144,0
8.0,37,18.32926778537032,0
26.0,37,18.51927655824469,1
22.0,37,18.71398631769714,1
31.0,37,18.757326434189544,1
24.0,37,19.186545018442274,1
25.0,37,19.4337607481449,1
17.0,37,19.51638934247897,1
28.0,37,19.874938144768027,1
15.0,37,20.663846840019787,1
7.0,37,22.684614427798742,1
11.0,37,22.744444980355908,1
16.0,37,22.80622910483394,1
13.0,37,23.345654789731086,1
9.0,37,24.731947623438653,1
1.0,37,25.31784688001526,1
6.0,37,25.358636995285927,1
