workers,ks,KKKj,find
97.0,7,3.063697375362314,0
100.0,8,5.462438511747127,0
22.0,16,5.550608655149927,0
116.0,8,5.550663808687212,0
81.0,17,6.104891242624535,0
105.0,9,6.178240701979589,1
94.0,16,6.228470575793105,0
40.0,21,6.452936744997917,0
93.0,7,7.249181711443397,0
117.0,10,8.341063929104257,0
104.0,15,8.653427268243473,0
112.0,12,8.660360544165835,0
89.0,16,8.755794939005106,0
68.0,20,8.865235930841365,0
91.0,15,8.965081792821831,0
66.0,21,9.020705023934632,0
4.0,18,9.191239432487128,0
46.0,23,9.409171033884444,0
11.0,25,9.409930349838035,0
82.0,25,9.436694565529233,1
54.0,24,9.638838877770922,0
13.0,27,10.252867705000142,0
107.0,5,11.662064682516931,1
113.0,6,12.091961891623999,0
120.0,10,12.208744865637357,0
90.0,10,12.232213387496717,0
119.0,11,12.238981976716776,0
111.0,11,12.245581775564018,1
115.0,10,12.257067792339459,0
95.0,12,12.302340921266072,0
114.0,14,12.426990092218832,0
106.0,15,12.468947704783137,0
101.0,15,12.48185631242399,0
118.0,12,12.509551300342444,1
80.0,15,12.51187453584267,1
108.0,15,12.52003753589442,0
79.0,16,12.541484712308256,0
99.0,13,12.622840248470702,0
92.0,19,12.663095538364026,0
109.0,16,12.771084805856134,1
110.0,17,12.776316386676108,1
76.0,19,12.83035577011417,0
70.0,21,12.9029835802204,0
88.0,23,12.923903426848865,0
102.0,19,12.955077432467466,1
103.0,21,12.983259375510833,1
85.0,26,13.006111978493145,0
86.0,21,13.01355690122488,0
67.0,22,13.026723372799253,0
96.0,21,13.030779978398002,1
78.0,24,13.033906047060425,0
87.0,21,13.123384803853206,1
56.0,21,13.16029492724414,0
45.0,25,13.162868479914835,0
98.0,24,13.17439715531728,1
65.0,25,13.189781804109742,0
83.0,25,13.213054373680123,0
75.0,25,13.252739139017935,1
77.0,27,13.302538745082423,1
47.0,27,13.302571095725657,0
73.0,29,13.348960568011464,1
1.0,23,13.35798670264698,0
61.0,25,13.3588984742169,1
74.0,27,13.3653315047351,1
23.0,23,13.367857908852127,0
84.0,29,13.369971009341857,1
71.0,27,13.371075563879462,0
62.0,25,13.383417387849512,0
57.0,27,13.47881486234955,0
69.0,32,13.483059750235128,1
44.0,27,13.527562593091195,0
14.0,29,13.555799482112732,0
60.0,25,13.571290296151224,0
27.0,28,13.5807470570522,0
52.0,29,13.602954778214329,1
59.0,29,13.613757128921407,1
63.0,27,13.66075817570383,1
51.0,29,13.66177771955534,0
33.0,25,13.6769706792584,0
72.0,29,13.710517116017638,1
58.0,32,13.721303199763508,1
26.0,30,13.81921507755177,0
20.0,25,13.826665439121644,0
64.0,33,13.870545320799987,1
31.0,32,13.871315783646775,0
6.0,26,13.9388311719718,0
25.0,32,13.965972909444648,0
36.0,29,13.967116084626351,0
12.0,26,13.985340821885332,0
39.0,29,14.002236059544277,0
50.0,29,14.075371262104625,1
15.0,29,14.116921972972968,0
48.0,29,14.206794809126864,0
49.0,29,14.243021264883815,1
53.0,32,14.256304427771248,1
55.0,32,14.320990797010731,1
38.0,31,14.470658178843093,0
10.0,27,14.510572830788497,0
37.0,29,14.671715851368967,1
43.0,34,14.74961632912455,1
41.0,34,14.846546917688013,1
42.0,29,15.41809683564534,1
30.0,34,15.441657761392419,1
17.0,29,16.01841803406066,0
24.0,33,16.074105138882715,0
32.0,34,16.40710216238833,1
29.0,34,16.477788666145464,1
35.0,29,16.48241407816964,1
28.0,29,16.76580898010578,1
21.0,34,16.995059486785053,1
7.0,34,17.08142235988572,0
16.0,34,17.147195532834733,0
34.0,34,17.316620304380653,1
19.0,34,17.390955466666238,1
9.0,34,19.044174856568674,1
18.0,34,19.78682804423644,1
5.0,34,19.835130424415777,1
8.0,34,19.83627156856137,1
3.0,34,23.47126862076947,1
2.0,34,23.48339083037864,1
