day,hour,minute,second,question,worker,answer,gt
0,0,0,0,491,10,2,2
0,0,0,0,147,5,2,2
0,0,0,0,385,1,2,2
0,0,0,0,447,56,1,2
0,0,0,0,732,1,1,1
0,0,0,0,380,62,1,1
0,0,0,0,136,30,2,1
0,0,0,0,90,47,1,1
0,0,0,0,107,3,2,2
0,0,0,0,581,5,1,2
0,0,0,0,479,29,2,2
0,0,0,0,92,11,2,1
0,0,0,0,414,3,1,1
0,0,0,0,702,29,1,1
0,0,0,0,715,46,1,2
0,0,0,0,713,26,2,2
0,0,0,0,296,27,1,1
0,0,0,0,144,10,1,1
0,0,0,0,343,11,1,2
0,0,0,0,424,10,1,1
0,0,0,0,568,10,2,1
0,0,0,0,547,34,2,2
0,0,0,0,218,1,2,1
0,0,0,0,248,11,1,1
0,0,0,0,595,3,2,2
0,0,0,0,418,1,1,1
0,0,0,0,363,29,2,2
0,0,0,0,626,19,1,1
0,0,0,0,463,4,2,2
0,0,0,0,547,30,2,2
0,0,0,0,406,1,2,1
0,0,0,0,457,4,2,2
0,0,0,0,375,5,2,2
0,0,0,0,608,10,1,1
0,0,0,0,454,5,1,1
0,0,0,0,591,10,1,2
0,0,0,0,107,72,2,2
0,0,0,0,528,53,1,1
0,0,0,0,135,30,2,2
0,0,0,0,239,34,2,2
0,0,0,0,605,26,2,2
0,0,0,0,235,88,2,2
0,0,0,0,587,26,2,2
0,0,0,0,618,11,1,1
0,0,0,0,781,1,2,2
0,0,0,0,175,30,2,2
0,0,0,0,99,11,1,2
0,0,0,0,253,10,1,2
0,0,0,0,558,1,2,1
0,0,0,0,62,14,1,1
0,0,0,0,566,3,1,1
0,0,0,0,145,21,2,2
0,0,0,0,224,27,1,1
0,0,0,0,371,14,2,2
0,0,0,0,304,30,1,1
0,0,0,0,550,47,1,1
0,0,0,0,491,14,2,2
0,0,0,0,645,14,1,2
0,0,0,0,481,5,1,2
0,0,0,0,227,1,1,2
0,0,0,0,454,52,2,1
0,0,0,0,194,25,2,1
0,0,0,0,28,1,2,1
0,0,0,0,766,49,1,1
0,0,0,0,541,102,1,2
0,0,0,0,777,51,1,2
0,0,0,0,405,5,1,2
0,0,0,0,259,29,2,2
0,0,0,0,602,5,2,1
0,0,0,0,352,29,1,1
0,0,0,0,515,45,1,2
0,0,0,0,489,3,2,2
0,0,0,0,728,10,1,1
0,0,0,0,521,5,1,2
0,0,0,0,576,25,1,1
0,0,0,0,297,69,1,2
0,0,0,0,99,30,2,2
0,0,0,0,389,14,2,2
0,0,0,0,791,26,2,2
0,0,0,0,209,11,2,2
0,0,0,0,664,14,2,1
0,0,0,0,327,27,2,2
0,0,0,0,637,5,2,2
0,0,0,0,677,64,1,2
0,0,0,0,338,26,1,1
0,0,0,0,269,66,1,2
0,0,0,0,385,67,2,2
0,0,0,0,274,19,1,1
0,0,0,0,386,10,1,1
0,0,0,0,654,4,2,1
0,0,0,0,206,3,1,1
0,0,0,0,85,64,1,2
0,0,0,0,443,3,2,2
0,0,0,0,116,1,2,1
0,0,0,0,754,3,1,1
0,0,0,0,32,1,2,1
0,0,0,0,710,10,1,1
0,0,0,0,795,34,1,2
0,0,0,0,628,10,1,1
0,0,0,0,95,38,2,2
0,0,0,0,222,11,1,1
0,0,0,0,573,5,1,2
0,0,0,0,156,10,1,1
0,0,0,0,628,26,1,1
0,0,0,0,125,1,1,2
0,0,0,0,641,26,1,2
0,0,0,0,67,3,2,2
0,0,0,0,316,1,2,1
0,0,0,0,452,21,1,1
0,0,0,0,211,11,2,2
0,0,0,0,554,26,1,1
0,0,0,0,541,4,2,2
0,0,0,0,473,5,2,2
0,0,0,0,526,3,1,1
0,0,0,0,25,45,1,2
0,0,0,0,553,3,1,2
0,0,0,0,701,53,2,2
0,0,0,0,793,29,2,2
0,0,0,0,172,38,1,1
0,0,0,0,196,3,1,1
0,0,0,0,478,11,1,1
0,0,0,0,142,49,1,1
0,0,0,0,491,21,2,2
0,0,0,0,231,3,1,2
0,0,0,0,540,90,1,1
0,0,0,0,721,53,2,2
0,0,0,0,766,68,1,1
0,0,0,0,29,10,1,2
0,0,0,0,43,10,2,2
0,0,0,0,797,11,2,2
0,0,0,0,228,1,2,1
0,0,0,0,770,3,2,1
0,0,0,0,14,21,2,1
0,0,0,0,632,21,2,1
0,0,0,0,785,5,1,2
0,0,0,0,10,5,1,1
0,0,0,0,243,46,2,2
0,0,0,0,745,19,2,2
0,0,0,0,604,38,1,1
0,0,0,0,785,53,2,2
0,0,0,0,646,26,2,1
0,0,0,0,271,30,1,2
0,0,0,0,320,19,1,1
0,0,0,0,720,38,1,1
0,0,0,0,528,14,1,1
0,0,0,0,260,51,1,1
0,0,0,0,243,30,2,2
0,0,0,0,348,26,1,1
0,0,0,0,475,10,2,2
0,0,0,0,623,3,2,2
0,0,0,0,627,5,1,2
0,0,0,0,613,78,2,2
0,0,0,0,5,45,2,2
0,0,0,0,181,1,2,2
0,0,0,0,764,1,1,1
0,0,0,0,20,56,1,1
0,0,0,0,784,91,1,1
0,0,0,0,388,11,2,1
0,0,0,0,256,54,1,1
0,0,0,0,155,1,2,2
0,0,0,0,559,47,1,2
0,0,0,0,599,53,2,2
0,0,0,0,296,53,1,1
0,0,0,0,799,47,2,2
0,0,0,0,436,4,1,1
0,0,0,0,5,25,1,2
0,0,0,0,525,14,2,2
0,0,0,0,193,29,1,2
0,0,0,0,88,10,2,1
0,0,0,0,366,45,2,1
0,0,0,0,797,21,1,2
0,0,0,0,497,29,2,2
0,0,0,0,444,1,1,1
0,0,0,0,580,26,2,1
0,0,0,0,770,29,1,1
0,0,0,0,403,10,2,2
0,0,0,0,587,5,2,2
0,0,0,0,509,25,2,2
0,0,0,0,733,5,2,2
0,0,0,0,64,29,1,1
0,0,0,0,382,1,2,1
0,0,0,0,413,4,2,2
0,0,0,0,292,29,1,1
0,0,0,0,543,114,2,2
0,0,0,0,488,62,1,1
0,0,0,0,477,10,2,2
0,0,0,0,14,27,2,1
0,0,0,0,350,54,2,1
0,0,0,0,793,14,1,2
0,0,0,0,755,4,2,2
0,0,0,0,61,21,1,2
0,0,0,0,764,4,2,1
0,0,0,0,261,56,2,2
0,0,0,0,110,34,2,1
0,0,0,0,566,10,1,1
0,0,0,0,189,29,1,2
0,0,0,0,784,4,2,1
0,0,0,0,778,10,1,1
0,0,0,0,168,47,2,1
0,0,0,0,102,4,1,1
0,0,0,0,686,4,2,1
0,0,0,0,650,34,2,1
0,0,0,0,211,89,2,2
0,0,0,0,654,56,1,1
0,0,0,0,441,25,2,2
0,0,0,0,587,4,1,2
0,0,0,0,586,1,2,1
0,0,0,0,532,10,1,1
0,0,0,0,335,10,2,2
0,0,0,0,262,26,1,1
0,0,0,0,397,3,2,2
0,0,0,0,93,4,2,2
0,0,0,0,392,4,1,1
0,0,0,0,355,1,2,2
0,0,0,0,511,56,2,2
0,0,0,0,270,3,2,1
0,0,0,0,229,19,1,2
0,0,0,0,506,25,1,1
0,0,0,0,173,45,2,2
0,0,0,0,557,3,2,2
0,0,0,0,773,1,1,2
0,0,0,0,542,25,1,1
