woekers,ks,Ki,find
107.0,1,0.2694982503663434,0
93.0,2,1.5119515752603436,0
97.0,3,1.791759469228055,0
100.0,3,1.791759469228055,0
90.0,4,2.1904298866989804,0
118.0,5,2.2255097530804164,0
113.0,6,2.4533171989772344,1
99.0,6,2.4554863997765333,0
105.0,6,2.479778399704406,0
95.0,7,2.5138164352324135,0
112.0,7,2.5670581754336386,1
116.0,8,2.6184380424125226,1
101.0,8,2.6317995774828997,0
115.0,8,2.656532611591296,0
120.0,8,2.6679834937346385,0
102.0,8,2.724984650142877,0
119.0,9,2.745395647403005,0
108.0,9,2.77879998223906,1
111.0,9,2.833408005886701,1
114.0,10,2.864273096650642,0
106.0,11,2.9160070670929104,0
80.0,10,2.917226317499846,0
117.0,11,2.9253970144187083,1
109.0,11,2.971993902867682,1
104.0,12,3.0273633719429744,0
73.0,12,3.103160795870906,0
79.0,13,3.1103153710829385,1
110.0,14,3.1213894876944437,1
91.0,13,3.2028581548190314,0
89.0,15,3.2737794701023546,0
67.0,16,3.2763707974765772,0
96.0,16,3.3482298153013463,0
82.0,14,3.361891790889967,0
92.0,17,3.4011857197185753,0
103.0,18,3.473099866094234,1
61.0,17,3.484315772474438,0
68.0,18,3.4948266919373765,0
52.0,14,3.5065619244149167,0
84.0,16,3.562964115477504,0
4.0,14,3.6154011245434976,0
21.0,14,3.616984813192098,0
22.0,16,3.627317475934687,0
66.0,19,3.63533989029754,0
56.0,17,3.678942629956163,0
86.0,25,3.699353118102894,1
77.0,21,3.7055397019964484,0
70.0,18,3.7325140368467222,0
87.0,21,3.747140837430047,0
62.0,21,3.7715756781771264,0
98.0,23,3.7865557630987023,1
75.0,21,3.796635668659637,0
71.0,24,3.8219680486853935,0
88.0,21,3.855354970965929,0
81.0,20,3.856445031178872,1
83.0,25,3.9138607236204725,0
85.0,25,3.981606468420881,0
94.0,25,3.99387003793732,1
59.0,25,4.002835097733666,0
74.0,25,4.02073703820984,0
69.0,28,4.058553790546714,0
40.0,21,4.0804875800665315,0
54.0,24,4.0968404532574825,0
50.0,26,4.110058620978197,0
76.0,25,4.156621215415315,1
46.0,18,4.166909277972815,0
23.0,16,4.174772261503153,0
78.0,25,4.218842213908379,1
57.0,25,4.242265724541217,0
58.0,25,4.2484894377266,0
42.0,25,4.272745720068175,0
20.0,22,4.301683695285776,0
28.0,21,4.306600652066881,0
9.0,21,4.339612221482664,0
27.0,27,4.368056694847779,0
72.0,25,4.426145490453616,1
35.0,25,4.440424139031467,0
12.0,21,4.490594993965338,0
44.0,28,4.505764068519648,0
14.0,25,4.549262944870251,0
1.0,25,4.576820024302191,0
25.0,25,4.604633285507495,0
60.0,25,4.739479816161098,0
26.0,25,4.7708433591410575,0
49.0,28,4.79462791541336,0
13.0,25,4.843280907532599,0
33.0,28,4.961115275789099,0
63.0,21,4.996161849195188,1
53.0,28,5.11952129611935,1
65.0,25,5.124447420159956,1
55.0,25,5.140581263604053,0
64.0,25,5.313550085244907,1
36.0,28,5.515100240251608,0
31.0,25,5.550061036629177,0
51.0,28,5.650729020928364,1
48.0,29,5.6606311079787295,1
38.0,29,5.810350374766134,0
41.0,25,6.157590108235502,0
3.0,25,6.433088743382725,0
18.0,25,6.505074576721945,0
32.0,29,6.843981847957005,0
45.0,25,6.9721333020253775,1
29.0,28,7.2522945429936545,0
24.0,29,7.944098353543396,0
43.0,28,8.126627294626317,1
37.0,29,8.275360936639057,1
47.0,25,8.378277734756056,1
7.0,28,9.589489267646071,0
16.0,28,9.68532136194312,0
30.0,25,9.803116018862768,1
34.0,28,9.874492207500257,1
39.0,28,9.882636308425443,1
15.0,25,10.170968315559993,0
17.0,28,10.944773634620645,0
8.0,28,11.060052650619093,0
19.0,28,15.774439898929112,1
11.0,25,22.164108559154016,1
5.0,28,23.787213551799915,1
10.0,28,24.901228191949645,1
2.0,28,26.740858434196515,1
6.0,29,26.747133549562047,1
