woekers,ks,Ki,find
113.0,3,1.3681105390344532,0
93.0,4,1.9356005054539454,0
97.0,4,1.9356005054539454,0
105.0,4,1.9841823796807692,1
111.0,5,2.1366294803472203,0
117.0,6,2.2639902736484805,0
99.0,6,2.3390206209363473,0
90.0,6,2.3846846678889486,0
118.0,7,2.393745871391023,0
109.0,8,2.583941606669047,0
95.0,9,2.6394736493728663,0
120.0,9,2.666802855641799,0
108.0,9,2.734233003879087,0
116.0,10,2.7553959807563393,0
115.0,9,2.75694943490808,0
112.0,10,2.7795552693917434,1
100.0,11,2.787974551573158,1
80.0,10,2.835713965617522,0
102.0,11,2.932325531749421,0
110.0,13,2.9810283769360835,0
91.0,12,2.9878097795327734,0
114.0,13,2.995455228884387,0
104.0,14,3.053670502246892,0
81.0,13,3.073553412659663,0
119.0,15,3.116364319767693,1
79.0,15,3.14237158724396,0
73.0,15,3.2223782116784974,0
61.0,15,3.2495438938544883,0
87.0,16,3.274130435270939,0
76.0,15,3.3169473906658262,0
96.0,17,3.3470052842729117,0
101.0,17,3.3543371614813964,1
103.0,18,3.379034046159803,1
67.0,20,3.4206746563148718,0
89.0,20,3.473913919113483,0
86.0,20,3.4886375626480426,0
106.0,22,3.5035693920870488,1
82.0,19,3.522583797107643,0
68.0,24,3.690457569124706,0
92.0,25,3.6980513730301965,1
43.0,22,3.7412749085250385,0
66.0,22,3.7486941105549025,0
77.0,25,3.7673918170177485,0
75.0,29,3.861123075585126,0
98.0,29,3.8654984866334097,1
21.0,19,3.8714010760509665,0
78.0,25,3.920852538849153,0
83.0,27,3.9378939067309933,0
70.0,25,3.9741303588449597,0
69.0,29,3.9747436230029596,0
40.0,23,3.996486147118473,0
71.0,29,4.061069470277261,0
88.0,29,4.075850467425082,0
62.0,28,4.0816383371253115,0
85.0,32,4.082442682332303,0
42.0,26,4.091792583895195,0
94.0,28,4.117247697416252,1
54.0,31,4.16106632927632,0
59.0,32,4.174249587250392,0
74.0,32,4.1746809088321335,1
23.0,21,4.204833499736587,0
9.0,22,4.20751332121562,0
50.0,30,4.231616373162183,0
57.0,29,4.239737160895843,0
5.0,22,4.265224202315507,0
20.0,24,4.281029711429862,0
53.0,32,4.315461317241679,0
34.0,29,4.320951109619072,0
49.0,32,4.355649207974247,0
84.0,32,4.376724697279469,1
11.0,27,4.4462090639617475,0
25.0,32,4.496910061851276,0
28.0,30,4.518334780017711,0
35.0,25,4.564277106199291,0
14.0,31,4.616369583832185,0
37.0,32,4.635964911192351,0
51.0,32,4.64576248332837,0
26.0,32,4.7196409019163985,0
39.0,34,4.790362459853519,0
60.0,29,4.796587216040965,0
12.0,32,4.807984841898831,0
30.0,32,4.861488071602837,0
18.0,33,4.947042026862295,0
33.0,32,5.026347327056228,0
31.0,37,5.041946083964708,0
13.0,32,5.12541726696949,0
55.0,35,5.214986374455269,0
63.0,32,5.295401013002617,1
72.0,34,5.406538022324705,1
36.0,32,5.565298727303424,0
19.0,36,5.574834417603579,0
65.0,32,5.686542755171843,1
64.0,36,5.7057670914486796,1
41.0,34,5.842356837366465,0
52.0,37,5.857338755990523,1
48.0,34,5.890032960366749,1
29.0,34,5.91571531868159,0
3.0,34,6.033986370486755,0
38.0,37,6.157812841843976,0
58.0,32,6.627528822537985,1
56.0,34,6.633013764812397,1
45.0,32,6.954289695252795,1
44.0,36,8.177557144275077,1
46.0,34,8.379715290822043,1
47.0,32,8.512662182085915,1
7.0,32,9.613122522275713,0
16.0,37,9.692101259169451,0
32.0,37,10.409068554163273,1
27.0,34,12.80574175710407,1
22.0,36,15.681102912240725,1
24.0,37,17.178030192801398,1
17.0,37,17.94450226688253,1
15.0,37,18.579782123340717,1
8.0,32,23.684295471551426,1
10.0,37,25.34745109115989,1
6.0,37,27.102835979425294,1
4.0,32,28.18163139394975,1
2.0,32,28.962845019791757,1
1.0,37,29.11551978811666,1
