workers,ks,sum_W,sum_W,find
107.0,1,1.6,3.394343122621336,1
113.0,2,6.4,27.791202616018484,0
100.0,3,12.799999999999999,1659188.3759451746,1
93.0,4,17.28,1014209694.6690689,1
117.0,4,14.399999999999999,1183627.817858764,0
97.0,5,15.999999999999998,987898.8634923302,0
99.0,5,20.337777777777777,1015103446.0032346,0
105.0,5,18.880000000000003,8134.083355974516,0
111.0,5,17.635555555555555,1311722940.2276073,0
118.0,5,15.999999999999998,1509230.4588510366,0
112.0,6,19.520000000000003,127127.16443240728,0
90.0,7,26.28266666666667,1311683118.7346177,0
95.0,7,19.2,1310733001.7160928,0
116.0,7,20.16,1183880.1521238973,0
108.0,8,25.216000000000008,1014216744.0512638,0
119.0,8,21.76,1312086690.1302023,0
120.0,8,22.720000000000006,1013617386.3191317,0
109.0,9,25.955555555555563,1015846527.0787616,0
114.0,10,26.496000000000006,1015103579.2347877,0
115.0,10,27.55555555555556,2325291739.6330748,1
4.0,11,67.48578804892713,73.66548848956167,0
73.0,11,37.79982222222223,1501911.790838377,0
80.0,11,32.03555555555556,1015260957.3247501,0
101.0,11,28.195555555555565,2324224108.2818217,0
102.0,11,32.42666666666667,2325899630.815191,0
103.0,11,30.407111111111124,1003015.8296786452,0
23.0,11,78.40730791838821,1310577087.617864,0
110.0,11,28.160000000000007,2282462.8811614118,0
91.0,12,37.37856000000001,1311216243.881123,0
106.0,12,29.795555555555563,2324920209.9528894,1
79.0,13,32.64000000000001,1311720687.6331656,0
94.0,13,41.127537777777796,1310703435.155003,0
104.0,13,31.36000000000001,2325789177.330527,0
76.0,13,51.83715555555557,1015291258.5775081,0
21.0,14,79.73857127957095,90.80766502841917,0
81.0,14,42.247111111111124,102592.80329232928,0
84.0,14,57.899817989418,1270479.0260827846,0
89.0,14,44.19982222222224,1312449013.5529778,0
43.0,14,57.3550993413602,88.87662871068987,0
56.0,15,57.63640617989419,402.61471897694526,0
70.0,16,65.64986034793651,1013695897.5968113,0
22.0,17,91.64726431077607,514185.9178207597,0
61.0,17,48.014249312169326,2324317826.0145173,0
64.0,17,67.70806547797552,1013610102.602337,0
1.0,17,160.05443641379912,996287.7776102744,0
96.0,17,49.17333333333335,1312336578.5278425,0
35.0,18,158.99932608064765,1122313.245971659,0
40.0,18,95.99259764767862,7819.29746743867,0
52.0,18,69.73491953483618,1015254610.3013501,0
66.0,18,65.89272042328044,126803.34338061712,0
92.0,18,50.24711111111113,2171840.616727355,0
11.0,18,140.15195958570675,175.62270537557333,0
13.0,18,344.2045023406139,1596651.2824308935,0
67.0,18,45.646222222222235,1015986172.6967902,0
68.0,19,48.579697777777795,164455.55685293244,0
54.0,20,97.7034455577879,2289099.7580148727,0
20.0,21,146.19771465767153,996415.0513944717,0
37.0,21,199.4714734313052,1145825.2628232196,0
87.0,21,68.04053333333334,1312836708.4302223,0
98.0,21,52.23822222222225,1014849509.9219279,0
12.0,21,318.91027489777235,1014802603.5741298,0
45.0,21,108.9592114579747,2235661.158001825,0
47.0,22,123.0288860377986,615895.2051140495,0
9.0,23,167.76782238156198,1509275.4181187232,0
27.0,23,137.2610841347111,1872966.1746875942,0
82.0,23,65.78574222222223,2327068713.7047577,1
59.0,24,161.58786796607424,641376.6343694583,0
77.0,24,73.87647999999999,2326058362.4226384,0
88.0,24,81.71730488888886,1014736507.5094141,0
28.0,24,174.43084768570594,1122054.9493370494,0
44.0,24,178.40508956380847,1311824291.4997056,0
5.0,24,53733643084.80443,1015482269.2629582,1
6.0,24,699.1851556510637,1015941187.3324941,0
34.0,24,141.0330681917448,1015467112.2381723,0
42.0,24,120.86556358246169,156539.26066953834,0
62.0,24,108.24330652995263,2767218.18603039,0
78.0,24,93.16911407407405,2376636.7865753775,0
57.0,24,146.3798067308763,2354179.164223215,0
60.0,24,316.0152521871903,1016469588.2574251,0
71.0,24,79.60945777777775,1015993139.3446064,0
83.0,24,85.07591111111107,2325789481.544787,0
85.0,24,89.0179291428571,2260642.074654156,0
10.0,24,1664.4051451737746,2392115.966032072,0
72.0,24,163.39615843662102,2325901339.513379,1
49.0,24,307.4491734956673,2297949.913981169,0
19.0,24,932.5501358602462,1312930723.8034785,0
39.0,24,251.26290902099893,1209349.0410558956,0
51.0,24,230.28587908118482,2325387853.4395666,0
69.0,24,88.40305777777773,2236211.793968062,0
26.0,24,308.0086957742602,2326570276.5078287,0
65.0,24,282.66051617669365,2327083838.707802,1
