workers,ks,sum_W,sum_W,find
107.0,1,1.6,3.3684461060885442,0
113.0,2,6.4,25.061147176137645,0
100.0,3,12.799999999999999,1164781.5619110814,0
93.0,4,14.399999999999999,120.12755745603391,0
111.0,4,16.035555555555554,1182036.7752797487,0
117.0,4,14.399999999999999,1218723.229463327,0
105.0,5,18.880000000000003,24751.210770288515,1
118.0,5,15.999999999999998,1136479.839690147,0
97.0,6,17.599999999999998,1031172.281376537,0
99.0,6,21.93777777777778,1031278.2283342755,0
90.0,7,26.28266666666667,1078980.0707738437,0
108.0,7,23.616000000000007,126438.82802063083,0
112.0,7,22.080000000000002,73065.35850270349,1
115.0,7,24.576000000000008,48428.514854476656,0
116.0,7,20.16,1218832.943522191,0
119.0,7,20.16,1055570.7758072189,0
120.0,7,21.120000000000005,130662.34456881323,0
95.0,8,21.76,84927.53585921193,0
102.0,9,29.226666666666667,1205048.7327769268,0
106.0,9,23.36,198988.98643838943,0
109.0,9,25.955555555555563,2236888.0834229253,0
80.0,10,29.47555555555556,1164970.7489912957,0
101.0,10,25.635555555555563,61570.576424179606,1
114.0,10,26.496000000000006,1129252.7566236963,0
4.0,11,61.59345004539981,66.75326280574455,0
73.0,11,37.79982222222223,1031446.8411703332,0
103.0,11,30.407111111111124,1062676.335894375,0
23.0,11,142.04480033833883,371.175711422928,0
110.0,11,30.720000000000013,2273369.0821187147,0
91.0,12,37.37856000000001,55078.18221408078,0
94.0,12,41.347982222222235,72576.94527633175,0
79.0,12,32.64000000000001,1115597.0968391076,0
21.0,13,72.30101276105248,78.34598944348572,0
76.0,13,52.79715555555557,1194613.2559756143,0
104.0,13,31.36000000000001,1280013.134670416,0
70.0,14,65.64986034793651,119442.08241615757,0
82.0,14,47.79776000000002,37099.59770723969,0
22.0,14,90.9480448643907,155.4843870918188,0
84.0,14,59.499817989418,1412277.118279713,0
56.0,15,88.51737139470896,218012.06227121028,1
67.0,15,41.48622222222224,2417037.217939679,0
81.0,15,44.52266666666668,144325.2326982612,0
96.0,15,46.61333333333335,1357205.155188503,0
5.0,15,152.7932498841743,84705.42199625862,0
13.0,15,337.5634160125049,1129684.3987768819,0
52.0,15,66.8132352,1158613.530793349,0
64.0,15,72.5287868385681,25127.850042133246,0
1.0,16,156.26698729916066,1055790.0818902361,0
92.0,17,46.727111111111135,2249756.2825512975,0
9.0,17,147.2677444057108,1038444.3804394144,0
61.0,17,50.28980486772488,180622.69605720096,0
35.0,18,159.87779690355782,1111422.8019743494,0
40.0,18,99.77914655899124,127028.3822407133,0
54.0,18,101.52637889112124,2280112.084202273,0
66.0,18,64.29272042328044,170914.15077425382,0
68.0,18,48.579697777777795,109430.80722781742,0
