Acc,Pre,Rec,f1_score
0.880875,0.5660714285714286,0.5758401453224341,0.5709140027014858
0.8005,0.014388489208633094,0.031007751937984496,0.019656019656019656
0.840625,0.18811881188118812,0.359106529209622,0.24689899586532782
0.8325, 0.21692169216921692,0.3389592123769339,0.26454445664105375
0.774125,0.0,0.0,0
0.749125,0.0035938903863432167,0.004434589800443459, 0.003970223325062035
0.848375,0.9199157007376185,0.4343283582089552,0.5900642108820546
0.771875,0.05226480836236934, 0.07528230865746549,0.06169665809768636
0.752625,0.0026954177897574125,0.0034403669724770644,0.003022670025188917
0.817125,0.18059299191374664,0.26728723404255317,0.21554959785522787
0.85525,0.21473495058400718,0.4569789674952199,0.2921760391198044
0.789875,0.015228426395939087,0.013086150490730643,0.014076246334310849
0.7795,0.30973451327433627,0.42168674698795183,0.35714285714285715
0.80225,0.0,0.0,0
(14)0.7795,0.3036848792884371,0.41710296684118675,0.35147058823529415
0.8655,0.5185185185185185,0.7277533039647577,0.6055718475073313
0.748625,0.0035938903863432167,0.004415011037527594,0.00396235760277365
0.9215,0.6182246661429693,0.8471474703982778,0.7148047229791099
0.874375,0.39858490566037735,0.678714859437751,0.5022288261515602
0.789,0.0035938903863432167,0.00686106346483705,0.0047169811320754715
0.770375,0.012578616352201259,0.018617021276595744,0.015013404825737266
0.820375,0.34213685474189676,0.6256860592755215,0.4423748544819558
0.803125,0.03606853020739405,0.07326007326007326,0.04833836858006042
0.90225,0.6027918781725888,0.503177966101695,0.5484988452655889
0.768625,0.005390835579514825,0.008,0.006441223832528181
0.798,0.4897025171624714,0.4040276903713027,0.4427586206896552
0.794625,0.2560646900269542,0.2590909090909091,0.25756891098056933
0.824,0.014375561545372867,0.04892966360856269,0.022222222222222223
0.787,0.0,0.0,0.0
0.78,0.017070979335130278,0.027737226277372264,0.021134593993325918
