Acc,Pre,Rec,f1_score
0.5790582403965303,0.5450418499077884,0.9528769841269841,0.6934392202869777
0.5858736059479553,0.5294376743503156,0.9633983435746727,0.6833428084138715
0.5558859975216852,0.49736881671929034,0.9320935474781629,0.6486274509803922
0.5649318463444858,0.5116688683399383,0.9498637602179837,0.6650767909949441
0.5421313506815365,0.4860807462469028,0.951769406392694,0.643511818620357
0.5815365551425031,0.5248815165876777,0.9544842445461891,0.6773053033922599
0.43506815365551427,0.37687644341801385,0.9151770066596565,0.5338922400572539
0.6432465923172243,0.605940883816213,0.957014097527155,0.7420482035659887
0.6998760842627013,0.6647610671357373,0.9710920770877944,0.7892446919596241
0.6496902106567534,0.610331355809579,0.9692095588235294,0.7490011542217881
0.6213135068153656,0.5674869500372856,0.960616006059076,0.7134820926307893
0.6598513011152416,0.6005186089078707,0.9689884321929608,0.7415010829644977
0.7350681536555143,0.6943224829674489,0.9747077577045696,0.8109637488947834
0.6758364312267658,0.6283824413710163,0.9666975023126735,0.761661807580175
0.642627013630731,0.5493948315341839,0.9630160550458715,0.6996459071026869
0.5407682775712516,0.4727692307692308,0.9167661097852029,0.6238327243199351
0.7245353159851301,0.6856667674629574,0.969224193203676,0.8031523952891173
0.584634448574969,0.5214899713467048,0.9507836128677482,0.6735488897545773
0.6,0.545156482861401,0.9540949400104329,0.6938543247344461
0.6395291201982651,0.6055957960516972,0.9699727024567789,0.7456500830637406
0.5677819083023544,0.5293609671848014,0.9440451745379876,0.6783474732571007
0.5605947955390335,0.4990323060890278,0.9487687517690349,0.6540487804878049
0.5708798017348203,0.5003759963904346,0.9593425605536332,0.6577048532173568
0.604089219330855,0.5491852745926373,0.9461918377956849,0.6949880668257756
0.6116480793060719,0.5725399798299957,0.9596715769137889,0.717199061541238
0.6246592317224288,0.5739130434782609,0.9657738095238095,0.7199778127022279
0.6591078066914499,0.6229579297383259,0.9678796046720575,0.7580262116281115
0.6019826517967782,0.5356603203384709,0.9622692725298588,0.6882158804115707
0.5995043370508054,0.5633842671194115,0.9646317829457365,0.7113254733833513
0.7076827757125155,0.668780193236715,0.9640914036996736,0.789731705143061
