day,hour,minute,second,question,worker,answer,gt
0,0,0,0,426,34,0,1
0,0,0,0,618,13,0,1
0,0,0,0,7,34,1,0
0,0,0,0,397,26,3,2
0,0,0,0,248,47,3,2
0,0,0,0,129,13,2,2
0,0,0,0,446,34,3,3
0,0,0,0,129,34,2,2
0,0,0,0,756,13,0,0
0,0,0,0,598,71,2,2
0,0,0,0,781,13,1,1
0,0,0,0,47,34,1,1
0,0,0,0,180,26,3,3
0,0,0,0,469,13,1,1
0,0,0,0,652,34,1,0
0,0,0,0,336,13,2,2
0,0,0,0,514,34,2,2
0,0,0,0,210,94,3,2
0,0,0,0,454,47,3,2
0,0,0,0,74,44,1,1
0,0,0,0,211,13,0,0
0,0,0,0,615,47,0,0
0,0,0,0,744,13,2,2
0,0,0,0,291,34,3,3
0,0,0,0,254,47,3,3
0,0,0,0,390,39,2,3
0,0,0,0,65,39,2,3
0,0,0,0,384,13,3,3
0,0,0,0,582,39,1,1
0,0,0,0,93,39,3,2
0,0,0,0,219,44,0,1
0,0,0,0,499,39,3,3
0,0,0,0,214,34,1,1
0,0,0,0,87,39,1,1
0,0,0,0,332,47,3,2
0,0,0,0,29,47,3,3
0,0,0,0,406,13,1,1
0,0,0,0,713,34,3,3
0,0,0,0,348,47,2,2
0,0,0,0,246,34,3,3
0,0,0,0,478,47,3,3
0,0,0,0,631,34,2,2
0,0,0,0,484,26,3,3
0,0,0,0,183,34,3,3
0,0,0,0,68,26,1,0
0,0,0,0,611,13,3,3
0,0,0,0,439,33,1,1
0,0,0,0,398,47,0,1
0,0,0,0,761,26,3,2
0,0,0,0,609,47,0,0
0,0,0,0,68,39,1,0
0,0,0,0,538,47,3,3
0,0,0,0,384,34,3,3
0,0,0,0,434,34,1,1
0,0,0,0,442,26,3,3
0,0,0,0,92,47,1,0
0,0,0,0,488,39,0,0
0,0,0,0,101,47,2,2
0,0,0,0,151,34,3,3
0,0,0,0,599,13,0,0
0,0,0,0,281,34,0,0
0,0,0,0,438,47,3,3
0,0,0,0,397,13,3,2
0,0,0,0,235,13,2,2
0,0,0,0,248,13,3,2
0,0,0,0,345,34,1,1
0,0,0,0,117,13,3,2
0,0,0,0,596,13,1,1
0,0,0,0,614,13,2,2
0,0,0,0,6,13,3,2
0,0,0,0,242,13,2,2
0,0,0,0,534,47,1,0
0,0,0,0,17,39,3,3
0,0,0,0,116,13,3,3
0,0,0,0,20,47,0,1
0,0,0,0,390,34,2,3
0,0,0,0,794,34,3,3
0,0,0,0,514,71,2,2
0,0,0,0,267,39,3,2
0,0,0,0,93,47,3,2
0,0,0,0,715,13,3,3
0,0,0,0,610,13,1,1
0,0,0,0,492,94,2,2
0,0,0,0,489,39,2,2
0,0,0,0,29,13,3,3
0,0,0,0,189,34,0,0
0,0,0,0,394,34,3,3
0,0,0,0,469,47,1,1
0,0,0,0,516,13,2,3
