workers,ks,sum_W,sum_W,find
101.0,1,1.714285714285714,1.8472303206997085,1
38.0,2,10.285714285714283,504312320962957.06,1
106.0,2,10.285714285714283,238510497688690.22,1
92.0,3,11.999999999999996,266028675487435.12,0
104.0,3,11.999999999999996,265805356032198.78,0
64.0,4,13.71428571428571,238737578745331.5,1
78.0,4,14.938775510204078,211339805.64122158,0
100.0,4,13.71428571428571,227114427064.11365,1
103.0,4,13.71428571428571,238510601884677.34,0
108.0,4,13.71428571428571,3700477628.5839486,1
82.0,5,24.881632653061224,226985639855.1036,0
109.0,5,23.020408163265305,504315855815536.06,1
87.0,6,25.86122448979592,504539104368273.3,1
107.0,7,33.63498542274053,47607359.72705517,0
33.0,8,36.87463556851312,238741482768028.56,1
46.0,8,32.3265306122449,238510665687746.62,0
105.0,9,29.142857142857146,238737661103072.28,0
84.0,10,42.31420907955019,227124234623.34592,0
95.0,11,44.80233236151604,265801655289034.16,0
75.0,11,40.7930029154519,265805356976152.03,0
91.0,12,41.53469387755103,504539436637425.56,0
99.0,12,41.74780508121616,504312130375219.1,0
97.0,13,55.860296305110964,504315983746180.6,1
85.0,14,76.55514202415657,238741280380936.9,0
86.0,14,41.436734693877554,504316185009865.1,1
96.0,14,48.38483965014577,504539115210153.7,0
98.0,14,41.38775510204083,238741490295496.9,0
58.0,15,156.43891497039607,238510593586353.4,0
74.0,16,56.26355685131196,504539246191985.25,0
80.0,16,68.13095903917583,238510594636265.0,0
79.0,17,63.12769679300292,227361486824.87857,1
2.0,18,217.1801108247635,226997610902.37347,0
3.0,18,229.94194581719066,238510463382809.66,0
14.0,18,175.7403881874629,3744876368.9322734,0
18.0,18,136.3338463589636,504316064985902.1,1
77.0,19,125.08032448093171,504315864302327.75,0
81.0,19,102.26897976183388,504543145666018.0,0
71.0,20,68.10962099125364,504543147089574.75,1
102.0,20,96.83850776462181,266028887983302.22,0
7.0,20,206.54165255369722,504312494248295.06,0
62.0,21,171.5762703432928,266028984536644.9,0
72.0,21,149.2522964389893,504543050253926.6,0
83.0,21,75.55955685131192,266032682572495.34,1
70.0,21,890.0303748528892,504543148307129.94,1
32.0,22,144.07282283499464,504543180614585.4,1
67.0,23,154.07168160011074,504543179139464.6,1
68.0,23,104.83605393768141,504543179325645.94,1
4.0,24,509.9687070952947,238741160423879.6,0
41.0,24,769.777343811169,266028980792290.8,0
27.0,25,6713.829946512955,238741514418646.03,0
56.0,25,871.6047160974043,504316064983691.44,0
66.0,25,382.8471063938901,265805604930726.0,0
89.0,25,123.22085797584332,504542981454898.25,1
51.0,25,4365.238556078608,504539280796025.1,0
63.0,25,409.6316440513601,230935171430.6929,0
9.0,25,11855.910806172013,238514413116207.75,0
48.0,25,287.6937664085406,504543182545910.3,1
90.0,25,2141.543139068111,504543182810251.25,1
24.0,25,409.4580527940281,504543182732281.56,1
26.0,25,5480.411055375611,504543182814032.25,1
39.0,25,770.7747889255419,238737688370740.22,0
49.0,25,738.5239306300747,504543182812821.5,1
52.0,25,2322.2904668749234,504543182814718.44,1
53.0,25,420.05227579948274,238741527260255.03,0
6.0,25,2505.772184352907,504543182625187.56,0
19.0,25,437253.68475436297,504543182814718.25,1
45.0,25,33584.45081763434,504543182820703.25,1
5.0,25,5994783.795217524,504543182736074.6,1
8.0,25,58908.237004194205,504543182820599.8,1
10.0,25,9402232551.020397,504543054023750.4,1
13.0,25,18385835438157.74,504316197199063.1,1
22.0,25,281236170630.7328,504539482345911.8,1
47.0,25,156388.89477643147,504543182819688.9,0
54.0,25,146394607.06933698,504543180636722.94,1
73.0,25,85950.76773035283,504543182816635.1,1
28.0,26,2326.048264230662,504542979955465.3,0
31.0,27,2339.1556582329895,238741361778715.0,0
57.0,27,540.9448233360191,504543182811641.9,1
61.0,27,445.01376999642173,238510501208386.0,0
55.0,27,1715.487413191797,504542852304505.75,0
59.0,27,5380.6800929624305,504543182551173.8,1
29.0,27,172242.84525033672,504543182809376.1,1
44.0,27,1867.8634219718087,504543182817174.9,1
50.0,27,860.1441607122244,504542979976397.4,0
65.0,27,344.88338674552074,504543182547931.4,1
11.0,27,11926419.390443422,504543182635320.75,1
21.0,27,2449283936.1464486,504543148323459.7,1
37.0,27,14497803393.130228,504542981463108.44,1
88.0,27,652.4760809185607,504543148324481.1,1
94.0,27,490.5492754488518,504543182550265.44,1
15.0,28,1070.0185617265042,504543182806365.25,0
35.0,28,4376.454646506359,504543182719461.6,0
42.0,28,172789.09263331562,504543182818231.5,1
69.0,28,569.2387205303941,504543173110104.25,1
1.0,29,92383860.67089838,504543181605963.8,1
25.0,29,11114.951222421889,504542851442502.7,0
12.0,30,786334988.2641822,504543173113972.1,1
16.0,30,2.0732529111815508e+16,238741527541881.78,1
17.0,30,18356846.087589882,504543182551706.94,1
20.0,30,2.075041029021145e+16,266032719716081.16,1
23.0,30,100685.49286130111,504543148323460.8,0
30.0,30,72874.453628966,504543182820358.56,1
34.0,30,261814.84959303142,504543182813654.8,0
36.0,30,232706.45618226568,504543182818241.44,1
40.0,30,121981.78710481194,504543182816963.3,0
43.0,30,262854.8157843933,504543182815080.56,0
60.0,30,4058.225629228587,504542981187166.75,0
76.0,30,1004.1147954710292,504543182627550.9,1
