workers,ks,sum_W,sum_W,find
106.0,4,6.857142857142856,240.22393970038223,0
78.0,5,13.609329446064136,54064558938.356705,1
38.0,6,11.999999999999996,44436620061.22075,0
64.0,6,11.999999999999996,3483.7745076038723,0
92.0,6,11.999999999999996,9364.971260384391,0
103.0,6,11.999999999999996,44436619407.23604,0
104.0,6,11.999999999999996,6980.49227189426,0
100.0,7,13.71428571428571,6753.837090184406,1
108.0,7,13.71428571428571,2110.6909300799944,0
109.0,8,20.081632653061224,98501173861.76831,0
82.0,9,26.59591836734694,43151.89741008101,0
33.0,10,29.184839650145772,33765.89501656288,0
105.0,11,25.714285714285715,44436626105.1698,0
87.0,12,30.514285714285716,44436681040.054565,0
91.0,12,33.453061224489794,44436685356.88992,0
46.0,13,34.67755102040817,98501209800.03354,1
97.0,13,62.01717991653136,37706.15497227717,0
85.0,14,51.81281132861308,98501231905.58316,1
99.0,14,40.014367346938776,57452.417871353144,0
67.0,15,51.617599605606515,54064566097.2972,0
84.0,15,52.39957827095852,22779.272029831718,0
74.0,16,44.270553935860065,44436654649.95365,0
79.0,16,45.220198250728856,54064572544.07166,0
96.0,16,46.670553935860056,44436633903.457855,0
98.0,16,39.67346938775511,44436665909.41265,0
95.0,17,54.3463556851312,37841.20660853573,0
26.0,18,81.47530320285789,17924.308815574117,0
86.0,18,47.06239067055394,44436671681.93867,0
102.0,18,66.72866496102813,49458.46219847969,0
58.0,18,186.8439051382231,98501188073.12857,0
107.0,18,56.29854227405248,98501249839.87761,1
2.0,19,244.04930805391135,12806.035615522684,0
18.0,19,80.36171595168676,98501252878.00928,1
29.0,19,417876.0938608929,98501231758.24449,1
75.0,19,66.33935860058308,98501234091.37996,1
32.0,20,98.68032117968333,54064584546.16523,0
14.0,21,254.72453887618386,44436647625.5421,0
81.0,21,89.59469744749205,98501187651.1113,0
83.0,22,71.40844648063305,54064587601.14655,1
37.0,23,535.7227749225758,98501226220.72421,0
71.0,23,69.1292361516035,98501224376.17426,1
80.0,24,102.73947095415777,98501235771.5974,1
88.0,24,174.98823694052618,44436708314.620636,0
48.0,24,152.3767753008275,98501243192.06917,0
89.0,24,109.77745939191996,44436655480.10694,0
62.0,24,169.26018998699953,54064606229.24652,0
68.0,25,98.08386734876012,98501193813.79582,0
72.0,25,141.33076285890556,54064633077.29595,0
28.0,25,1471871.2356945227,98501230492.25038,1
94.0,25,246.11680498628033,44436672169.55204,0
5.0,25,712.6400977493441,23251.460186782962,0
65.0,25,200.35007717992275,51618.13167994099,0
66.0,25,575.3721767503397,98501219026.46753,0
7.0,25,3224.9054437909936,98501265871.41533,1
45.0,25,311.7885014738085,54064577099.41297,0
10.0,25,1959.344829511341,44436672059.100845,0
52.0,25,1361.4718724769598,44436633963.35187,0
77.0,25,156.81740723777182,98501220050.57512,0
4.0,25,649.3389892897424,98501238290.29733,0
16.0,25,7216.770432270413,44436666857.83186,0
11.0,25,164157.40784222248,98501261328.21149,1
24.0,25,206.00421988615452,98501260857.90569,0
76.0,25,260.2249557472452,98501220956.72247,0
30.0,25,446.9408070571034,98501249554.07796,0
59.0,25,831.0633239869541,98501221096.11105,0
53.0,25,1629761.4522937916,98501239878.78506,1
61.0,25,499.2842984343194,98501248010.3765,0
9.0,25,16322.121669695103,44436671091.24082,0
19.0,25,488.0409477547232,83815.07672207536,0
50.0,25,968.057947574619,98501224370.41708,0
55.0,25,1734.765006150649,44436668471.408905,0
12.0,25,189630.34319519927,98501252998.54561,0
25.0,25,13094.695724683255,98501226762.1574,0
36.0,25,11774.786372580716,98501225811.26869,0
40.0,25,131327.0319731237,44436667176.8214,0
43.0,25,250196.09626410974,98501222139.3596,0
47.0,25,397460.76258849655,98501249697.88835,0
56.0,26,834.9414219855203,54064578107.619675,0
42.0,27,2793.030456300722,44436668235.69419,0
49.0,27,207.35903810687097,44436678548.911385,0
35.0,27,6156.619588044361,74886.5132518175,0
57.0,27,139.54867251521898,50059.163946749315,0
44.0,27,571.6451550946839,64464.901896516625,0
73.0,27,365.09324358315473,54064600076.04618,0
8.0,27,17061.433368152353,98501262819.95668,1
70.0,27,200.39989918994726,98501250999.63394,1
3.0,27,3243873252343.0747,44436710051.54978,1
51.0,27,4741.123623440556,98501269059.03319,0
63.0,27,10211.808771934542,98501269394.244,1
90.0,27,297.8801448907741,98501239218.20132,0
1.0,27,10269.303603557797,98501223003.49718,0
23.0,27,100622.96433121731,98501225952.15654,0
27.0,27,7863.3631183320795,98501225533.0811,0
34.0,27,265994.51922687923,98501219737.44612,0
39.0,27,969.3320250054621,44436685694.43417,0
31.0,28,2409.2167654563864,54064575609.25043,0
41.0,29,1011.2345198168755,54064621843.490974,0
13.0,30,230620.17255566144,44436697931.27597,0
15.0,30,1248.3354676809706,98501234248.2901,0
22.0,30,864.7385975119081,44436700259.3345,0
54.0,30,36734.04012617488,98501254864.40437,0
60.0,30,4528.384990844048,98501222758.2322,0
69.0,30,313.96674829143006,98501238646.74213,0
6.0,31,2802.1529080640967,98501255268.38902,0
17.0,31,864.1785862890173,98501197718.6992,0
20.0,31,3243872998686.7,54064653336.1205,1
21.0,31,6835.248692390764,44436671061.41292,0
