workers,ks,sum_W,sum_W,find
101.0,1,1.714285714285714,19827603714.432716,1
106.0,2,6.857142857142856,209.8311229863917,0
38.0,3,11.999999999999996,1367511692515.7969,1
78.0,3,13.224489795918364,2921.965137474379,0
92.0,3,11.999999999999996,705852840188.0834,1
103.0,3,11.999999999999996,641831257441.071,1
104.0,3,11.999999999999996,705852837678.6592,0
64.0,4,13.71428571428571,661658889478.1445,1
93.0,4,13.71428571428571,1347684092580.258,1
100.0,4,13.71428571428571,6846.699030746901,0
108.0,4,13.71428571428571,1898.1691855740685,0
109.0,5,18.36734693877551,1347684117298.446,0
33.0,6,27.470553935860057,725680438421.3623,0
82.0,7,29.53469387755102,1347684098890.4443,1
46.0,8,30.612244897959187,661658868915.9268,0
87.0,8,30.26239067055394,1347684092502.877,0
18.0,9,35.982207413577676,8247.193906452934,0
91.0,9,33.453061224489794,1347684096455.081,0
105.0,9,27.42857142857143,661658868060.2229,0
99.0,10,37.829437734277384,725680448212.9188,0
75.0,11,42.843148688046654,725680438584.7467,0
86.0,12,40.695043731778426,1367511752689.2095,1
79.0,13,45.220198250728856,19827650979.942276,0
96.0,13,46.670553935860056,1367511762819.4104,0
98.0,13,39.67346938775511,661658878005.339,0
26.0,14,78.35008555958824,61079.51855275377,0
67.0,14,59.18809572784907,641831266979.7844,1
95.0,14,56.060641399416916,725680472005.8782,0
97.0,14,78.7352140689678,1367511726751.6533,1
85.0,14,73.23399440709225,661658866215.3542,0
58.0,15,182.84486856566124,4130.741030266756,0
107.0,16,55.80874635568514,1367511725836.2734,1
74.0,17,54.549271137026246,1367511725802.5024,0
84.0,18,70.5674096240269,1347684127870.164,1
102.0,18,76.67352127089897,1367511739342.4883,0
2.0,19,245.01089084017352,70008.33090537917,0
83.0,20,69.69995835068718,725680484832.7892,0
29.0,20,8744.709698257897,1367511787656.5493,1
32.0,21,106.31671077925492,661658875268.6738,0
71.0,22,67.41495043731778,1347684110719.3447,0
80.0,22,82.18810189631867,1347684124818.6309,0
3.0,23,326.53059671902207,641831265439.88,0
37.0,23,512.0468157563212,70145.48137747419,0
48.0,23,141.13015445407143,641831270282.3129,0
81.0,23,99.43516051985137,1367511706485.4265,0
62.0,24,175.68780618819406,725680511414.1815,0
88.0,24,189.14778742663202,1347684109932.432,0
89.0,24,102.35355268638061,725680459527.3763,0
7.0,24,164.46930448164713,1367511705981.7263,0
66.0,24,272.5687027676016,661658901922.6777,0
70.0,24,152.03221348258603,725680485882.9562,0
77.0,24,160.24597866634326,1367511767605.7922,0
14.0,24,2218207.4300248083,1367511730861.0972,1
68.0,24,99.79815306304585,1347684197534.0889,0
72.0,25,162.8195574953484,1367511711146.3628,0
4.0,25,576.7362954993573,19827626887.757202,0
30.0,25,257.108794053174,661658936382.8661,0
5.0,25,777.655307819305,641831281808.0532,0
28.0,25,2433.689659427767,705852911531.3048,0
45.0,25,298.53537615150054,19827627549.16219,0
52.0,25,1382.6545610042563,1367511734717.0586,0
56.0,25,895.9525441763952,1367511770418.8093,0
61.0,25,456.6072396318421,19827680195.86169,0
94.0,25,251.73046596087426,1367511801536.707,0
53.0,25,381.25042521316806,19827710363.988434,0
59.0,25,666.373864080301,1367511796361.8953,0
69.0,25,490.1545532532841,1367511799213.6313,0
73.0,25,383.570953618997,1367511792643.3208,0
90.0,25,333.02347268300844,661658969836.009,0
76.0,25,258.71278047583513,1367511737695.126,0
1.0,25,1487070278582.4536,1347684196977.346,1
17.0,25,786.7788416806378,1367511745108.197,0
20.0,25,48779175341585.57,725680547758.8685,1
21.0,25,6841.0804233017725,661658970737.6361,0
27.0,25,6845.242190589412,641831310156.089,0
39.0,25,937.5558143027181,661658971054.0775,0
55.0,25,1568600.292497165,1367511772708.0488,1
49.0,26,207.54096230512167,661658877317.2325,0
65.0,26,189.99750441721335,725680543366.1704,0
19.0,26,500.6463283758862,19827711885.300888,0
44.0,26,459.68746514224983,1347684106831.1677,0
10.0,26,1364.7206977769908,1347684113108.953,0
11.0,26,213125.1376578306,1367511793530.5886,1
16.0,26,47292139678723.266,661658964965.8031,1
24.0,26,199.7402779086257,1347684132094.1985,0
63.0,26,455.56880780677716,1367511712006.2131,0
6.0,26,43920.01302038746,1367511801563.504,1
13.0,26,230688.2835725372,1367511742533.112,0
42.0,26,3119.337265351887,661658910257.1753,0
51.0,26,4555.876641149851,19827656040.337444,0
54.0,26,35505.760038049906,1367511801603.9885,0
9.0,27,16204.226088654581,661658970407.7728,0
31.0,27,2447.4754067870044,1347684106994.8276,0
35.0,27,3899.4800228905974,725680481036.8959,0
57.0,27,134.18690658435685,725680486596.7462,0
12.0,27,187802.42214950398,1367511799683.618,0
15.0,27,1241.884477773723,725680544675.2229,0
25.0,27,11200.230865555284,1367511801618.0012,0
34.0,27,251338.3417522618,1367511795308.9866,0
36.0,27,11743.362992654056,661658914064.1498,0
40.0,27,129883.03839666581,1367511739849.3513,0
47.0,27,396444.5425474414,661658908913.3134,0
60.0,27,11955.66553357608,1367511801861.738,1
8.0,28,555.7641299878122,1367511795301.4497,0
41.0,28,1037.8164216270904,661658910692.1626,0
22.0,28,914.0996922190002,1367511801264.6128,0
43.0,28,262818.13926707045,1367511741566.777,0
23.0,29,100585.57540673614,1347684168905.5935,0
50.0,29,695.8889359566954,661658912894.7297,0
